GeneID,Symbol,Description,GeneType,score,abs_score
1669,DEFA4,defensin alpha 4,protein-coding,-3.7656005456534016,3.7656005456534016
728358,DEFA1B,defensin alpha 1B,protein-coding,-3.6756397321382885,3.6756397321382885
1668,DEFA3,defensin alpha 3,protein-coding,-3.666514012154317,3.666514012154317
1667,DEFA1,defensin alpha 1,protein-coding,-3.64369740919506,3.64369740919506
8284,KDM5D,lysine demethylase 5D,protein-coding,-3.2244066156172244,3.2244066156172244
9086,EIF1AY,eukaryotic translation initiation factor 1A Y-linked,protein-coding,-3.1519675945186374,3.1519675945186374
140807,KRT72,keratin 72,protein-coding,-2.819184012292035,2.819184012292035
3118,HLA-DQA2,"major histocompatibility complex, class II, DQ alpha 2",protein-coding,-2.7289091394110785,2.7289091394110785
57535,ELAPOR1,endosome-lysosome associated apoptosis and autophagy regulator 1,protein-coding,-2.663878095107439,2.663878095107439
92304,SCGB3A1,secretoglobin family 3A member 1,protein-coding,-2.655756148836156,2.655756148836156
388588,SMIM1,small integral membrane protein 1 (Vel blood group),protein-coding,-2.651597731904754,2.651597731904754
5657,PRTN3,proteinase 3,protein-coding,-2.5050828449657914,2.5050828449657914
10232,MSLN,mesothelin,protein-coding,-2.493069239865799,2.493069239865799
212,ALAS2,5'-aminolevulinate synthase 2,protein-coding,-2.463226542636398,2.463226542636398
1991,ELANE,"elastase, neutrophil expressed",protein-coding,-2.462951273859967,2.462951273859967
9172,MYOM2,myomesin 2,protein-coding,-2.3865453398633005,2.3865453398633005
3809,KIR2DS4,"killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 4",protein-coding,-2.2283318406267125,2.2283318406267125
389860,PAGE2B,PAGE family member 2B,protein-coding,-2.17210098889103,2.17210098889103
3429,IFI27,interferon alpha inducible protein 27,protein-coding,-2.156713318647528,2.156713318647528
4057,LTF,lactotransferrin,protein-coding,-2.0910932223951235,2.0910932223951235
284422,SMIM24,small integral membrane protein 24,protein-coding,-2.053470125082147,2.053470125082147
400668,PRSS57,serine protease 57,protein-coding,-2.0186899425596576,2.0186899425596576
2944,GSTM1,glutathione S-transferase mu 1,protein-coding,-1.943768324293239,1.943768324293239
414062,CCL3L3,C-C motif chemokine ligand 3 like 3,protein-coding,1.9279281065258964,1.9279281065258964
4824,NKX3-1,NK3 homeobox 1,protein-coding,-1.915034094308277,1.915034094308277
285852,TREML4,triggering receptor expressed on myeloid cells like 4,protein-coding,1.8985999152238922,1.8985999152238922
257101,ZNF683,zinc finger protein 683,protein-coding,1.8935774898932234,1.8935774898932234
138307,LCN8,lipocalin 8,protein-coding,-1.847103849866748,1.847103849866748
8330,H2AC15,H2A clustered histone 15,protein-coding,1.834181397304528,1.834181397304528
343171,OR2W3,olfactory receptor family 2 subfamily W member 3,protein-coding,-1.828353875775625,1.828353875775625
8991,SELENBP1,selenium binding protein 1,protein-coding,-1.805906722761224,1.805906722761224
1088,CEACAM8,CEA cell adhesion molecule 8,protein-coding,-1.7918055158082273,1.7918055158082273
25893,TRIM58,tripartite motif containing 58,protein-coding,-1.7875785985298154,1.7875785985298154
4056,LTC4S,leukotriene C4 synthase,protein-coding,-1.7822574832179732,1.7822574832179732
8345,H2BC9,H2B clustered histone 9,protein-coding,-1.7762981963125135,1.7762981963125135
10661,KLF1,KLF transcription factor 1,protein-coding,-1.766589020082919,1.766589020082919
6521,SLC4A1,solute carrier family 4 member 1 (Diego blood group),protein-coding,-1.7413066386599823,1.7413066386599823
8290,H3-4,"H3.4 histone, cluster member",protein-coding,1.738682355447337,1.738682355447337
3240,HP,haptoglobin,protein-coding,-1.7361146545940338,1.7361146545940338
8653,DDX3Y,DEAD-box helicase 3 Y-linked,protein-coding,-1.7350065497535103,1.7350065497535103
22895,RPH3A,rabphilin 3A,protein-coding,1.716199418785457,1.716199418785457
7404,UTY,"ubiquitously transcribed tetratricopeptide repeat containing, Y-linked",protein-coding,-1.6876589906587085,1.6876589906587085
3934,LCN2,lipocalin 2,protein-coding,-1.6787204109160978,1.6787204109160978
2532,ACKR1,atypical chemokine receptor 1 (Duffy blood group),protein-coding,-1.6731177438774327,1.6731177438774327
57126,CD177,CD177 molecule,protein-coding,1.6725921977104012,1.6725921977104012
6368,CCL23,C-C motif chemokine ligand 23,protein-coding,-1.6654977343274133,1.6654977343274133
10900,RUNDC3A,RUN domain containing 3A,protein-coding,-1.6613133700109497,1.6613133700109497
64499,TPSB2,tryptase beta 2,protein-coding,-1.62510415096611,1.62510415096611
266727,MDGA1,MAM domain containing glycosylphosphatidylinositol anchor 1,protein-coding,-1.584858324771455,1.584858324771455
105379554,LOC105379554,maFF-interacting protein,protein-coding,-1.5707313595939414,1.5707313595939414
722,C4BPA,complement component 4 binding protein alpha,protein-coding,-1.5555588833577594,1.5555588833577594
102724334,LOC102724334,histone H2B type F-S-like,protein-coding,-1.5394022627870405,1.5394022627870405
2038,EPB42,erythrocyte membrane protein band 4.2,protein-coding,-1.5390549843254024,1.5390549843254024
759,CA1,carbonic anhydrase 1,protein-coding,-1.5082690301158526,1.5082690301158526
360226,PRSS41,serine protease 41,protein-coding,-1.5032906585986991,1.5032906585986991
3887,KRT81,keratin 81,protein-coding,1.4786614982836142,1.4786614982836142
246,ALOX15,arachidonate 15-lipoxygenase,protein-coding,-1.4765086006116082,1.4765086006116082
116151,FAM210B,family with sequence similarity 210 member B,protein-coding,-1.473271456396784,1.473271456396784
2766,GMPR,guanosine monophosphate reductase,protein-coding,-1.4696596780339648,1.4696596780339648
1232,CCR3,C-C motif chemokine receptor 3,protein-coding,-1.4643411791409753,1.4643411791409753
8355,H3C8,H3 clustered histone 8,protein-coding,1.4507422197787587,1.4507422197787587
6535,SLC6A8,solute carrier family 6 member 8,protein-coding,-1.437114121248188,1.437114121248188
566,AZU1,azurocidin 1,protein-coding,-1.4233372624459362,1.4233372624459362
1292,COL6A2,collagen type VI alpha 2 chain,protein-coding,1.4193190444341337,1.4193190444341337
10562,OLFM4,olfactomedin 4,protein-coding,-1.415338969360537,1.415338969360537
6512,SLC1A7,solute carrier family 1 member 7,protein-coding,1.414558359236335,1.414558359236335
284013,VMO1,vitelline membrane outer layer 1 homolog,protein-coding,1.4095256894840795,1.4095256894840795
3822,KLRC2,killer cell lectin like receptor C2,protein-coding,1.3856379314551261,1.3856379314551261
