GeneID,Symbol,Description,GeneType,score,abs_score
6192,RPS4Y1,ribosomal protein S4 Y-linked 1,protein-coding,-5.100265676196496,5.100265676196496
3050,HBZ,hemoglobin subunit zeta,protein-coding,-2.4220079233900655,2.4220079233900655
3957,LGALS2,galectin 2,protein-coding,-2.223024434673409,2.223024434673409
3117,HLA-DQA1,"major histocompatibility complex, class II, DQ alpha 1",protein-coding,-2.034831995087215,2.034831995087215
4057,LTF,lactotransferrin,protein-coding,1.9795340830250965,1.9795340830250965
3047,HBG1,hemoglobin subunit gamma 1,protein-coding,-1.946709110158463,1.946709110158463
414062,CCL3L3,C-C motif chemokine ligand 3 like 3,protein-coding,-1.9163035955816246,1.9163035955816246
81796,SLCO5A1,solute carrier organic anion transporter family member 5A1,protein-coding,-1.8889279084284094,1.8889279084284094
3119,HLA-DQB1,"major histocompatibility complex, class II, DQ beta 1",protein-coding,-1.7659964734423597,1.7659964734423597
3048,HBG2,hemoglobin subunit gamma 2,protein-coding,-1.7157670826942983,1.7157670826942983
3848,KRT1,keratin 1,protein-coding,1.674151600122937,1.674151600122937
2944,GSTM1,glutathione S-transferase mu 1,protein-coding,-1.5219577192324778,1.5219577192324778
5004,ORM1,orosomucoid 1,protein-coding,-1.504314456104105,1.504314456104105
5657,PRTN3,proteinase 3,protein-coding,1.4975879240485976,1.4975879240485976
6285,S100B,S100 calcium binding protein B,protein-coding,1.4377627160622222,1.4377627160622222
100507436,MICA,MHC class I polypeptide-related sequence A,protein-coding,-1.4103025160316554,1.4103025160316554
1991,ELANE,"elastase, neutrophil expressed",protein-coding,1.3670534526818985,1.3670534526818985
115362,GBP5,guanylate binding protein 5,protein-coding,-1.3486275383727744,1.3486275383727744
7388,UQCRH,ubiquinol-cytochrome c reductase hinge protein,protein-coding,-1.3369012064718002,1.3369012064718002
51176,LEF1,lymphoid enhancer binding factor 1,protein-coding,-1.3199695217755159,1.3199695217755159
3811,KIR3DL1,"killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1",protein-coding,1.3171075058363835,1.3171075058363835
8284,KDM5D,lysine demethylase 5D,protein-coding,-1.3162669274495606,1.3162669274495606
1668,DEFA3,defensin alpha 3,protein-coding,1.294712916252975,1.294712916252975
260429,PRSS33,serine protease 33,protein-coding,-1.2904167463296716,1.2904167463296716
1669,DEFA4,defensin alpha 4,protein-coding,1.2842377071764755,1.2842377071764755
566,AZU1,azurocidin 1,protein-coding,1.282215597293128,1.282215597293128
9086,EIF1AY,eukaryotic translation initiation factor 1A Y-linked,protein-coding,-1.2792527039354045,1.2792527039354045
3934,LCN2,lipocalin 2,protein-coding,1.2745516852595413,1.2745516852595413
400668,PRSS57,serine protease 57,protein-coding,1.2512418522384963,1.2512418522384963
201305,SPNS3,"SPNS lysolipid transporter 3, sphingosine-1-phosphate (putative)",protein-coding,-1.2486092471148056,1.2486092471148056
246,ALOX15,arachidonate 15-lipoxygenase,protein-coding,-1.2273086167908318,1.2273086167908318
84233,TMEM126A,transmembrane protein 126A,protein-coding,-1.2209909426586432,1.2209909426586432
284013,VMO1,vitelline membrane outer layer 1 homolog,protein-coding,-1.219037692966707,1.219037692966707
388789,SMIM26,small integral membrane protein 26,protein-coding,-1.215772636281021,1.215772636281021
23762,OSBP2,oxysterol binding protein 2,protein-coding,1.2147698310437032,1.2147698310437032
4537,ND3,NADH dehydrogenase subunit 3,protein-coding,-1.207813094397444,1.207813094397444
4707,NDUFB1,NADH:ubiquinone oxidoreductase subunit B1,protein-coding,-1.1968814019579552,1.1968814019579552
1536,CYBB,cytochrome b-245 beta chain,protein-coding,-1.1832770442054472,1.1832770442054472
140809,SRXN1,sulfiredoxin 1,protein-coding,-1.1601019018474572,1.1601019018474572
57515,SERINC1,serine incorporator 1,protein-coding,-1.1590456575834764,1.1590456575834764
713,C1QB,complement C1q B chain,protein-coding,1.1491880918321093,1.1491880918321093
433,ASGR2,asialoglycoprotein receptor 2,protein-coding,-1.1437567864980718,1.1437567864980718
100130520,CD300H,CD300H molecule (gene/pseudogene),protein-coding,-1.1235689545858683,1.1235689545858683
6846,XCL2,X-C motif chemokine ligand 2,protein-coding,-1.1197596458995873,1.1197596458995873
283349,RASSF3,Ras association domain family member 3,protein-coding,-1.110121151934684,1.110121151934684
138307,LCN8,lipocalin 8,protein-coding,1.1050395589088247,1.1050395589088247
58505,OSTC,oligosaccharyltransferase complex non-catalytic subunit,protein-coding,-1.1016747538678588,1.1016747538678588
847,CAT,catalase,protein-coding,-1.0957681742583183,1.0957681742583183
6173,RPL36A,ribosomal protein L36a,protein-coding,-1.0853505998194863,1.0853505998194863
427,ASAH1,N-acylsphingosine amidohydrolase 1,protein-coding,-1.085181008489488,1.085181008489488
2678,GGT1,gamma-glutamyltransferase 1,protein-coding,-1.0837135723457376,1.0837135723457376
9415,FADS2,fatty acid desaturase 2,protein-coding,-1.0766223322228698,1.0766223322228698
9172,MYOM2,myomesin 2,protein-coding,-1.0755016029001423,1.0755016029001423
9452,ITM2A,integral membrane protein 2A,protein-coding,-1.072319781935644,1.072319781935644
6146,RPL22,ribosomal protein L22,protein-coding,-1.0666510802555293,1.0666510802555293
2213,FCGR2B,Fc gamma receptor IIb,protein-coding,1.0666300578992818,1.0666300578992818
4277,MICB,MHC class I polypeptide-related sequence B,protein-coding,-1.0641754470138942,1.0641754470138942
829,CAPZA1,capping actin protein of muscle Z-line subunit alpha 1,protein-coding,-1.059246619688238,1.059246619688238
4082,MARCKS,myristoylated alanine rich protein kinase C substrate,protein-coding,-1.0569537974282015,1.0569537974282015
51643,TMBIM4,transmembrane BAX inhibitor motif containing 4,protein-coding,-1.0529472396263775,1.0529472396263775
166012,CHST13,carbohydrate sulfotransferase 13,protein-coding,-1.0443309769634144,1.0443309769634144
8301,PICALM,phosphatidylinositol binding clathrin assembly protein,protein-coding,-1.0388069637569615,1.0388069637569615
9560,CCL4L2,C-C motif chemokine ligand 4 like 2,protein-coding,-1.0384007529001227,1.0384007529001227
5684,PSMA3,proteasome 20S subunit alpha 3,protein-coding,-1.0343781832300958,1.0343781832300958
27181,SIGLEC8,sialic acid binding Ig like lectin 8,protein-coding,-1.0337974497018403,1.0337974497018403
10562,OLFM4,olfactomedin 4,protein-coding,1.030306224472315,1.030306224472315
8446,DUSP11,dual specificity phosphatase 11,protein-coding,-1.0279017965966866,1.0279017965966866
26157,GIMAP2,"GTPase, IMAP family member 2",protein-coding,-1.027686676120524,1.027686676120524
51187,RSL24D1,ribosomal L24 domain containing 1,protein-coding,-1.02729776526098,1.02729776526098
1974,EIF4A2,eukaryotic translation initiation factor 4A2,protein-coding,-1.02496968527875,1.02496968527875
27430,MAT2B,methionine adenosyltransferase 2B,protein-coding,-1.0238210478837708,1.0238210478837708
27071,DAPP1,dual adaptor of phosphotyrosine and 3-phosphoinositides 1,protein-coding,-1.0236013952399237,1.0236013952399237
3127,HLA-DRB5,"major histocompatibility complex, class II, DR beta 5",protein-coding,-1.02083140429556,1.02083140429556
10326,SIRPB1,signal regulatory protein beta 1,protein-coding,-1.0200723202522721,1.0200723202522721
23347,SMCHD1,structural maintenance of chromosomes flexible hinge domain containing 1,protein-coding,-1.019628706461486,1.019628706461486
678,ZFP36L2,ZFP36 ring finger protein like 2,protein-coding,-1.0195748388523824,1.0195748388523824
2123,EVI2A,ecotropic viral integration site 2A,protein-coding,-1.0186807267735913,1.0186807267735913
1848,DUSP6,dual specificity phosphatase 6,protein-coding,-1.0175958189366812,1.0175958189366812
598,BCL2L1,BCL2 like 1,protein-coding,1.0172096680970106,1.0172096680970106
7555,CNBP,CCHC-type zinc finger nucleic acid binding protein,protein-coding,-1.0121901539384164,1.0121901539384164
2633,GBP1,guanylate binding protein 1,protein-coding,-1.0118833272946681,1.0118833272946681
654346,LGALS9C,galectin 9C,protein-coding,-1.0017260153199474,1.0017260153199474
