GeneID,Symbol,Description,GeneType,score,abs_score
1667,DEFA1,defensin alpha 1,protein-coding,-4.277935273191821,4.277935273191821
728358,DEFA1B,defensin alpha 1B,protein-coding,-4.256977880262512,4.256977880262512
1669,DEFA4,defensin alpha 4,protein-coding,-4.030158473555989,4.030158473555989
1668,DEFA3,defensin alpha 3,protein-coding,-3.827450000398565,3.827450000398565
91978,TPGS1,tubulin polyglutamylase complex subunit 1,protein-coding,-3.774317603497729,3.774317603497729
100128071,FAM229A,family with sequence similarity 229 member A,protein-coding,-3.5454753637802243,3.5454753637802243
1511,CTSG,cathepsin G,protein-coding,-3.4616757777245057,3.4616757777245057
388588,SMIM1,small integral membrane protein 1 (Vel blood group),protein-coding,-3.3494172569586627,3.3494172569586627
8284,KDM5D,lysine demethylase 5D,protein-coding,-3.2244066156172244,3.2244066156172244
11007,CCDC85B,coiled-coil domain containing 85B,protein-coding,-3.1565315297400534,3.1565315297400534
9086,EIF1AY,eukaryotic translation initiation factor 1A Y-linked,protein-coding,-3.1519675945186374,3.1519675945186374
1991,ELANE,"elastase, neutrophil expressed",protein-coding,-3.1345426419800457,3.1345426419800457
566,AZU1,azurocidin 1,protein-coding,-3.0965704680578203,3.0965704680578203
5819,NECTIN2,nectin cell adhesion molecule 2,protein-coding,-2.9382277243839736,2.9382277243839736
27344,PCSK1N,proprotein convertase subtilisin/kexin type 1 inhibitor,protein-coding,-2.882513439515841,2.882513439515841
4057,LTF,lactotransferrin,protein-coding,-2.7176931658279626,2.7176931658279626
92304,SCGB3A1,secretoglobin family 3A member 1,protein-coding,-2.655756148836156,2.655756148836156
401115,C4orf48,chromosome 4 open reading frame 48,protein-coding,-2.6144242859648457,2.6144242859648457
2812,GP1BB,glycoprotein Ib platelet subunit beta,protein-coding,-2.548748591705081,2.548748591705081
342931,RFPL4A,ret finger protein like 4A,protein-coding,2.52175889532523,2.52175889532523
5657,PRTN3,proteinase 3,protein-coding,-2.5050828449657914,2.5050828449657914
54958,TMEM160,transmembrane protein 160,protein-coding,-2.4939073816497226,2.4939073816497226
10232,MSLN,mesothelin,protein-coding,-2.493069239865799,2.493069239865799
7280,TUBB2A,tubulin beta 2A class IIa,protein-coding,-2.4825981640362893,2.4825981640362893
51282,SCAND1,SCAN domain containing 1,protein-coding,-2.4602207523500645,2.4602207523500645
4056,LTC4S,leukotriene C4 synthase,protein-coding,-2.431999161503392,2.431999161503392
10917,BTNL3,butyrophilin like 3,protein-coding,-2.424900710099269,2.424900710099269
89872,AQP10,aquaporin 10,protein-coding,-2.418843587903954,2.418843587903954
102724334,LOC102724334,histone H2B type F-S-like,protein-coding,-2.3615673964078296,2.3615673964078296
56729,RETN,resistin,protein-coding,-2.358454950725246,2.358454950725246
2815,GP9,glycoprotein IX platelet,protein-coding,-2.351655914350545,2.351655914350545
55194,EVA1B,eva-1 homolog B,protein-coding,-2.3513580233145146,2.3513580233145146
9172,MYOM2,myomesin 2,protein-coding,-2.315359156778996,2.315359156778996
79176,FBXL15,F-box and leucine rich repeat protein 15,protein-coding,-2.2949696678935823,2.2949696678935823
1675,CFD,complement factor D,protein-coding,-2.264677608267137,2.264677608267137
389792,IER5L,immediate early response 5 like,protein-coding,-2.25085798399195,2.25085798399195
54145,H2BC12L,H2B clustered histone 12 like,protein-coding,-2.247328233353499,2.247328233353499
80097,MZT2B,mitotic spindle organizing protein 2B,protein-coding,-2.2451374109202384,2.2451374109202384
6037,RNASE3,ribonuclease A family member 3,protein-coding,-2.223864251404665,2.223864251404665
6320,CLEC11A,C-type lectin domain containing 11A,protein-coding,-2.2100585938898485,2.2100585938898485
113179,ADAT3,adenosine deaminase tRNA specific 3,protein-coding,-2.1956194446520603,2.1956194446520603
112703,GARIN5A,golgi associated RAB2 interactor 5A,protein-coding,-2.1835127110999286,2.1835127110999286
11135,CDC42EP1,CDC42 effector protein 1,protein-coding,-2.165035118264228,2.165035118264228
9636,ISG15,ISG15 ubiquitin like modifier,protein-coding,-2.1184675335083885,2.1184675335083885
1052,CEBPD,CCAAT enhancer binding protein delta,protein-coding,-2.1085550563336573,2.1085550563336573
2999,GZMH,granzyme H,protein-coding,-2.077658561122199,2.077658561122199
9997,SCO2,synthesis of cytochrome C oxidase 2,protein-coding,-2.0550862152449976,2.0550862152449976
65990,ANTKMT,adenine nucleotide translocase lysine methyltransferase,protein-coding,-2.0185479167619014,2.0185479167619014
5730,PTGDS,prostaglandin D2 synthase,protein-coding,-1.993104794821146,1.993104794821146
441150,C6orf226,chromosome 6 open reading frame 226,protein-coding,-1.9819843974627336,1.9819843974627336
3674,ITGA2B,integrin subunit alpha 2b,protein-coding,-1.973703060188255,1.973703060188255
79144,PPDPF,pancreatic progenitor cell differentiation and proliferation factor,protein-coding,-1.9673682094854488,1.9673682094854488
51327,AHSP,alpha hemoglobin stabilizing protein,protein-coding,-1.966197269351106,1.966197269351106
105369787,LOC105369787,endogenous retrovirus group K member 21 Env polyprotein,protein-coding,1.95023758034468,1.95023758034468
118881,COMTD1,catechol-O-methyltransferase domain containing 1,protein-coding,-1.936314263581559,1.936314263581559
166012,CHST13,carbohydrate sulfotransferase 13,protein-coding,-1.922635082634851,1.922635082634851
3957,LGALS2,galectin 2,protein-coding,-1.8945985727799253,1.8945985727799253
254263,CNIH2,cornichon family AMPA receptor auxiliary protein 2,protein-coding,-1.8797217250404128,1.8797217250404128
645191,LINGO3,leucine rich repeat and Ig domain containing 3,protein-coding,-1.8762889525500128,1.8762889525500128
1380,CR2,complement C3d receptor 2,protein-coding,1.8646553456922885,1.8646553456922885
79368,FCRL2,Fc receptor like 2,protein-coding,1.8536032788008872,1.8536032788008872
257101,ZNF683,zinc finger protein 683,protein-coding,-1.8475753135044342,1.8475753135044342
50509,COL5A3,collagen type V alpha 3 chain,protein-coding,-1.8457514424176982,1.8457514424176982
4282,MIF,macrophage migration inhibitory factor,protein-coding,-1.8456726665133625,1.8456726665133625
54674,LRRN3,leucine rich repeat neuronal 3,protein-coding,1.837055780951021,1.837055780951021
4070,TACSTD2,tumor associated calcium signal transducer 2,protein-coding,1.8259246175004302,1.8259246175004302
765,CA6,carbonic anhydrase 6,protein-coding,1.8257368156506,1.8257368156506
