GeneID,Symbol,Description,GeneType,score,abs_score
4057,LTF,lactotransferrin,protein-coding,-4.581905463717151,4.581905463717151
728358,DEFA1B,defensin alpha 1B,protein-coding,-4.457786034161693,4.457786034161693
1667,DEFA1,defensin alpha 1,protein-coding,-4.454509652191086,4.454509652191086
6286,S100P,S100 calcium binding protein P,protein-coding,-4.126632516198414,4.126632516198414
1669,DEFA4,defensin alpha 4,protein-coding,-4.028482120584285,4.028482120584285
1668,DEFA3,defensin alpha 3,protein-coding,-3.861286600672735,3.861286600672735
671,BPI,bactericidal permeability increasing protein,protein-coding,-3.6377972063837904,3.6377972063837904
654346,LGALS9C,galectin 9C,protein-coding,-3.5756576345540347,3.5756576345540347
260429,PRSS33,serine protease 33,protein-coding,-3.497114641985526,3.497114641985526
1511,CTSG,cathepsin G,protein-coding,-3.4616757777245057,3.4616757777245057
3809,KIR2DS4,"killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 4",protein-coding,-3.4071138364259275,3.4071138364259275
3429,IFI27,interferon alpha inducible protein 27,protein-coding,-3.268876877188441,3.268876877188441
6037,RNASE3,ribonuclease A family member 3,protein-coding,-3.231250253839761,3.231250253839761
102723407,LOC102723407,immunoglobulin heavy variable 4-38-2-like,protein-coding,-3.0754289976968776,3.0754289976968776
257101,ZNF683,zinc finger protein 683,protein-coding,-3.0441217703656958,3.0441217703656958
7280,TUBB2A,tubulin beta 2A class IIa,protein-coding,-2.9916140445489634,2.9916140445489634
6846,XCL2,X-C motif chemokine ligand 2,protein-coding,-2.9884249858382588,2.9884249858382588
2944,GSTM1,glutathione S-transferase mu 1,protein-coding,-2.952159737527203,2.952159737527203
1178,CLC,Charcot-Leyden crystal galectin,protein-coding,-2.8418704176542797,2.8418704176542797
212,ALAS2,5'-aminolevulinate synthase 2,protein-coding,-2.8237385045264403,2.8237385045264403
246,ALOX15,arachidonate 15-lipoxygenase,protein-coding,-2.7916577322062843,2.7916577322062843
4635,MYL4,myosin light chain 4,protein-coding,-2.737291703151213,2.737291703151213
10942,PRSS21,serine protease 21,protein-coding,-2.728617665917604,2.728617665917604
