GeneID,Symbol,Description,GeneType,score,abs_score
3050,HBZ,hemoglobin subunit zeta,protein-coding,-9.562961008678874,9.562961008678874
6192,RPS4Y1,ribosomal protein S4 Y-linked 1,protein-coding,-5.100265676196496,5.100265676196496
3046,HBE1,hemoglobin subunit epsilon 1,protein-coding,-4.469964276290631,4.469964276290631
1675,CFD,complement factor D,protein-coding,-3.17053140920433,3.17053140920433
728358,DEFA1B,defensin alpha 1B,protein-coding,-3.1028533985637035,3.1028533985637035
1667,DEFA1,defensin alpha 1,protein-coding,-3.0729394136772847,3.0729394136772847
388588,SMIM1,small integral membrane protein 1 (Vel blood group),protein-coding,-2.7803869709566156,2.7803869709566156
1668,DEFA3,defensin alpha 3,protein-coding,-2.7275984190585123,2.7275984190585123
6590,SLPI,secretory leukocyte peptidase inhibitor,protein-coding,-2.6323568739749375,2.6323568739749375
2352,FOLR3,folate receptor gamma,protein-coding,-2.612586380767808,2.612586380767808
6286,S100P,S100 calcium binding protein P,protein-coding,-2.546481403258344,2.546481403258344
820,CAMP,cathelicidin antimicrobial peptide,protein-coding,-2.4793543990911058,2.4793543990911058
100128071,FAM229A,family with sequence similarity 229 member A,protein-coding,-2.3336992469839593,2.3336992469839593
10038,PARP2,poly(ADP-ribose) polymerase 2,protein-coding,-2.214883526352722,2.214883526352722
5266,PI3,peptidase inhibitor 3,protein-coding,-2.208105333450461,2.208105333450461
80781,COL18A1,collagen type XVIII alpha 1 chain,protein-coding,-2.1748887040685325,2.1748887040685325
81796,SLCO5A1,solute carrier organic anion transporter family member 5A1,protein-coding,-2.167945504968783,2.167945504968783
54958,TMEM160,transmembrane protein 160,protein-coding,-2.0878505532658114,2.0878505532658114
4318,MMP9,matrix metallopeptidase 9,protein-coding,-2.082062446440413,2.082062446440413
6279,S100A8,S100 calcium binding protein A8,protein-coding,-2.0801381925659768,2.0801381925659768
11007,CCDC85B,coiled-coil domain containing 85B,protein-coding,-2.0332804378226386,2.0332804378226386
149345,SHISA4,shisa family member 4,protein-coding,2.003757919549907,2.003757919549907
8970,H2BC11,H2B clustered histone 11,protein-coding,1.9386038481232712,1.9386038481232712
4057,LTF,lactotransferrin,protein-coding,-1.8275116956144095,1.8275116956144095
1669,DEFA4,defensin alpha 4,protein-coding,-1.8225931064009824,1.8225931064009824
91978,TPGS1,tubulin polyglutamylase complex subunit 1,protein-coding,-1.8084492714121672,1.8084492714121672
60675,PROK2,prokineticin 2,protein-coding,-1.7672161249491785,1.7672161249491785
1052,CEBPD,CCAAT enhancer binding protein delta,protein-coding,-1.7384205796003513,1.7384205796003513
5004,ORM1,orosomucoid 1,protein-coding,-1.7305992927083398,1.7305992927083398
8993,PGLYRP1,peptidoglycan recognition protein 1,protein-coding,-1.7282999613497856,1.7282999613497856
3119,HLA-DQB1,"major histocompatibility complex, class II, DQ beta 1",protein-coding,-1.716499507653261,1.716499507653261
6164,RPL34,ribosomal protein L34,protein-coding,-1.6527620653322008,1.6527620653322008
146225,CMTM2,CKLF like MARVEL transmembrane domain containing 2,protein-coding,-1.6517926581111448,1.6517926581111448
55365,TMEM176A,transmembrane protein 176A,protein-coding,-1.6235363911211576,1.6235363911211576
1475,CSTA,cystatin A,protein-coding,-1.614262745449568,1.614262745449568
29780,PARVB,parvin beta,protein-coding,1.6076587013892556,1.6076587013892556
6231,RPS26,ribosomal protein S26,protein-coding,-1.6045972440836143,1.6045972440836143
8338,H2AC20,H2A clustered histone 20,protein-coding,-1.577187099716013,1.577187099716013
566,AZU1,azurocidin 1,protein-coding,-1.5589320352803575,1.5589320352803575
4509,ATP8,ATP synthase F0 subunit 8,protein-coding,1.5434827261827953,1.5434827261827953
6037,RNASE3,ribonuclease A family member 3,protein-coding,-1.5358725078412157,1.5358725078412157
340205,TREML1,triggering receptor expressed on myeloid cells like 1,protein-coding,1.5273147098512212,1.5273147098512212
1066,CES1,carboxylesterase 1,protein-coding,-1.5231725195974115,1.5231725195974115
6160,RPL31,ribosomal protein L31,protein-coding,-1.5186811002080078,1.5186811002080078
3848,KRT1,keratin 1,protein-coding,1.4826245359354449,1.4826245359354449
2529,FUT7,fucosyltransferase 7,protein-coding,-1.4814719212448013,1.4814719212448013
4539,ND4L,NADH dehydrogenase subunit 4L,protein-coding,1.4748529383851021,1.4748529383851021
3726,JUNB,"JunB proto-oncogene, AP-1 transcription factor subunit",protein-coding,-1.4723567914243885,1.4723567914243885
65990,ANTKMT,adenine nucleotide translocase lysine methyltransferase,protein-coding,-1.4630651855919279,1.4630651855919279
