GeneID,Symbol,Description,GeneType,score,abs_score
28959,TMEM176B,transmembrane protein 176B,protein-coding,-5.211711150783478,5.211711150783478
10417,SPON2,spondin 2,protein-coding,-4.026996692157089,4.026996692157089
6351,CCL4,C-C motif chemokine ligand 4,protein-coding,-3.7667274734014824,3.7667274734014824
8357,H3C10,H3 clustered histone 10,protein-coding,-3.553531617278786,3.553531617278786
257101,ZNF683,zinc finger protein 683,protein-coding,-3.509328423551096,3.509328423551096
3811,KIR3DL1,"killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1",protein-coding,-3.4524867951710285,3.4524867951710285
117157,SH2D1B,SH2 domain containing 1B,protein-coding,-3.299625357819103,3.299625357819103
11118,BTN3A2,butyrophilin subfamily 3 member A2,protein-coding,-3.266031984860652,3.266031984860652
55365,TMEM176A,transmembrane protein 176A,protein-coding,-3.233779137701027,3.233779137701027
10578,GNLY,granulysin,protein-coding,-3.208690429732171,3.208690429732171
9415,FADS2,fatty acid desaturase 2,protein-coding,-3.2086436161671053,3.2086436161671053
2949,GSTM5,glutathione S-transferase mu 5,protein-coding,3.183170586604481,3.183170586604481
644186,SYCE3,synaptonemal complex central element protein 3,protein-coding,3.10938524097036,3.10938524097036
8644,AKR1C3,aldo-keto reductase family 1 member C3,protein-coding,-3.088466388331963,3.088466388331963
3386,ICAM4,intercellular adhesion molecule 4 (Landsteiner-Wiener blood group),protein-coding,-3.0135966587107874,3.0135966587107874
713,C1QB,complement C1q B chain,protein-coding,-2.9685422168120565,2.9685422168120565
440163,RNASE13,ribonuclease A family member 13 (inactive),protein-coding,2.9619013451763996,2.9619013451763996
3118,HLA-DQA2,"major histocompatibility complex, class II, DQ alpha 2",protein-coding,-2.876179407810537,2.876179407810537
441525,SPANXN4,SPANX family member N4,protein-coding,2.8513158209468177,2.8513158209468177
4818,NKG7,natural killer cell granule protein 7,protein-coding,-2.833219993728804,2.833219993728804
388962,BOLA3,bolA family member 3,protein-coding,-2.832093151822847,2.832093151822847
54969,HPF1,histone PARylation factor 1,protein-coding,-2.8286207462046815,2.8286207462046815
