GeneID,Symbol,Description,GeneType,score,abs_score
6286,S100P,S100 calcium binding protein P,protein-coding,-5.201582719666675,5.201582719666675
91978,TPGS1,tubulin polyglutamylase complex subunit 1,protein-coding,-4.1852236176079725,4.1852236176079725
11007,CCDC85B,coiled-coil domain containing 85B,protein-coding,-3.777123377176994,3.777123377176994
137797,LYPD2,LY6/PLAUR domain containing 2,protein-coding,-3.7594066630857377,3.7594066630857377
100128071,FAM229A,family with sequence similarity 229 member A,protein-coding,-3.64046860570053,3.64046860570053
3904,LAIR2,leukocyte associated immunoglobulin like receptor 2,protein-coding,-3.471398603188634,3.471398603188634
8284,KDM5D,lysine demethylase 5D,protein-coding,-3.2244066156172244,3.2244066156172244
9086,EIF1AY,eukaryotic translation initiation factor 1A Y-linked,protein-coding,-3.1519675945186374,3.1519675945186374
135927,LLCFC1,LLLL and CFNLAS motif containing 1,protein-coding,-3.0853960110300895,3.0853960110300895
246,ALOX15,arachidonate 15-lipoxygenase,protein-coding,3.0353244912439425,3.0353244912439425
56729,RETN,resistin,protein-coding,-2.976289738620044,2.976289738620044
27181,SIGLEC8,sialic acid binding Ig like lectin 8,protein-coding,2.8982513943870787,2.8982513943870787
54958,TMEM160,transmembrane protein 160,protein-coding,-2.8958284940137466,2.8958284940137466
8362,H4C12,H4 clustered histone 12,protein-coding,-2.835910050070561,2.835910050070561
8363,H4C11,H4 clustered histone 11,protein-coding,-2.803248545629261,2.803248545629261
1675,CFD,complement factor D,protein-coding,-2.6996306998914132,2.6996306998914132
1397,CRIP2,cysteine rich protein 2,protein-coding,-2.6578811131982785,2.6578811131982785
92304,SCGB3A1,secretoglobin family 3A member 1,protein-coding,-2.655756148836156,2.655756148836156
388564,TMEM238,transmembrane protein 238,protein-coding,-2.6422254896689674,2.6422254896689674
140,ADORA3,adenosine A3 receptor,protein-coding,2.627768067292065,2.627768067292065
57535,ELAPOR1,endosome-lysosome associated apoptosis and autophagy regulator 1,protein-coding,-2.595920139550405,2.595920139550405
221711,SYCP2L,synaptonemal complex protein 2 like,protein-coding,2.594335245465554,2.594335245465554
645191,LINGO3,leucine rich repeat and Ig domain containing 3,protein-coding,-2.465663012048347,2.465663012048347
4832,NME3,NME/NM23 nucleoside diphosphate kinase 3,protein-coding,-2.4626471505987584,2.4626471505987584
