GeneID,Symbol,Description,GeneType,score,abs_score
388588,SMIM1,small integral membrane protein 1 (Vel blood group),protein-coding,-3.8789736816895126,3.8789736816895126
91978,TPGS1,tubulin polyglutamylase complex subunit 1,protein-coding,-3.7762277432316322,3.7762277432316322
3848,KRT1,keratin 1,protein-coding,-3.695322495784824,3.695322495784824
1675,CFD,complement factor D,protein-coding,-3.6813614702311117,3.6813614702311117
11007,CCDC85B,coiled-coil domain containing 85B,protein-coding,-3.608031535771409,3.608031535771409
388564,TMEM238,transmembrane protein 238,protein-coding,-3.415701911329676,3.415701911329676
6285,S100B,S100 calcium binding protein B,protein-coding,-3.3459203118271503,3.3459203118271503
166012,CHST13,carbohydrate sulfotransferase 13,protein-coding,-3.3372008606140615,3.3372008606140615
100128071,FAM229A,family with sequence similarity 229 member A,protein-coding,-3.283033168039569,3.283033168039569
401115,C4orf48,chromosome 4 open reading frame 48,protein-coding,-3.259132479576785,3.259132479576785
3809,KIR2DS4,"killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 4",protein-coding,-3.10768884524866,3.10768884524866
80097,MZT2B,mitotic spindle organizing protein 2B,protein-coding,-2.9594037873536334,2.9594037873536334
27344,PCSK1N,proprotein convertase subtilisin/kexin type 1 inhibitor,protein-coding,-2.8845496685299525,2.8845496685299525
100996521,CTXND2,cortexin domain containing 2,protein-coding,2.8738115923396874,2.8738115923396874
65990,ANTKMT,adenine nucleotide translocase lysine methyltransferase,protein-coding,-2.8686790941066356,2.8686790941066356
81796,SLCO5A1,solute carrier organic anion transporter family member 5A1,protein-coding,-2.736217267483529,2.736217267483529
54958,TMEM160,transmembrane protein 160,protein-coding,-2.7103966390260985,2.7103966390260985
56603,CYP26B1,cytochrome P450 family 26 subfamily B member 1,protein-coding,2.6907756534393723,2.6907756534393723
92304,SCGB3A1,secretoglobin family 3A member 1,protein-coding,-2.655756148836156,2.655756148836156
51282,SCAND1,SCAN domain containing 1,protein-coding,-2.6523849044699697,2.6523849044699697
137797,LYPD2,LY6/PLAUR domain containing 2,protein-coding,-2.6038869246287772,2.6038869246287772
1152,CKB,creatine kinase B,protein-coding,-2.5184204545409936,2.5184204545409936
8367,H4C5,H4 clustered histone 5,protein-coding,-2.4976135040740495,2.4976135040740495
10232,MSLN,mesothelin,protein-coding,-2.493069239865799,2.493069239865799
55049,REX1BD,required for excision 1-B domain containing,protein-coding,-2.4505749716779572,2.4505749716779572
91351,DDX60L,DExD/H-box 60 like,protein-coding,2.3955493537624992,2.3955493537624992
64073,C19orf33,chromosome 19 open reading frame 33,protein-coding,-2.376049026871166,2.376049026871166
346171,ZFP57,ZFP57 zinc finger protein,protein-coding,2.3410907781034425,2.3410907781034425
10038,PARP2,poly(ADP-ribose) polymerase 2,protein-coding,-2.3333097641577543,2.3333097641577543
118881,COMTD1,catechol-O-methyltransferase domain containing 1,protein-coding,-2.314285202603515,2.314285202603515
27284,SULT1B1,sulfotransferase family 1B member 1,protein-coding,2.3011076725644073,2.3011076725644073
2533,FYB1,FYN binding protein 1,protein-coding,2.2466564361539203,2.2466564361539203
494143,CHAC2,ChaC glutathione specific gamma-glutamylcyclotransferase 2,protein-coding,2.2338938770643813,2.2338938770643813
54923,LIME1,Lck interacting transmembrane adaptor 1,protein-coding,-2.223905663188483,2.223905663188483
84518,CNFN,cornifelin,protein-coding,-2.222207480838909,2.222207480838909
2633,GBP1,guanylate binding protein 1,protein-coding,2.220027958821019,2.220027958821019
10917,BTNL3,butyrophilin like 3,protein-coding,-2.217135237503038,2.217135237503038
55336,FBXL8,F-box and leucine rich repeat protein 8,protein-coding,-2.2076634139231697,2.2076634139231697
4694,NDUFA1,NADH:ubiquinone oxidoreductase subunit A1,protein-coding,-2.1952469836603243,2.1952469836603243
10672,GNA13,G protein subunit alpha 13,protein-coding,2.1861827595333465,2.1861827595333465
55600,ITLN1,intelectin 1,protein-coding,-2.185230966755991,2.185230966755991
389792,IER5L,immediate early response 5 like,protein-coding,-2.1580519279136574,2.1580519279136574
3091,HIF1A,hypoxia inducible factor 1 subunit alpha,protein-coding,2.1461551340485223,2.1461551340485223
118788,PIK3AP1,phosphoinositide-3-kinase adaptor protein 1,protein-coding,2.1351209794022483,2.1351209794022483
55194,EVA1B,eva-1 homolog B,protein-coding,-2.128254663217359,2.128254663217359
710,SERPING1,serpin family G member 1,protein-coding,2.1275577543651423,2.1275577543651423
4832,NME3,NME/NM23 nucleoside diphosphate kinase 3,protein-coding,-2.1210227207678094,2.1210227207678094
4282,MIF,macrophage migration inhibitory factor,protein-coding,-2.1184790913278753,2.1184790913278753
280664,WFDC10B,WAP four-disulfide core domain 10B,protein-coding,2.1170319205343433,2.1170319205343433
571,BACH1,BTB domain and CNC homolog 1,protein-coding,2.116996698904098,2.116996698904098
79176,FBXL15,F-box and leucine rich repeat protein 15,protein-coding,-2.095701121020031,2.095701121020031
4493,MT1E,metallothionein 1E,protein-coding,-2.090840524143319,2.090840524143319
2162,F13A1,coagulation factor XIII A chain,protein-coding,2.0887557702097768,2.0887557702097768
2150,F2RL1,F2R like trypsin receptor 1,protein-coding,2.086986533440778,2.086986533440778
1439,CSF2RB,colony stimulating factor 2 receptor subunit beta,protein-coding,2.0866232290582474,2.0866232290582474
54543,TOMM7,translocase of outer mitochondrial membrane 7,protein-coding,-2.086320134382582,2.086320134382582
1183,CLCN4,chloride voltage-gated channel 4,protein-coding,2.076856218580303,2.076856218580303
1991,ELANE,"elastase, neutrophil expressed",protein-coding,-2.0763636190745633,2.0763636190745633
54209,TREM2,triggering receptor expressed on myeloid cells 2,protein-coding,2.0728931525067824,2.0728931525067824
219537,SMTNL1,smoothelin like 1,protein-coding,2.0629044643880476,2.0629044643880476
1066,CES1,carboxylesterase 1,protein-coding,-2.062310020065756,2.062310020065756
3759,KCNJ2,potassium inwardly rectifying channel subfamily J member 2,protein-coding,2.0433782063341894,2.0433782063341894
