GeneID,Symbol,Description,GeneType,score,abs_score
3120,HLA-DQB2,"major histocompatibility complex, class II, DQ beta 2",protein-coding,-5.069608833240639,5.069608833240639
3118,HLA-DQA2,"major histocompatibility complex, class II, DQ alpha 2",protein-coding,-3.4558932227451087,3.4558932227451087
728358,DEFA1B,defensin alpha 1B,protein-coding,-3.324686638439279,3.324686638439279
1667,DEFA1,defensin alpha 1,protein-coding,-3.285448967187872,3.285448967187872
1668,DEFA3,defensin alpha 3,protein-coding,-3.0005144264407844,3.0005144264407844
3904,LAIR2,leukocyte associated immunoglobulin like receptor 2,protein-coding,-2.857856853045273,2.857856853045273
92304,SCGB3A1,secretoglobin family 3A member 1,protein-coding,-2.655756148836156,2.655756148836156
388588,SMIM1,small integral membrane protein 1 (Vel blood group),protein-coding,-2.5331021717305386,2.5331021717305386
10232,MSLN,mesothelin,protein-coding,-2.493069239865799,2.493069239865799
81796,SLCO5A1,solute carrier organic anion transporter family member 5A1,protein-coding,-2.488079618171878,2.488079618171878
1669,DEFA4,defensin alpha 4,protein-coding,-2.473428866349544,2.473428866349544
4057,LTF,lactotransferrin,protein-coding,-2.3773528153277943,2.3773528153277943
722,C4BPA,complement component 4 binding protein alpha,protein-coding,2.326405894705985,2.326405894705985
3429,IFI27,interferon alpha inducible protein 27,protein-coding,-2.30318619498654,2.30318619498654
100128071,FAM229A,family with sequence similarity 229 member A,protein-coding,-2.267672910386041,2.267672910386041
8360,H4C4,H4 clustered histone 4,protein-coding,-2.257946446768651,2.257946446768651
284013,VMO1,vitelline membrane outer layer 1 homolog,protein-coding,-2.130578412314473,2.130578412314473
1991,ELANE,"elastase, neutrophil expressed",protein-coding,-2.0733382388525774,2.0733382388525774
10038,PARP2,poly(ADP-ribose) polymerase 2,protein-coding,-2.0098779942126503,2.0098779942126503
7280,TUBB2A,tubulin beta 2A class IIa,protein-coding,-1.9804462804378402,1.9804462804378402
282618,IFNL1,interferon lambda 1,protein-coding,1.9746483956376473,1.9746483956376473
8338,H2AC20,H2A clustered histone 20,protein-coding,-1.9563924886113109,1.9563924886113109
8348,H2BC17,H2B clustered histone 17,protein-coding,-1.9327865655191068,1.9327865655191068
1511,CTSG,cathepsin G,protein-coding,-1.9167480378706085,1.9167480378706085
57535,ELAPOR1,endosome-lysosome associated apoptosis and autophagy regulator 1,protein-coding,-1.914636310096931,1.914636310096931
3008,H1-4,"H1.4 linker histone, cluster member",protein-coding,-1.8998915205012772,1.8998915205012772
140807,KRT72,keratin 72,protein-coding,-1.8918231507957703,1.8918231507957703
91543,RSAD2,radical S-adenosyl methionine domain containing 2,protein-coding,-1.8652288966774793,1.8652288966774793
9636,ISG15,ISG15 ubiquitin like modifier,protein-coding,-1.852120235021876,1.852120235021876
2944,GSTM1,glutathione S-transferase mu 1,protein-coding,-1.8183774607104486,1.8183774607104486
654346,LGALS9C,galectin 9C,protein-coding,-1.805097164462726,1.805097164462726
6286,S100P,S100 calcium binding protein P,protein-coding,-1.7994313961588886,1.7994313961588886
219348,PLAC9,placenta associated 9,protein-coding,-1.7660245083834967,1.7660245083834967
5266,PI3,peptidase inhibitor 3,protein-coding,-1.7536258178393263,1.7536258178393263
5909,RAP1GAP,RAP1 GTPase activating protein,protein-coding,-1.7432984296097904,1.7432984296097904
8653,DDX3Y,DEAD-box helicase 3 Y-linked,protein-coding,1.7390976160347196,1.7390976160347196
2537,IFI6,interferon alpha inducible protein 6,protein-coding,-1.733271323904983,1.733271323904983
219970,GLYATL2,glycine-N-acyltransferase like 2,protein-coding,1.7203622968911854,1.7203622968911854
5819,NECTIN2,nectin cell adhesion molecule 2,protein-coding,-1.718320703356712,1.718320703356712
3434,IFIT1,interferon induced protein with tetratricopeptide repeats 1,protein-coding,-1.6964006126716173,1.6964006126716173
5197,PF4V1,platelet factor 4 variant 1,protein-coding,1.6845756378971626,1.6845756378971626
6368,CCL23,C-C motif chemokine ligand 23,protein-coding,-1.6654977343274133,1.6654977343274133
80740,LY6G6C,lymphocyte antigen 6 family member G6C,protein-coding,-1.6411635690800739,1.6411635690800739
414062,CCL3L3,C-C motif chemokine ligand 3 like 3,protein-coding,-1.6223377017206788,1.6223377017206788
91978,TPGS1,tubulin polyglutamylase complex subunit 1,protein-coding,-1.615356449370782,1.615356449370782
7071,KLF10,KLF transcription factor 10,protein-coding,1.6152880516857635,1.6152880516857635
5005,ORM2,orosomucoid 2,protein-coding,-1.5962703402561536,1.5962703402561536
145788,PIERCE2,piercer of microtubule wall 2,protein-coding,1.5905356867253369,1.5905356867253369
9997,SCO2,synthesis of cytochrome C oxidase 2,protein-coding,-1.5891666704848786,1.5891666704848786
925,CD8A,CD8a molecule,protein-coding,1.5826113679425902,1.5826113679425902
820,CAMP,cathelicidin antimicrobial peptide,protein-coding,-1.5816716052520026,1.5816716052520026
387849,REP15,RAB15 effector protein,protein-coding,1.5805214122527325,1.5805214122527325
55450,CAMK2N1,calcium/calmodulin dependent protein kinase II inhibitor 1,protein-coding,1.5697758289641366,1.5697758289641366
3485,IGFBP2,insulin like growth factor binding protein 2,protein-coding,1.560550620152482,1.560550620152482
2838,GPR15,G protein-coupled receptor 15,protein-coding,1.559416548240708,1.559416548240708
347733,TUBB2B,tubulin beta 2B class IIb,protein-coding,-1.558699853242382,1.558699853242382
55655,NLRP2,NLR family pyrin domain containing 2,protein-coding,-1.550252679453354,1.550252679453354
1901,S1PR1,sphingosine-1-phosphate receptor 1,protein-coding,1.5473012429338642,1.5473012429338642
346171,ZFP57,ZFP57 zinc finger protein,protein-coding,-1.5442699327265068,1.5442699327265068
254263,CNIH2,cornichon family AMPA receptor auxiliary protein 2,protein-coding,-1.544080774030101,1.544080774030101
5967,REG1A,regenerating family member 1 alpha,protein-coding,1.5409442069614507,1.5409442069614507
