GeneID,Symbol,Description,GeneType,score,abs_score
3120,HLA-DQB2,"major histocompatibility complex, class II, DQ beta 2",protein-coding,-4.272789199680025,4.272789199680025
414062,CCL3L3,C-C motif chemokine ligand 3 like 3,protein-coding,-4.127483706188304,4.127483706188304
9560,CCL4L2,C-C motif chemokine ligand 4 like 2,protein-coding,-3.614583904991277,3.614583904991277
92304,SCGB3A1,secretoglobin family 3A member 1,protein-coding,-2.655756148836156,2.655756148836156
8367,H4C5,H4 clustered histone 5,protein-coding,-2.4976135040740495,2.4976135040740495
10232,MSLN,mesothelin,protein-coding,-2.493069239865799,2.493069239865799
97,ACYP1,acylphosphatase 1,protein-coding,-2.4616936769159685,2.4616936769159685
6271,S100A1,S100 calcium binding protein A1,protein-coding,-2.331589090741231,2.331589090741231
3127,HLA-DRB5,"major histocompatibility complex, class II, DR beta 5",protein-coding,-2.3198568503263677,2.3198568503263677
3812,KIR3DL2,"killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2",protein-coding,-2.245179323770601,2.245179323770601
8355,H3C8,H3 clustered histone 8,protein-coding,2.212049841350668,2.212049841350668
149699,GTSF1L,gametocyte specific factor 1 like,protein-coding,2.1740270986434553,2.1740270986434553
2944,GSTM1,glutathione S-transferase mu 1,protein-coding,-2.0804792008979334,2.0804792008979334
7134,TNNC1,"troponin C1, slow skeletal and cardiac type",protein-coding,-2.0358354372678207,2.0358354372678207
440348,NPIPB15,nuclear pore complex interacting protein family member B15,protein-coding,-2.0316511747276538,2.0316511747276538
3135,HLA-G,"major histocompatibility complex, class I, G",protein-coding,-2.0249619290756984,2.0249619290756984
143678,FREY1,Frey regulator of sperm-oocyte fusion 1,protein-coding,2.008466358601842,2.008466358601842
388588,SMIM1,small integral membrane protein 1 (Vel blood group),protein-coding,2.0048274979687353,2.0048274979687353
10597,TRAPPC2B,trafficking protein particle complex subunit 2B,protein-coding,-2.004262984103155,2.004262984103155
6355,CCL8,C-C motif chemokine ligand 8,protein-coding,1.9799918346025767,1.9799918346025767
100129407,FAM236A,family with sequence similarity 235 member A,protein-coding,1.9513413045980317,1.9513413045980317
8348,H2BC17,H2B clustered histone 17,protein-coding,-1.9327865655191068,1.9327865655191068
8294,H4C9,H4 clustered histone 9,protein-coding,1.9108571848431264,1.9108571848431264
23464,GCAT,glycine C-acetyltransferase,protein-coding,1.878473478800925,1.878473478800925
283927,NUDT7,nudix hydrolase 7,protein-coding,-1.8743518165284496,1.8743518165284496
10562,OLFM4,olfactomedin 4,protein-coding,1.8363618653986935,1.8363618653986935
3118,HLA-DQA2,"major histocompatibility complex, class II, DQ alpha 2",protein-coding,-1.8261345493050507,1.8261345493050507
10038,PARP2,poly(ADP-ribose) polymerase 2,protein-coding,-1.8124800928837215,1.8124800928837215
3982,LIM2,lens intrinsic membrane protein 2,protein-coding,-1.7958533076142171,1.7958533076142171
7033,TFF3,trefoil factor 3,protein-coding,-1.792281718264199,1.792281718264199
7280,TUBB2A,tubulin beta 2A class IIa,protein-coding,1.7896123469355474,1.7896123469355474
7138,TNNT1,"troponin T1, slow skeletal type",protein-coding,-1.7674813505422815,1.7674813505422815
246,ALOX15,arachidonate 15-lipoxygenase,protein-coding,-1.7287321041435264,1.7287321041435264
7441,VPREB1,V-set pre-B cell surrogate light chain 1,protein-coding,1.6976617288758094,1.6976617288758094
23682,RAB38,"RAB38, member RAS oncogene family",protein-coding,1.6959304527278192,1.6959304527278192
170482,CLEC4C,C-type lectin domain family 4 member C,protein-coding,-1.6814936442757755,1.6814936442757755
6423,SFRP2,secreted frizzled related protein 2,protein-coding,-1.6791757341043745,1.6791757341043745
55599,RNPC3,"RNA binding region (RNP1, RRM) containing 3",protein-coding,-1.6753648886717243,1.6753648886717243
653486,SCGB1C2,secretoglobin family 1C member 2,protein-coding,-1.6586159540744851,1.6586159540744851
64167,ERAP2,endoplasmic reticulum aminopeptidase 2,protein-coding,-1.6560045749637307,1.6560045749637307
80740,LY6G6C,lymphocyte antigen 6 family member G6C,protein-coding,-1.6411635690800739,1.6411635690800739
284194,LGALS9B,galectin 9B,protein-coding,-1.6317259065802554,1.6317259065802554
203569,PAGE2,PAGE family member 2,protein-coding,1.609575873396125,1.609575873396125
4058,LTK,leukocyte receptor tyrosine kinase,protein-coding,-1.5913272607708797,1.5913272607708797
6370,CCL25,C-C motif chemokine ligand 25,protein-coding,1.581449424540641,1.581449424540641
3429,IFI27,interferon alpha inducible protein 27,protein-coding,1.5807391037480654,1.5807391037480654
100996693,SPEGNB,SPEG neighbor,protein-coding,1.5798512372719178,1.5798512372719178
105379554,LOC105379554,maFF-interacting protein,protein-coding,-1.5707313595939414,1.5707313595939414
118430,MUCL1,mucin like 1,protein-coding,1.55632222221997,1.55632222221997
64091,POPDC2,popeye domain containing 2,protein-coding,-1.549828977603017,1.549828977603017
1325,CORT,cortistatin,protein-coding,1.5492825534931982,1.5492825534931982
5657,PRTN3,proteinase 3,protein-coding,-1.5463191230862985,1.5463191230862985
346171,ZFP57,ZFP57 zinc finger protein,protein-coding,-1.5442699327265068,1.5442699327265068
117286,CIB3,calcium and integrin binding family member 3,protein-coding,-1.5432727980417789,1.5432727980417789
348093,RBPMS2,"RNA binding protein, mRNA processing factor 2",protein-coding,1.5415365963489238,1.5415365963489238
51759,C9orf78,chromosome 9 open reading frame 78,protein-coding,1.5406284454090584,1.5406284454090584
54733,SLC35F2,solute carrier family 35 member F2,protein-coding,-1.5340754321578942,1.5340754321578942
116151,FAM210B,family with sequence similarity 210 member B,protein-coding,1.533018987054108,1.533018987054108
9911,TMCC2,transmembrane and coiled-coil domain family 2,protein-coding,1.528277123925698,1.528277123925698
100287482,SMKR1,small lysine rich protein 1,protein-coding,-1.5237617483786756,1.5237617483786756
2171,FABP5,fatty acid binding protein 5,protein-coding,-1.5194498783329309,1.5194498783329309
100131303,DPEP2NB,DPEP2 neighbor,protein-coding,1.5190856550451117,1.5190856550451117
25907,TMEM158,transmembrane protein 158,protein-coding,1.5151656705314926,1.5151656705314926
8547,FCN3,ficolin 3,protein-coding,1.5119477292956887,1.5119477292956887
338339,CLEC4D,C-type lectin domain family 4 member D,protein-coding,1.503651974255248,1.503651974255248
6490,PMEL,premelanosome protein,protein-coding,-1.4930463325090266,1.4930463325090266
117156,SCGB3A2,secretoglobin family 3A member 2,protein-coding,1.482772306759634,1.482772306759634
26499,PLEK2,pleckstrin 2,protein-coding,1.4791826594916504,1.4791826594916504
160364,CLEC12A,C-type lectin domain family 12 member A,protein-coding,1.4781899685782456,1.4781899685782456
266727,MDGA1,MAM domain containing glycosylphosphatidylinositol anchor 1,protein-coding,-1.4651854046989212,1.4651854046989212
8341,H2BC15,H2B clustered histone 15,protein-coding,-1.4641997823908974,1.4641997823908974
306,ANXA3,annexin A3,protein-coding,1.461548391873702,1.461548391873702
3728,JUP,junction plakoglobin,protein-coding,-1.448635170566591,1.448635170566591
3822,KLRC2,killer cell lectin like receptor C2,protein-coding,1.4414261951056349,1.4414261951056349
257101,ZNF683,zinc finger protein 683,protein-coding,1.4367990711870529,1.4367990711870529
81796,SLCO5A1,solute carrier organic anion transporter family member 5A1,protein-coding,-1.4354841182246727,1.4354841182246727
138307,LCN8,lipocalin 8,protein-coding,-1.4327715174059625,1.4327715174059625
1776,DNASE1L3,deoxyribonuclease 1 like 3,protein-coding,-1.4208876206088652,1.4208876206088652
3489,IGFBP6,insulin like growth factor binding protein 6,protein-coding,-1.4106745603746493,1.4106745603746493
5443,POMC,proopiomelanocortin,protein-coding,1.4030350107931993,1.4030350107931993
7142,TNP2,transition protein 2,protein-coding,1.3957878595026094,1.3957878595026094
51327,AHSP,alpha hemoglobin stabilizing protein,protein-coding,1.3922852160672228,1.3922852160672228
1647,GADD45A,growth arrest and DNA damage inducible alpha,protein-coding,1.3872474603712504,1.3872474603712504
10942,PRSS21,serine protease 21,protein-coding,-1.377045270573458,1.377045270573458
121504,H4C16,H4 histone 16,protein-coding,-1.3731478029276163,1.3731478029276163
8572,PDLIM4,PDZ and LIM domain 4,protein-coding,1.3722317333381286,1.3722317333381286
1718,DHCR24,24-dehydrocholesterol reductase,protein-coding,-1.3639030450990184,1.3639030450990184
50509,COL5A3,collagen type V alpha 3 chain,protein-coding,-1.3618713728970053,1.3618713728970053
3036,HAS1,hyaluronan synthase 1,protein-coding,1.3593911305243116,1.3593911305243116
113179,ADAT3,adenosine deaminase tRNA specific 3,protein-coding,1.354980621295871,1.354980621295871
2941,GSTA4,glutathione S-transferase alpha 4,protein-coding,1.354339843344666,1.354339843344666
347733,TUBB2B,tubulin beta 2B class IIb,protein-coding,1.3525924355593355,1.3525924355593355
10850,CCL27,C-C motif chemokine ligand 27,protein-coding,1.3486337725744648,1.3486337725744648
