GeneID,Symbol,Description,GeneType,score,abs_score
4317,MMP8,matrix metallopeptidase 8,protein-coding,4.062966990274802,4.062966990274802
8284,KDM5D,lysine demethylase 5D,protein-coding,-3.2244066156172244,3.2244066156172244
9086,EIF1AY,eukaryotic translation initiation factor 1A Y-linked,protein-coding,-3.1519675945186374,3.1519675945186374
1672,DEFB1,defensin beta 1,protein-coding,3.1063569186902935,3.1063569186902935
820,CAMP,cathelicidin antimicrobial peptide,protein-coding,2.980601071335229,2.980601071335229
710,SERPING1,serpin family G member 1,protein-coding,-2.829323388376377,2.829323388376377
3119,HLA-DQB1,"major histocompatibility complex, class II, DQ beta 1",protein-coding,-2.799732020506916,2.799732020506916
715,C1R,complement C1r,protein-coding,2.761592961261294,2.761592961261294
1088,CEACAM8,CEA cell adhesion molecule 8,protein-coding,2.760878796058849,2.760878796058849
932,MS4A3,membrane spanning 4-domains A3,protein-coding,2.722677110566514,2.722677110566514
3809,KIR2DS4,"killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 4",protein-coding,-2.7158095761347925,2.7158095761347925
4057,LTF,lactotransferrin,protein-coding,2.707861447997178,2.707861447997178
6590,SLPI,secretory leukocyte peptidase inhibitor,protein-coding,2.6725736139966068,2.6725736139966068
4493,MT1E,metallothionein 1E,protein-coding,-2.6656395407575038,2.6656395407575038
92304,SCGB3A1,secretoglobin family 3A member 1,protein-coding,-2.655756148836156,2.655756148836156
388564,TMEM238,transmembrane protein 238,protein-coding,-2.6500106508859997,2.6500106508859997
10266,RAMP2,receptor activity modifying protein 2,protein-coding,2.628080611653222,2.628080611653222
100423062,IGLL5,immunoglobulin lambda like polypeptide 5,protein-coding,-2.6257110157210692,2.6257110157210692
4680,CEACAM6,CEA cell adhesion molecule 6,protein-coding,2.579857921976898,2.579857921976898
2833,CXCR3,C-X-C motif chemokine receptor 3,protein-coding,-2.550685271888389,2.550685271888389
10321,CRISP3,cysteine rich secretory protein 3,protein-coding,2.5301757877920843,2.5301757877920843
3934,LCN2,lipocalin 2,protein-coding,2.519811250017008,2.519811250017008
170482,CLEC4C,C-type lectin domain family 4 member C,protein-coding,2.512519000433783,2.512519000433783
8190,MIA,MIA SH3 domain containing,protein-coding,-2.5081878693939657,2.5081878693939657
8367,H4C5,H4 clustered histone 5,protein-coding,-2.4976135040740495,2.4976135040740495
10232,MSLN,mesothelin,protein-coding,-2.493069239865799,2.493069239865799
4495,MT1G,metallothionein 1G,protein-coding,2.479897017314024,2.479897017314024
608,TNFRSF17,TNF receptor superfamily member 17,protein-coding,-2.4760565961428775,2.4760565961428775
1118,CHIT1,chitinase 1,protein-coding,2.445221319713481,2.445221319713481
79703,C11orf80,chromosome 11 open reading frame 80,protein-coding,-2.414787488010308,2.414787488010308
9242,MSC,musculin,protein-coding,-2.4146397874177334,2.4146397874177334
5819,NECTIN2,nectin cell adhesion molecule 2,protein-coding,-2.349858526082564,2.349858526082564
306,ANXA3,annexin A3,protein-coding,2.3198110631307083,2.3198110631307083
3804,KIR2DL3,"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3",protein-coding,-2.3126700275402348,2.3126700275402348
10562,OLFM4,olfactomedin 4,protein-coding,2.3021610025682255,2.3021610025682255
