GeneID,Symbol,Description,GeneType,score,abs_score
8284,KDM5D,lysine demethylase 5D,protein-coding,-3.2244066156172244,3.2244066156172244
117166,WFIKKN1,"WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 1",protein-coding,3.1663395713434626,3.1663395713434626
9086,EIF1AY,eukaryotic translation initiation factor 1A Y-linked,protein-coding,-3.1519675945186374,3.1519675945186374
1675,CFD,complement factor D,protein-coding,-3.1013592044118785,3.1013592044118785
100128071,FAM229A,family with sequence similarity 229 member A,protein-coding,-2.9608336519358365,2.9608336519358365
10562,OLFM4,olfactomedin 4,protein-coding,2.6878849502999476,2.6878849502999476
92304,SCGB3A1,secretoglobin family 3A member 1,protein-coding,-2.655756148836156,2.655756148836156
440567,UQCRHL,ubiquinol-cytochrome c reductase hinge protein like,protein-coding,-2.6457671352499874,2.6457671352499874
3606,IL18,interleukin 18,protein-coding,-2.6078713430025195,2.6078713430025195
401115,C4orf48,chromosome 4 open reading frame 48,protein-coding,-2.5686878197269434,2.5686878197269434
713,C1QB,complement C1q B chain,protein-coding,-2.5681465917209483,2.5681465917209483
3823,KLRC3,killer cell lectin like receptor C3,protein-coding,-2.51904117084449,2.51904117084449
1668,DEFA3,defensin alpha 3,protein-coding,2.4874845506363257,2.4874845506363257
7138,TNNT1,"troponin T1, slow skeletal type",protein-coding,-2.4150378613345276,2.4150378613345276
3904,LAIR2,leukocyte associated immunoglobulin like receptor 2,protein-coding,-2.3626348522588234,2.3626348522588234
284194,LGALS9B,galectin 9B,protein-coding,-2.34876515647885,2.34876515647885
11007,CCDC85B,coiled-coil domain containing 85B,protein-coding,-2.345818316173774,2.345818316173774
414062,CCL3L3,C-C motif chemokine ligand 3 like 3,protein-coding,-2.2988374643580682,2.2988374643580682
10232,MSLN,mesothelin,protein-coding,-2.25437633024164,2.25437633024164
3199,HOXA2,homeobox A2,protein-coding,2.2445421420271727,2.2445421420271727
654346,LGALS9C,galectin 9C,protein-coding,-2.242602976145557,2.242602976145557
5657,PRTN3,proteinase 3,protein-coding,2.1777101825938354,2.1777101825938354
1511,CTSG,cathepsin G,protein-coding,2.1569546019768087,2.1569546019768087
1052,CEBPD,CCAAT enhancer binding protein delta,protein-coding,-2.15253557891469,2.15253557891469
10537,UBD,ubiquitin D,protein-coding,2.1273067406671156,2.1273067406671156
390064,OR51I2,olfactory receptor family 51 subfamily I member 2,protein-coding,2.1174474628067923,2.1174474628067923
127550,A3GALT2,"alpha 1,3-galactosyltransferase 2",protein-coding,2.0838577588512828,2.0838577588512828
388581,C1QTNF12,C1q and TNF related 12,protein-coding,-2.050761142718309,2.050761142718309
671,BPI,bactericidal permeability increasing protein,protein-coding,2.0386255891047975,2.0386255891047975
85235,H2AC12,H2A clustered histone 12,protein-coding,2.0320785242344614,2.0320785242344614
91978,TPGS1,tubulin polyglutamylase complex subunit 1,protein-coding,-1.9860639937121811,1.9860639937121811
4824,NKX3-1,NK3 homeobox 1,protein-coding,-1.9840254752377051,1.9840254752377051
10744,PTTG2,pituitary tumor-transforming 2,protein-coding,1.9834308275902894,1.9834308275902894
388564,TMEM238,transmembrane protein 238,protein-coding,-1.9683216724130865,1.9683216724130865
722,C4BPA,complement component 4 binding protein alpha,protein-coding,1.9613343649492607,1.9613343649492607
566,AZU1,azurocidin 1,protein-coding,1.9430521759592274,1.9430521759592274
