GeneID,Symbol,Description,GeneType,score,abs_score
3050,HBZ,hemoglobin subunit zeta,protein-coding,-6.576542657223528,6.576542657223528
28959,TMEM176B,transmembrane protein 176B,protein-coding,-4.044782813827491,4.044782813827491
9636,ISG15,ISG15 ubiquitin like modifier,protein-coding,-3.6483442223683173,3.6483442223683173
55365,TMEM176A,transmembrane protein 176A,protein-coding,-3.43196703307503,3.43196703307503
3437,IFIT3,interferon induced protein with tetratricopeptide repeats 3,protein-coding,-3.064583677426404,3.064583677426404
160364,CLEC12A,C-type lectin domain family 12 member A,protein-coding,-3.041778287785644,3.041778287785644
1116,CHI3L1,chitinase 3 like 1,protein-coding,-2.9805887108299705,2.9805887108299705
8875,VNN2,vanin 2,protein-coding,-2.9408158756855256,2.9408158756855256
1675,CFD,complement factor D,protein-coding,-2.934062268175384,2.934062268175384
8993,PGLYRP1,peptidoglycan recognition protein 1,protein-coding,-2.7990081521092933,2.7990081521092933
3687,ITGAX,integrin subunit alpha X,protein-coding,-2.79362601851936,2.79362601851936
80781,COL18A1,collagen type XVIII alpha 1 chain,protein-coding,-2.7927664578110933,2.7927664578110933
2357,FPR1,formyl peptide receptor 1,protein-coding,-2.704449074144278,2.704449074144278
9997,SCO2,synthesis of cytochrome C oxidase 2,protein-coding,-2.679082142320823,2.679082142320823
3512,JCHAIN,joining chain of multimeric IgA and IgM,protein-coding,-2.6235513942938864,2.6235513942938864
2537,IFI6,interferon alpha inducible protein 6,protein-coding,-2.60457956234925,2.60457956234925
200315,APOBEC3A,apolipoprotein B mRNA editing enzyme catalytic subunit 3A,protein-coding,-2.5820213722304985,2.5820213722304985
57333,RCN3,reticulocalbin 3,protein-coding,-2.564972802156916,2.564972802156916
60675,PROK2,prokineticin 2,protein-coding,-2.5551697357096206,2.5551697357096206
10410,IFITM3,interferon induced transmembrane protein 3,protein-coding,-2.5374461669389894,2.5374461669389894
1669,DEFA4,defensin alpha 4,protein-coding,-2.5182980043720318,2.5182980043720318
2358,FPR2,formyl peptide receptor 2,protein-coding,-2.509446504275347,2.509446504275347
133,ADM,adrenomedullin,protein-coding,-2.506671401895037,2.506671401895037
4318,MMP9,matrix metallopeptidase 9,protein-coding,-2.501237301697596,2.501237301697596
9170,LPAR2,lysophosphatidic acid receptor 2,protein-coding,-2.4894722417827624,2.4894722417827624
10578,GNLY,granulysin,protein-coding,-2.4891195568970397,2.4891195568970397
6036,RNASE2,ribonuclease A family member 2,protein-coding,-2.4599788527986983,2.4599788527986983
84557,MAP1LC3A,microtubule associated protein 1 light chain 3 alpha,protein-coding,-2.4580267074437243,2.4580267074437243
79168,LILRA6,leukocyte immunoglobulin like receptor A6,protein-coding,-2.457575997027419,2.457575997027419
1052,CEBPD,CCAAT enhancer binding protein delta,protein-coding,-2.4574642657692953,2.4574642657692953
1668,DEFA3,defensin alpha 3,protein-coding,-2.4542002180988085,2.4542002180988085
3579,CXCR2,C-X-C motif chemokine receptor 2,protein-coding,-2.443372655979707,2.443372655979707
64581,CLEC7A,C-type lectin domain containing 7A,protein-coding,-2.4425198412977567,2.4425198412977567
8638,OASL,2'-5'-oligoadenylate synthetase like,protein-coding,-2.430726180346561,2.430726180346561
6543,SLC8A2,solute carrier family 8 member A2,protein-coding,2.4226339679763313,2.4226339679763313
7295,TXN,thioredoxin,protein-coding,-2.4079473073429116,2.4079473073429116
2180,ACSL1,acyl-CoA synthetase long chain family member 1,protein-coding,-2.4033749383433793,2.4033749383433793
3310,HSPA6,heat shock protein family A (Hsp70) member 6,protein-coding,-2.396650278953367,2.396650278953367
146225,CMTM2,CKLF like MARVEL transmembrane domain containing 2,protein-coding,-2.3911610502873293,2.3911610502873293
165140,OXER1,oxoeicosanoid receptor 1,protein-coding,-2.3853497417730374,2.3853497417730374
2217,FCGRT,Fc gamma receptor and transporter,protein-coding,-2.3761318317931956,2.3761318317931956
2079,ERH,ERH mRNA splicing and mitosis factor,protein-coding,-2.365765090624757,2.365765090624757
290,ANPEP,"alanyl aminopeptidase, membrane",protein-coding,-2.3606878255632053,2.3606878255632053
4051,CYP4F3,cytochrome P450 family 4 subfamily F member 3,protein-coding,-2.36026579551912,2.36026579551912
25797,QPCT,glutaminyl-peptide cyclotransferase,protein-coding,-2.3535768790485534,2.3535768790485534
728,C5AR1,complement C5a receptor 1,protein-coding,-2.3345101428386257,2.3345101428386257
4084,MXD1,MAX dimerization protein 1,protein-coding,-2.328076687900439,2.328076687900439
728358,DEFA1B,defensin alpha 1B,protein-coding,-2.326227270814873,2.326227270814873
3577,CXCR1,C-X-C motif chemokine receptor 1,protein-coding,-2.314009462893102,2.314009462893102
1667,DEFA1,defensin alpha 1,protein-coding,-2.3075690364207904,2.3075690364207904
11118,BTN3A2,butyrophilin subfamily 3 member A2,protein-coding,-2.3073218757114677,2.3073218757114677
1593,CYP27A1,cytochrome P450 family 27 subfamily A member 1,protein-coding,-2.3061299488873934,2.3061299488873934
6037,RNASE3,ribonuclease A family member 3,protein-coding,-2.3007281790959198,2.3007281790959198
5552,SRGN,serglycin,protein-coding,-2.2954033920179056,2.2954033920179056
820,CAMP,cathelicidin antimicrobial peptide,protein-coding,-2.293506483502474,2.293506483502474
2867,FFAR2,free fatty acid receptor 2,protein-coding,-2.29279296120101,2.29279296120101
366,AQP9,aquaporin 9,protein-coding,-2.2774806423081326,2.2774806423081326
10581,IFITM2,interferon induced transmembrane protein 2,protein-coding,-2.2694653624286185,2.2694653624286185
64180,DPEP3,dipeptidase 3,protein-coding,-2.2611885955576696,2.2611885955576696
84243,ZDHHC18,zinc finger DHHC-type palmitoyltransferase 18,protein-coding,-2.253181543601871,2.253181543601871
7462,LAT2,linker for activation of T cells family member 2,protein-coding,-2.235887125437618,2.235887125437618
53917,RAB24,"RAB24, member RAS oncogene family",protein-coding,-2.226483112892233,2.226483112892233
79143,MBOAT7,membrane bound O-acyltransferase domain containing 7,protein-coding,-2.226367567392798,2.226367567392798
10409,BASP1,brain abundant membrane attached signal protein 1,protein-coding,-2.2129382966021724,2.2129382966021724
115727,RASGRP4,RAS guanyl releasing protein 4,protein-coding,-2.2080241211163454,2.2080241211163454
1084,CEACAM3,CEA cell adhesion molecule 3,protein-coding,-2.20569934440282,2.20569934440282
10288,LILRB2,leukocyte immunoglobulin like receptor B2,protein-coding,-2.203654021924624,2.203654021924624
723790,H2AC19,H2A clustered histone 19,protein-coding,-2.201759529373281,2.201759529373281
3119,HLA-DQB1,"major histocompatibility complex, class II, DQ beta 1",protein-coding,-2.2002972285342954,2.2002972285342954
10326,SIRPB1,signal regulatory protein beta 1,protein-coding,-2.1964018195434134,2.1964018195434134
3142,HLX,H2.0 like homeobox,protein-coding,-2.1936565162421218,2.1936565162421218
3433,IFIT2,interferon induced protein with tetratricopeptide repeats 2,protein-coding,-2.1929169016273233,2.1929169016273233
5004,ORM1,orosomucoid 1,protein-coding,-2.1827481512916522,2.1827481512916522
23214,XPO6,exportin 6,protein-coding,-2.171907168858057,2.171907168858057
4688,NCF2,neutrophil cytosolic factor 2,protein-coding,-2.1708393486140043,2.1708393486140043
116844,LRG1,leucine rich alpha-2-glycoprotein 1,protein-coding,-2.1706627668946683,2.1706627668946683
26253,CLEC4E,C-type lectin domain family 4 member E,protein-coding,-2.1695201480536896,2.1695201480536896
5836,PYGL,glycogen phosphorylase L,protein-coding,-2.1630113917681433,2.1630113917681433
2215,FCGR3B,Fc gamma receptor IIIb,protein-coding,-2.161264844225057,2.161264844225057
51734,MSRB1,methionine sulfoxide reductase B1,protein-coding,-2.1514231633544783,2.1514231633544783
11027,LILRA2,leukocyte immunoglobulin like receptor A2,protein-coding,-2.1481116011941714,2.1481116011941714
6515,SLC2A3,solute carrier family 2 member 3,protein-coding,-2.1480980408594847,2.1480980408594847
6279,S100A8,S100 calcium binding protein A8,protein-coding,-2.1462273830237493,2.1462273830237493
7077,TIMP2,TIMP metallopeptidase inhibitor 2,protein-coding,-2.1446838948418803,2.1446838948418803
120425,JAML,junction adhesion molecule like,protein-coding,-2.144112187032891,2.144112187032891
100316904,SAP25,Sin3A associated protein 25,protein-coding,-2.1397033642138754,2.1397033642138754
978,CDA,cytidine deaminase,protein-coding,-2.1375953011627904,2.1375953011627904
3684,ITGAM,integrin subunit alpha M,protein-coding,-2.136520624646751,2.136520624646751
22898,DENND3,DENN domain containing 3,protein-coding,-2.1343239262102247,2.1343239262102247
1439,CSF2RB,colony stimulating factor 2 receptor subunit beta,protein-coding,-2.130721104631152,2.130721104631152
241,ALOX5AP,arachidonate 5-lipoxygenase activating protein,protein-coding,-2.128459323005568,2.128459323005568
10435,CDC42EP2,CDC42 effector protein 2,protein-coding,-2.1260813571039288,2.1260813571039288
8794,TNFRSF10C,TNF receptor superfamily member 10c,protein-coding,-2.1250782069497633,2.1250782069497633
23401,FRAT2,FRAT regulator of WNT signaling pathway 2,protein-coding,-2.1246957474493153,2.1246957474493153
4332,MNDA,myeloid cell nuclear differentiation antigen,protein-coding,-2.124579220284391,2.124579220284391
8291,DYSF,dysferlin,protein-coding,-2.122431432490536,2.122431432490536
64218,SEMA4A,semaphorin 4A,protein-coding,-2.1202783780340755,2.1202783780340755
653361,NCF1,neutrophil cytosolic factor 1,protein-coding,-2.115181451402503,2.115181451402503
1441,CSF3R,colony stimulating factor 3 receptor,protein-coding,-2.112418991719903,2.112418991719903
23569,PADI4,peptidyl arginine deiminase 4,protein-coding,-2.1094461721293416,2.1094461721293416
2208,FCER2,Fc epsilon receptor II,protein-coding,-2.104253956720545,2.104253956720545
5724,PTAFR,platelet activating factor receptor,protein-coding,-2.1030407927379504,2.1030407927379504
440836,ODF3B,outer dense fiber of sperm tails 3B,protein-coding,-2.100800381032529,2.100800381032529
64386,MMP25,matrix metallopeptidase 25,protein-coding,-2.099947875719599,2.099947875719599
5863,RGL2,ral guanine nucleotide dissociation stimulator like 2,protein-coding,-2.0985311799796653,2.0985311799796653
8337,H2AC18,H2A clustered histone 18,protein-coding,-2.09825304402393,2.09825304402393
9260,PDLIM7,PDZ and LIM domain 7,protein-coding,-2.0906209974486374,2.0906209974486374
64748,PLPPR2,phospholipid phosphatase related 2,protein-coding,-2.087959170611057,2.087959170611057
5580,PRKCD,protein kinase C delta,protein-coding,-2.078685314026398,2.078685314026398
6286,S100P,S100 calcium binding protein P,protein-coding,-2.0782770354642373,2.0782770354642373
65220,NADK,NAD kinase,protein-coding,-2.077645263992436,2.077645263992436
1178,CLC,Charcot-Leyden crystal galectin,protein-coding,-2.075105623426992,2.075105623426992
3127,HLA-DRB5,"major histocompatibility complex, class II, DR beta 5",protein-coding,-2.074610809783448,2.074610809783448
9545,RAB3D,"RAB3D, member RAS oncogene family",protein-coding,-2.0673958399000165,2.0673958399000165
3557,IL1RN,interleukin 1 receptor antagonist,protein-coding,-2.0673400662566226,2.0673400662566226
2212,FCGR2A,Fc gamma receptor IIa,protein-coding,-2.0664781671357075,2.0664781671357075
7940,LST1,leukocyte specific transcript 1,protein-coding,-2.066337779082408,2.066337779082408
3107,HLA-C,"major histocompatibility complex, class I, C",protein-coding,-2.0587329980795817,2.0587329980795817
597,BCL2A1,BCL2 related protein A1,protein-coding,-2.058653442309658,2.058653442309658
10875,FGL2,fibrinogen like 2,protein-coding,-2.0546876879854667,2.0546876879854667
89849,ATG16L2,autophagy related 16 like 2,protein-coding,-2.053974458073015,2.053974458073015
79930,DOK3,docking protein 3,protein-coding,-2.050586973921537,2.050586973921537
3303,HSPA1A,heat shock protein family A (Hsp70) member 1A,protein-coding,-2.0484490313220416,2.0484490313220416
6556,SLC11A1,solute carrier family 11 member 1,protein-coding,-2.0478291642633697,2.0478291642633697
10261,IGSF6,immunoglobulin superfamily member 6,protein-coding,-2.0449781678678383,2.0449781678678383
7127,TNFAIP2,TNF alpha induced protein 2,protein-coding,-2.0378269884320397,2.0378269884320397
3553,IL1B,interleukin 1 beta,protein-coding,-2.032395310676601,2.032395310676601
10552,ARPC1A,actin related protein 2/3 complex subunit 1A,protein-coding,-2.031167950090448,2.031167950090448
