GeneID,Symbol,Description,GeneType,score,abs_score
8991,SELENBP1,selenium binding protein 1,protein-coding,-4.132305850354909,4.132305850354909
212,ALAS2,5'-aminolevulinate synthase 2,protein-coding,-4.0819077090533025,4.0819077090533025
3848,KRT1,keratin 1,protein-coding,-3.9332781872004206,3.9332781872004206
51327,AHSP,alpha hemoglobin stabilizing protein,protein-coding,-3.6376441216843047,3.6376441216843047
6521,SLC4A1,solute carrier family 4 member 1 (Diego blood group),protein-coding,-3.584102220297599,3.584102220297599
389860,PAGE2B,PAGE family member 2B,protein-coding,-3.56173687661124,3.56173687661124
3429,IFI27,interferon alpha inducible protein 27,protein-coding,-3.459118925133291,3.459118925133291
10661,KLF1,KLF transcription factor 1,protein-coding,-3.408202883178169,3.408202883178169
83483,PLVAP,plasmalemma vesicle associated protein,protein-coding,-3.3049857431148433,3.3049857431148433
10900,RUNDC3A,RUN domain containing 3A,protein-coding,-3.1392629983384808,3.1392629983384808
84233,TMEM126A,transmembrane protein 126A,protein-coding,-3.0366159982285015,3.0366159982285015
220001,VWCE,von Willebrand factor C and EGF domains,protein-coding,-2.957112004016335,2.957112004016335
6285,S100B,S100 calcium binding protein B,protein-coding,-2.924406114747687,2.924406114747687
759,CA1,carbonic anhydrase 1,protein-coding,-2.9019124187905643,2.9019124187905643
2038,EPB42,erythrocyte membrane protein band 4.2,protein-coding,-2.7729364804010475,2.7729364804010475
3904,LAIR2,leukocyte associated immunoglobulin like receptor 2,protein-coding,-2.7698665052282334,2.7698665052282334
2995,GYPC,glycophorin C (Gerbich blood group),protein-coding,-2.6852894828193468,2.6852894828193468
100128071,FAM229A,family with sequence similarity 229 member A,protein-coding,-2.672132967138971,2.672132967138971
51629,SLC25A39,solute carrier family 25 member 39,protein-coding,-2.648450917472133,2.648450917472133
10917,BTNL3,butyrophilin like 3,protein-coding,2.59935352725169,2.59935352725169
7280,TUBB2A,tubulin beta 2A class IIa,protein-coding,-2.5518826234163887,2.5518826234163887
91978,TPGS1,tubulin polyglutamylase complex subunit 1,protein-coding,-2.5347467453225554,2.5347467453225554
10232,MSLN,mesothelin,protein-coding,-2.493069239865799,2.493069239865799
55437,STRADB,STE20 related adaptor beta,protein-coding,-2.467512960156878,2.467512960156878
11007,CCDC85B,coiled-coil domain containing 85B,protein-coding,-2.4525136195087547,2.4525136195087547
643382,TMEM253,transmembrane protein 253,protein-coding,2.4420147745496172,2.4420147745496172
285852,TREML4,triggering receptor expressed on myeloid cells like 4,protein-coding,2.4258907071396063,2.4258907071396063
116151,FAM210B,family with sequence similarity 210 member B,protein-coding,-2.4129887911667636,2.4129887911667636
6035,RNASE1,"ribonuclease A family member 1, pancreatic",protein-coding,2.370263812611259,2.370263812611259
2882,GPX7,glutathione peroxidase 7,protein-coding,-2.3356342771265646,2.3356342771265646
388588,SMIM1,small integral membrane protein 1 (Vel blood group),protein-coding,-2.3230722544707256,2.3230722544707256
23762,OSBP2,oxysterol binding protein 2,protein-coding,-2.3115229948291813,2.3115229948291813
137797,LYPD2,LY6/PLAUR domain containing 2,protein-coding,-2.304636416263648,2.304636416263648
4068,SH2D1A,SH2 domain containing 1A,protein-coding,-2.274518361451704,2.274518361451704
347733,TUBB2B,tubulin beta 2B class IIb,protein-coding,-2.2555851095357733,2.2555851095357733
115330,GPR146,G protein-coupled receptor 146,protein-coding,-2.2500443722325523,2.2500443722325523
10942,PRSS21,serine protease 21,protein-coding,2.19451770492588,2.19451770492588
375791,CYSRT1,cysteine rich tail 1,protein-coding,2.184049553391565,2.184049553391565
844,CASQ1,calsequestrin 1,protein-coding,2.156134246486771,2.156134246486771
257101,ZNF683,zinc finger protein 683,protein-coding,-2.123065475019972,2.123065475019972
91543,RSAD2,radical S-adenosyl methionine domain containing 2,protein-coding,-2.0998023818309752,2.0998023818309752
9086,EIF1AY,eukaryotic translation initiation factor 1A Y-linked,protein-coding,-2.0952015421058188,2.0952015421058188
7345,UCHL1,ubiquitin C-terminal hydrolase L1,protein-coding,2.076702108482111,2.076702108482111
255725,OR52B2,olfactory receptor family 52 subfamily B member 2,protein-coding,2.049116926749286,2.049116926749286
26499,PLEK2,pleckstrin 2,protein-coding,-2.046672028859373,2.046672028859373
51499,TRIAP1,TP53 regulated inhibitor of apoptosis 1,protein-coding,-2.0258318067940104,2.0258318067940104
9868,TOMM70,translocase of outer mitochondrial membrane 70,protein-coding,-2.0199741295476645,2.0199741295476645
2039,DMTN,dematin actin binding protein,protein-coding,-2.0067062510605855,2.0067062510605855
