GeneID,Symbol,Description,GeneType,score,abs_score
3050,HBZ,hemoglobin subunit zeta,protein-coding,-9.706485041200487,9.706485041200487
6192,RPS4Y1,ribosomal protein S4 Y-linked 1,protein-coding,-5.100265676196496,5.100265676196496
3046,HBE1,hemoglobin subunit epsilon 1,protein-coding,-4.436884164739652,4.436884164739652
3118,HLA-DQA2,"major histocompatibility complex, class II, DQ alpha 2",protein-coding,-3.0726638320777626,3.0726638320777626
10158,PDZK1IP1,PDZK1 interacting protein 1,protein-coding,-2.7467311859770707,2.7467311859770707
3120,HLA-DQB2,"major histocompatibility complex, class II, DQ beta 2",protein-coding,-2.515482397099979,2.515482397099979
3048,HBG2,hemoglobin subunit gamma 2,protein-coding,-2.313181324461711,2.313181324461711
8991,SELENBP1,selenium binding protein 1,protein-coding,-2.2745340034497232,2.2745340034497232
92304,SCGB3A1,secretoglobin family 3A member 1,protein-coding,2.2357140982407255,2.2357140982407255
3047,HBG1,hemoglobin subunit gamma 1,protein-coding,-2.098381272293222,2.098381272293222
3045,HBD,hemoglobin subunit delta,protein-coding,-2.080077455489716,2.080077455489716
83416,FCRL5,Fc receptor like 5,protein-coding,2.030144779410899,2.030144779410899
6521,SLC4A1,solute carrier family 4 member 1 (Diego blood group),protein-coding,-1.9928880674932519,1.9928880674932519
3127,HLA-DRB5,"major histocompatibility complex, class II, DR beta 5",protein-coding,1.9067257809929439,1.9067257809929439
4635,MYL4,myosin light chain 4,protein-coding,-1.8906170861757787,1.8906170861757787
10038,PARP2,poly(ADP-ribose) polymerase 2,protein-coding,1.8707823261293237,1.8707823261293237
1668,DEFA3,defensin alpha 3,protein-coding,-1.8429532756759588,1.8429532756759588
51327,AHSP,alpha hemoglobin stabilizing protein,protein-coding,-1.8204273478006912,1.8204273478006912
140807,KRT72,keratin 72,protein-coding,1.758605334322642,1.758605334322642
3119,HLA-DQB1,"major histocompatibility complex, class II, DQ beta 1",protein-coding,1.713212413635092,1.713212413635092
10917,BTNL3,butyrophilin like 3,protein-coding,1.7011445306874906,1.7011445306874906
55437,STRADB,STE20 related adaptor beta,protein-coding,-1.6410825564671156,1.6410825564671156
3042,HBM,hemoglobin subunit mu,protein-coding,-1.6268031949005342,1.6268031949005342
51629,SLC25A39,solute carrier family 25 member 39,protein-coding,-1.6115431158220628,1.6115431158220628
257101,ZNF683,zinc finger protein 683,protein-coding,-1.6107995628069585,1.6107995628069585
79007,DBNDD1,dysbindin domain containing 1,protein-coding,1.595084350713199,1.595084350713199
728358,DEFA1B,defensin alpha 1B,protein-coding,-1.592861005738269,1.592861005738269
4057,LTF,lactotransferrin,protein-coding,-1.5809799206925437,1.5809799206925437
1667,DEFA1,defensin alpha 1,protein-coding,-1.5703842876072103,1.5703842876072103
212,ALAS2,5'-aminolevulinate synthase 2,protein-coding,-1.5634154771670958,1.5634154771670958
2208,FCER2,Fc epsilon receptor II,protein-coding,1.550785211102816,1.550785211102816
2039,DMTN,dematin actin binding protein,protein-coding,-1.5497990996955968,1.5497990996955968
5473,PPBP,pro-platelet basic protein,protein-coding,-1.5494023818579301,1.5494023818579301
2766,GMPR,guanosine monophosphate reductase,protein-coding,-1.5465694238099734,1.5465694238099734
51759,C9orf78,chromosome 9 open reading frame 78,protein-coding,-1.5402854388665865,1.5402854388665865
5266,PI3,peptidase inhibitor 3,protein-coding,-1.5174333915581895,1.5174333915581895
138307,LCN8,lipocalin 8,protein-coding,1.5072600754552807,1.5072600754552807
2999,GZMH,granzyme H,protein-coding,-1.4698677035869792,1.4698677035869792
23770,FKBP8,FKBP prolyl isomerase 8,protein-coding,-1.4654230573194675,1.4654230573194675
