GeneID,Symbol,Description,GeneType,score,abs_score
3120,HLA-DQB2,"major histocompatibility complex, class II, DQ beta 2",protein-coding,-5.069608833240639,5.069608833240639
1668,DEFA3,defensin alpha 3,protein-coding,-4.241679566593269,4.241679566593269
3118,HLA-DQA2,"major histocompatibility complex, class II, DQ alpha 2",protein-coding,-4.226407943270292,4.226407943270292
728358,DEFA1B,defensin alpha 1B,protein-coding,-3.3410055150924847,3.3410055150924847
1667,DEFA1,defensin alpha 1,protein-coding,-3.3380953890721883,3.3380953890721883
8284,KDM5D,lysine demethylase 5D,protein-coding,-3.2244066156172244,3.2244066156172244
9086,EIF1AY,eukaryotic translation initiation factor 1A Y-linked,protein-coding,-3.1519675945186374,3.1519675945186374
9172,MYOM2,myomesin 2,protein-coding,-3.071956094852701,3.071956094852701
1511,CTSG,cathepsin G,protein-coding,-2.951809703786308,2.951809703786308
91978,TPGS1,tubulin polyglutamylase complex subunit 1,protein-coding,-2.889536749935459,2.889536749935459
10917,BTNL3,butyrophilin like 3,protein-coding,2.875006925957595,2.875006925957595
388962,BOLA3,bolA family member 3,protein-coding,-2.832093151822847,2.832093151822847
4057,LTF,lactotransferrin,protein-coding,-2.7491189848253623,2.7491189848253623
1669,DEFA4,defensin alpha 4,protein-coding,-2.65663341099943,2.65663341099943
257101,ZNF683,zinc finger protein 683,protein-coding,-2.5509140646696453,2.5509140646696453
10232,MSLN,mesothelin,protein-coding,-2.493069239865799,2.493069239865799
6846,XCL2,X-C motif chemokine ligand 2,protein-coding,-2.352676862981031,2.352676862981031
401397,SMIM30,small integral membrane protein 30,protein-coding,-2.349497393583669,2.349497393583669
4724,NDUFS4,NADH:ubiquinone oxidoreductase subunit S4,protein-coding,-2.3423550289586386,2.3423550289586386
64847,SPATA20,spermatogenesis associated 20,protein-coding,-2.3230943495272465,2.3230943495272465
3934,LCN2,lipocalin 2,protein-coding,-2.3124580412290827,2.3124580412290827
712,C1QA,complement C1q A chain,protein-coding,-2.2965799910568134,2.2965799910568134
154790,CLEC2L,C-type lectin domain family 2 member L,protein-coding,2.249703783810286,2.249703783810286
84518,CNFN,cornifelin,protein-coding,-2.222207480838909,2.222207480838909
3809,KIR2DS4,"killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 4",protein-coding,-2.2180834175351287,2.2180834175351287
26,AOC1,amine oxidase copper containing 1,protein-coding,2.200544856099983,2.200544856099983
100423062,IGLL5,immunoglobulin lambda like polypeptide 5,protein-coding,-2.1570078400643236,2.1570078400643236
100128071,FAM229A,family with sequence similarity 229 member A,protein-coding,-2.1453300790359697,2.1453300790359697
4824,NKX3-1,NK3 homeobox 1,protein-coding,-2.130859144493464,2.130859144493464
5819,NECTIN2,nectin cell adhesion molecule 2,protein-coding,-2.119545298081376,2.119545298081376
84693,MCEE,methylmalonyl-CoA epimerase,protein-coding,-2.0848291765699396,2.0848291765699396
8340,H2BC13,H2B clustered histone 13,protein-coding,2.062801237781754,2.062801237781754
5657,PRTN3,proteinase 3,protein-coding,-2.041743089901079,2.041743089901079
566,AZU1,azurocidin 1,protein-coding,-2.034583751618452,2.034583751618452
713,C1QB,complement C1q B chain,protein-coding,-1.9888933763216503,1.9888933763216503
3804,KIR2DL3,"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3",protein-coding,-1.9879725389978682,1.9879725389978682
9623,TCL1B,TCL1 family AKT coactivator B,protein-coding,-1.9777332873617002,1.9777332873617002
5440,POLR2K,"RNA polymerase II, I and III subunit K",protein-coding,-1.943370146514422,1.943370146514422
137797,LYPD2,LY6/PLAUR domain containing 2,protein-coding,-1.9386458856034106,1.9386458856034106
55003,PAK1IP1,PAK1 interacting protein 1,protein-coding,-1.9176998543963706,1.9176998543963706
92815,H2AC25,H2A clustered histone 25,protein-coding,-1.9102563160672013,1.9102563160672013
51759,C9orf78,chromosome 9 open reading frame 78,protein-coding,-1.881940916116526,1.881940916116526
51001,MTERF3,mitochondrial transcription termination factor 3,protein-coding,-1.880933909361716,1.880933909361716
100303755,PET117,PET117 cytochrome c oxidase chaperone,protein-coding,-1.873099256979167,1.873099256979167
138307,LCN8,lipocalin 8,protein-coding,-1.847103849866748,1.847103849866748
1991,ELANE,"elastase, neutrophil expressed",protein-coding,-1.846816644290587,1.846816644290587
7280,TUBB2A,tubulin beta 2A class IIa,protein-coding,-1.8034639045497982,1.8034639045497982
1088,CEACAM8,CEA cell adhesion molecule 8,protein-coding,-1.7918055158082273,1.7918055158082273
205251,MTLN,mitoregulin,protein-coding,-1.7818714171526666,1.7818714171526666
4189,DNAJB9,DnaJ heat shock protein family (Hsp40) member B9,protein-coding,-1.7758147782160814,1.7758147782160814
92304,SCGB3A1,secretoglobin family 3A member 1,protein-coding,-1.770024895571147,1.770024895571147
414062,CCL3L3,C-C motif chemokine ligand 3 like 3,protein-coding,-1.7670746480740318,1.7670746480740318
55600,ITLN1,intelectin 1,protein-coding,-1.7630426848814613,1.7630426848814613
56729,RETN,resistin,protein-coding,-1.7601190144291454,1.7601190144291454
90580,TIMM29,translocase of inner mitochondrial membrane 29,protein-coding,-1.7575435774620323,1.7575435774620323
388695,LYSMD1,LysM domain containing 1,protein-coding,-1.7556292366640684,1.7556292366640684
8653,DDX3Y,DEAD-box helicase 3 Y-linked,protein-coding,-1.7350065497535103,1.7350065497535103
1135,CHRNA2,cholinergic receptor nicotinic alpha 2 subunit,protein-coding,1.721589689970748,1.721589689970748
7561,ZNF14,zinc finger protein 14,protein-coding,-1.6962605720467214,1.6962605720467214
7404,UTY,"ubiquitously transcribed tetratricopeptide repeat containing, Y-linked",protein-coding,-1.6876589906587085,1.6876589906587085
29909,GPR171,G protein-coupled receptor 171,protein-coding,-1.685365378824133,1.685365378824133
729597,SPDYE6,speedy/RINGO cell cycle regulator family member E6,protein-coding,-1.6814119445929858,1.6814119445929858
160364,CLEC12A,C-type lectin domain family 12 member A,protein-coding,-1.6751126708022765,1.6751126708022765
8330,H2AC15,H2A clustered histone 15,protein-coding,1.6660686247130876,1.6660686247130876
135154,SDHAF4,succinate dehydrogenase complex assembly factor 4,protein-coding,-1.6653671081954442,1.6653671081954442
6285,S100B,S100 calcium binding protein B,protein-coding,-1.6581499533428958,1.6581499533428958
6368,CCL23,C-C motif chemokine ligand 23,protein-coding,1.6521094027288454,1.6521094027288454
387357,THEMIS,thymocyte selection associated,protein-coding,-1.645103707501058,1.645103707501058
2826,CCR10,C-C motif chemokine receptor 10,protein-coding,-1.6431602860093337,1.6431602860093337
22800,RRAS2,RAS related 2,protein-coding,-1.639007298178692,1.639007298178692
25950,RWDD3,RWD domain containing 3,protein-coding,-1.6364761964083958,1.6364761964083958
27181,SIGLEC8,sialic acid binding Ig like lectin 8,protein-coding,1.6320874335807913,1.6320874335807913
124602,KIF19,kinesin family member 19,protein-coding,-1.6186439671239206,1.6186439671239206
54969,HPF1,histone PARylation factor 1,protein-coding,-1.6066320810216603,1.6066320810216603
119467,CLRN3,clarin 3,protein-coding,1.5860710283027628,1.5860710283027628
51320,MEX3C,mex-3 RNA binding family member C,protein-coding,-1.5789242202453924,1.5789242202453924
115106,HAUS1,HAUS augmin like complex subunit 1,protein-coding,-1.5780378968542632,1.5780378968542632
105379554,LOC105379554,maFF-interacting protein,protein-coding,-1.5707313595939414,1.5707313595939414
5004,ORM1,orosomucoid 1,protein-coding,1.5664586514324637,1.5664586514324637
3434,IFIT1,interferon induced protein with tetratricopeptide repeats 1,protein-coding,-1.5590072664721013,1.5590072664721013
2999,GZMH,granzyme H,protein-coding,-1.549062180635739,1.549062180635739
6271,S100A1,S100 calcium binding protein A1,protein-coding,-1.5451872748513928,1.5451872748513928
346171,ZFP57,ZFP57 zinc finger protein,protein-coding,-1.5442699327265068,1.5442699327265068
55297,CCDC91,coiled-coil domain containing 91,protein-coding,-1.5423692623419047,1.5423692623419047
56344,CABP5,calcium binding protein 5,protein-coding,1.5415894934349539,1.5415894934349539
80237,ELL3,elongation factor for RNA polymerase II 3,protein-coding,-1.5414295221612904,1.5414295221612904
28978,TMEM14A,transmembrane protein 14A,protein-coding,-1.5378931239263813,1.5378931239263813
57120,GOPC,golgi associated PDZ and coiled-coil motif containing,protein-coding,-1.5354161955001773,1.5354161955001773
1514,CTSL,cathepsin L,protein-coding,-1.5255378049037474,1.5255378049037474
5393,EXOSC9,exosome component 9,protein-coding,-1.5176388822803408,1.5176388822803408
