GeneID,Symbol,Description,GeneType,score,abs_score
3050,HBZ,hemoglobin subunit zeta,protein-coding,-9.15587983923773,9.15587983923773
3118,HLA-DQA2,"major histocompatibility complex, class II, DQ alpha 2",protein-coding,-2.9118415156670063,2.9118415156670063
3120,HLA-DQB2,"major histocompatibility complex, class II, DQ beta 2",protein-coding,-2.7117117228942003,2.7117117228942003
3934,LCN2,lipocalin 2,protein-coding,-2.661679902741604,2.661679902741604
1668,DEFA3,defensin alpha 3,protein-coding,-2.443910342006376,2.443910342006376
1675,CFD,complement factor D,protein-coding,-2.3972404809230508,2.3972404809230508
1178,CLC,Charcot-Leyden crystal galectin,protein-coding,-2.1810314093598366,2.1810314093598366
100128071,FAM229A,family with sequence similarity 229 member A,protein-coding,-2.1251407920824286,2.1251407920824286
6036,RNASE2,ribonuclease A family member 2,protein-coding,-2.0963051099294114,2.0963051099294114
56729,RETN,resistin,protein-coding,-2.0598391701718515,2.0598391701718515
260429,PRSS33,serine protease 33,protein-coding,-2.0391448609033325,2.0391448609033325
2944,GSTM1,glutathione S-transferase mu 1,protein-coding,-1.9865845002748006,1.9865845002748006
6283,S100A12,S100 calcium binding protein A12,protein-coding,-1.9720126452822275,1.9720126452822275
414062,CCL3L3,C-C motif chemokine ligand 3 like 3,protein-coding,1.9634021707006637,1.9634021707006637
4057,LTF,lactotransferrin,protein-coding,-1.9312264050349788,1.9312264050349788
8115,TCL1A,TCL1 family AKT coactivator A,protein-coding,-1.9116104448523383,1.9116104448523383
728358,DEFA1B,defensin alpha 1B,protein-coding,-1.9035445903402968,1.9035445903402968
51237,MZB1,marginal zone B and B1 cell specific protein,protein-coding,-1.900035983985438,1.900035983985438
2352,FOLR3,folate receptor gamma,protein-coding,-1.8890433162758924,1.8890433162758924
1052,CEBPD,CCAAT enhancer binding protein delta,protein-coding,-1.8808376242162033,1.8808376242162033
6037,RNASE3,ribonuclease A family member 3,protein-coding,-1.8728002514806854,1.8728002514806854
1667,DEFA1,defensin alpha 1,protein-coding,-1.8687566564178308,1.8687566564178308
4118,MAL,"mal, T cell differentiation protein",protein-coding,-1.8146290628731923,1.8146290628731923
11240,PADI2,peptidyl arginine deiminase 2,protein-coding,-1.8021566542060217,1.8021566542060217
64975,MRPL41,mitochondrial ribosomal protein L41,protein-coding,-1.7493337772796758,1.7493337772796758
2812,GP1BB,glycoprotein Ib platelet subunit beta,protein-coding,-1.7408162320240592,1.7408162320240592
388588,SMIM1,small integral membrane protein 1 (Vel blood group),protein-coding,-1.7023138925418237,1.7023138925418237
2815,GP9,glycoprotein IX platelet,protein-coding,-1.6365902704255781,1.6365902704255781
91978,TPGS1,tubulin polyglutamylase complex subunit 1,protein-coding,-1.6306271654732856,1.6306271654732856
2208,FCER2,Fc epsilon receptor II,protein-coding,-1.6097116506069007,1.6097116506069007
10398,MYL9,myosin light chain 9,protein-coding,-1.591210076663417,1.591210076663417
3042,HBM,hemoglobin subunit mu,protein-coding,-1.563802520012833,1.563802520012833
100423062,IGLL5,immunoglobulin lambda like polypeptide 5,protein-coding,-1.5410982654793042,1.5410982654793042
8357,H3C10,H3 clustered histone 10,protein-coding,-1.5364245103181045,1.5364245103181045
137797,LYPD2,LY6/PLAUR domain containing 2,protein-coding,-1.527574178803699,1.527574178803699
4069,LYZ,lysozyme,protein-coding,-1.5243526427296554,1.5243526427296554
11007,CCDC85B,coiled-coil domain containing 85B,protein-coding,-1.4889011212873982,1.4889011212873982
54958,TMEM160,transmembrane protein 160,protein-coding,-1.48869656450517,1.48869656450517
2999,GZMH,granzyme H,protein-coding,1.4807392884656674,1.4807392884656674
4900,NRGN,neurogranin,protein-coding,-1.4303398067903454,1.4303398067903454
80781,COL18A1,collagen type XVIII alpha 1 chain,protein-coding,-1.4151518022436678,1.4151518022436678
1397,CRIP2,cysteine rich protein 2,protein-coding,-1.4076533864230845,1.4076533864230845
