GeneID,Symbol,Description,GeneType,score,abs_score
3120,HLA-DQB2,"major histocompatibility complex, class II, DQ beta 2",protein-coding,-5.069608833240639,5.069608833240639
3118,HLA-DQA2,"major histocompatibility complex, class II, DQ alpha 2",protein-coding,-3.3756458394550273,3.3756458394550273
8284,KDM5D,lysine demethylase 5D,protein-coding,-3.2244066156172244,3.2244066156172244
9086,EIF1AY,eukaryotic translation initiation factor 1A Y-linked,protein-coding,-3.1519675945186374,3.1519675945186374
3512,JCHAIN,joining chain of multimeric IgA and IgM,protein-coding,-3.145852224654039,3.145852224654039
7570,ZNF22,zinc finger protein 22,protein-coding,-2.6568008402974814,2.6568008402974814
92304,SCGB3A1,secretoglobin family 3A member 1,protein-coding,-2.655756148836156,2.655756148836156
9172,MYOM2,myomesin 2,protein-coding,-2.650154547485558,2.650154547485558
10232,MSLN,mesothelin,protein-coding,-2.493069239865799,2.493069239865799
91978,TPGS1,tubulin polyglutamylase complex subunit 1,protein-coding,-2.452454922832327,2.452454922832327
2848,GPR25,G protein-coupled receptor 25,protein-coding,-2.444338054913621,2.444338054913621
220213,OTUD1,OTU deubiquitinase 1,protein-coding,-2.350504034344732,2.350504034344732
7280,TUBB2A,tubulin beta 2A class IIa,protein-coding,-2.312116432428508,2.312116432428508
10410,IFITM3,interferon induced transmembrane protein 3,protein-coding,2.257357375643792,2.257357375643792
4599,MX1,MX dynamin like GTPase 1,protein-coding,2.2395949533293678,2.2395949533293678
6285,S100B,S100 calcium binding protein B,protein-coding,-2.235950043012582,2.235950043012582
51015,ISOC1,isochorismatase domain containing 1,protein-coding,-2.187556599153482,2.187556599153482
710,SERPING1,serpin family G member 1,protein-coding,2.1663270798828456,2.1663270798828456
5706,PSMC6,"proteasome 26S subunit, ATPase 6",protein-coding,-2.145750403254261,2.145750403254261
54529,ASNSD1,asparagine synthetase domain containing 1,protein-coding,-2.099090738323582,2.099090738323582
64167,ERAP2,endoplasmic reticulum aminopeptidase 2,protein-coding,-2.0965463390227397,2.0965463390227397
57001,SDHAF3,succinate dehydrogenase complex assembly factor 3,protein-coding,-2.090253944865783,2.090253944865783
10199,MPHOSPH10,M-phase phosphoprotein 10,protein-coding,-2.0887138274014627,2.0887138274014627
4493,MT1E,metallothionein 1E,protein-coding,-2.084807021799977,2.084807021799977
5885,RAD21,RAD21 cohesin complex component,protein-coding,-2.065096277018181,2.065096277018181
6614,SIGLEC1,sialic acid binding Ig like lectin 1,protein-coding,2.0585317202922786,2.0585317202922786
135154,SDHAF4,succinate dehydrogenase complex assembly factor 4,protein-coding,-2.0256123448332026,2.0256123448332026
9652,SKIC3,SKI3 subunit of superkiller complex,protein-coding,-2.007269164324725,2.007269164324725
10200,MPHOSPH6,M-phase phosphoprotein 6,protein-coding,-1.9958364171240477,1.9958364171240477
80219,COQ10B,coenzyme Q10B,protein-coding,-1.9957535390007366,1.9957535390007366
4942,OAT,ornithine aminotransferase,protein-coding,-1.9890386016988675,1.9890386016988675
51074,APIP,APAF1 interacting protein,protein-coding,-1.988665687779417,1.988665687779417
2919,CXCL1,C-X-C motif chemokine ligand 1,protein-coding,-1.984207053661096,1.984207053661096
8357,H3C10,H3 clustered histone 10,protein-coding,-1.9839987235027423,1.9839987235027423
97,ACYP1,acylphosphatase 1,protein-coding,-1.9830645598165209,1.9830645598165209
400668,PRSS57,serine protease 57,protein-coding,-1.9810191753123878,1.9810191753123878
2850,GPR27,G protein-coupled receptor 27,protein-coding,-1.9756125647307659,1.9756125647307659
347735,SERINC2,serine incorporator 2,protein-coding,-1.9477775283973695,1.9477775283973695
9364,RAB28,"RAB28, member RAS oncogene family",protein-coding,-1.9421224864895412,1.9421224864895412
2739,GLO1,glyoxalase I,protein-coding,-1.9410184160192088,1.9410184160192088
159,ADSS2,adenylosuccinate synthase 2,protein-coding,-1.9356376460114004,1.9356376460114004
55024,BANK1,B cell scaffold protein with ankyrin repeats 1,protein-coding,-1.9355824043905825,1.9355824043905825
25926,NOL11,nucleolar protein 11,protein-coding,-1.9351505923359555,1.9351505923359555
5612,THAP12,THAP domain containing 12,protein-coding,-1.9241537963311435,1.9241537963311435
79017,GGCT,gamma-glutamylcyclotransferase,protein-coding,-1.9203062925901968,1.9203062925901968
1844,DUSP2,dual specificity phosphatase 2,protein-coding,-1.9022947778986496,1.9022947778986496
55699,IARS2,"isoleucyl-tRNA synthetase 2, mitochondrial",protein-coding,-1.8906753744903135,1.8906753744903135
6814,STXBP3,syntaxin binding protein 3,protein-coding,-1.882217682150627,1.882217682150627
58478,ENOPH1,enolase-phosphatase 1,protein-coding,-1.8710118709235029,1.8710118709235029
257101,ZNF683,zinc finger protein 683,protein-coding,1.8550681574159407,1.8550681574159407
3820,KLRB1,killer cell lectin like receptor B1,protein-coding,-1.8544093759705083,1.8544093759705083
4058,LTK,leukocyte receptor tyrosine kinase,protein-coding,-1.8536336546224497,1.8536336546224497
51616,TAF9B,TATA-box binding protein associated factor 9b,protein-coding,-1.850293370791984,1.850293370791984
100128071,FAM229A,family with sequence similarity 229 member A,protein-coding,-1.8383193443565677,1.8383193443565677
3575,IL7R,interleukin 7 receptor,protein-coding,-1.8347031886841418,1.8347031886841418
1052,CEBPD,CCAAT enhancer binding protein delta,protein-coding,-1.8319652718179555,1.8319652718179555
346171,ZFP57,ZFP57 zinc finger protein,protein-coding,1.8290814341846768,1.8290814341846768
5544,PRB3,proline rich protein BstNI subfamily 3,protein-coding,1.8246028965569205,1.8246028965569205
5819,NECTIN2,nectin cell adhesion molecule 2,protein-coding,1.8104998935651515,1.8104998935651515
105379554,LOC105379554,maFF-interacting protein,protein-coding,1.8077283621617897,1.8077283621617897
79666,PLEKHF2,pleckstrin homology and FYVE domain containing 2,protein-coding,-1.803119285728954,1.803119285728954
29071,C1GALT1C1,C1GALT1 specific chaperone 1,protein-coding,-1.8025014099999983,1.8025014099999983
120,ADD3,adducin 3,protein-coding,-1.801229412839423,1.801229412839423
5355,PLP2,proteolipid protein 2,protein-coding,-1.799072774341964,1.799072774341964
3117,HLA-DQA1,"major histocompatibility complex, class II, DQ alpha 1",protein-coding,1.7977152603079314,1.7977152603079314
11007,CCDC85B,coiled-coil domain containing 85B,protein-coding,-1.797607466337067,1.797607466337067
10559,SLC35A1,solute carrier family 35 member A1,protein-coding,-1.7903421423402834,1.7903421423402834
64645,MFSD14A,major facilitator superfamily domain containing 14A,protein-coding,-1.7833191498560708,1.7833191498560708
490,ATP2B1,ATPase plasma membrane Ca2+ transporting 1,protein-coding,-1.7796726914576915,1.7796726914576915
3822,KLRC2,killer cell lectin like receptor C2,protein-coding,-1.7710876676133191,1.7710876676133191
3156,HMGCR,3-hydroxy-3-methylglutaryl-CoA reductase,protein-coding,-1.7603360474056582,1.7603360474056582
90592,ZNF700,zinc finger protein 700,protein-coding,-1.7493279072620758,1.7493279072620758
3848,KRT1,keratin 1,protein-coding,1.7457043671179424,1.7457043671179424
4179,CD46,CD46 molecule,protein-coding,-1.745560421172728,1.745560421172728
81688,C6orf62,chromosome 6 open reading frame 62,protein-coding,-1.7426330143523934,1.7426330143523934
8653,DDX3Y,DEAD-box helicase 3 Y-linked,protein-coding,-1.7350065497535103,1.7350065497535103
116071,BATF2,basic leucine zipper ATF-like transcription factor 2,protein-coding,1.7320788451363203,1.7320788451363203
8649,LAMTOR3,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 3",protein-coding,-1.7309211942018201,1.7309211942018201
92342,METTL18,methyltransferase like 18,protein-coding,-1.7256734249093242,1.7256734249093242
112942,CFAP36,cilia and flagella associated protein 36,protein-coding,-1.7252402751508924,1.7252402751508924
51602,NOP58,NOP58 ribonucleoprotein,protein-coding,-1.7239424793175153,1.7239424793175153
5788,PTPRC,protein tyrosine phosphatase receptor type C,protein-coding,-1.7233822751071044,1.7233822751071044
5066,PAM,peptidylglycine alpha-amidating monooxygenase,protein-coding,-1.7189179602964935,1.7189179602964935
10663,CXCR6,C-X-C motif chemokine receptor 6,protein-coding,-1.717807948022985,1.717807948022985
84636,GPR174,G protein-coupled receptor 174,protein-coding,-1.716001827240265,1.716001827240265
26269,FBXO8,F-box protein 8,protein-coding,-1.7149324692831596,1.7149324692831596
6049,RNF6,ring finger protein 6,protein-coding,-1.7148721613226583,1.7148721613226583
64112,MOAP1,modulator of apoptosis 1,protein-coding,-1.7122860323162894,1.7122860323162894
83941,TM2D1,TM2 domain containing 1,protein-coding,-1.7076312182231692,1.7076312182231692
7411,VBP1,VHL binding protein 1,protein-coding,-1.706522626856124,1.706522626856124
134359,POC5,POC5 centriolar protein,protein-coding,-1.7030634799430502,1.7030634799430502
126661,CCDC163,CCDC163 homolog,protein-coding,-1.6979869625464936,1.6979869625464936
5876,RABGGTB,Rab geranylgeranyltransferase subunit beta,protein-coding,-1.6951524144513945,1.6951524144513945
23429,RYBP,RING1 and YY1 binding protein,protein-coding,-1.691236768098508,1.691236768098508
6119,RPA3,replication protein A3,protein-coding,-1.6908919730573622,1.6908919730573622
10097,ACTR2,actin related protein 2,protein-coding,-1.6894283450197962,1.6894283450197962
7404,UTY,"ubiquitously transcribed tetratricopeptide repeat containing, Y-linked",protein-coding,-1.6876589906587085,1.6876589906587085
130502,TTC32,tetratricopeptide repeat domain 32,protein-coding,-1.6846485737200478,1.6846485737200478
3251,HPRT1,hypoxanthine phosphoribosyltransferase 1,protein-coding,-1.6846310656944359,1.6846310656944359
4121,MAN1A1,mannosidase alpha class 1A member 1,protein-coding,-1.6845843712103956,1.6845843712103956
23517,MTREX,Mtr4 exosome RNA helicase,protein-coding,-1.6838692767544832,1.6838692767544832
4061,LY6E,lymphocyte antigen 6 family member E,protein-coding,1.6828503180184184,1.6828503180184184
54958,TMEM160,transmembrane protein 160,protein-coding,-1.6816538220563646,1.6816538220563646
55788,LMBRD1,LMBR1 domain containing 1,protein-coding,-1.680868403309038,1.680868403309038
5431,POLR2B,RNA polymerase II subunit B,protein-coding,-1.680764341545288,1.680764341545288
