GeneID,Symbol,Description,GeneType,score,abs_score
53822,FXYD7,FXYD domain containing ion transport regulator 7,protein-coding,-3.7101252046502724,3.7101252046502724
3117,HLA-DQA1,"major histocompatibility complex, class II, DQ alpha 1",protein-coding,-3.28440822572089,3.28440822572089
56654,NPDC1,"neural proliferation, differentiation and control 1",protein-coding,-3.182711171686209,3.182711171686209
284013,VMO1,vitelline membrane outer layer 1 homolog,protein-coding,-3.129983744325163,3.129983744325163
3429,IFI27,interferon alpha inducible protein 27,protein-coding,-2.946190096597815,2.946190096597815
91942,NDUFAF2,NADH:ubiquinone oxidoreductase complex assembly factor 2,protein-coding,-2.9411329476837116,2.9411329476837116
27344,PCSK1N,proprotein convertase subtilisin/kexin type 1 inhibitor,protein-coding,-2.852549482271262,2.852549482271262
388962,BOLA3,bolA family member 3,protein-coding,-2.832093151822847,2.832093151822847
3904,LAIR2,leukocyte associated immunoglobulin like receptor 2,protein-coding,-2.8183287867434474,2.8183287867434474
414062,CCL3L3,C-C motif chemokine ligand 3 like 3,protein-coding,-2.7959162696765256,2.7959162696765256
3783,KCNN4,potassium calcium-activated channel subfamily N member 4,protein-coding,-2.6927761265746044,2.6927761265746044
51513,ETV7,ETS variant transcription factor 7,protein-coding,-2.510927140633382,2.510927140633382
10663,CXCR6,C-X-C motif chemokine receptor 6,protein-coding,-2.4942512126487384,2.4942512126487384
10232,MSLN,mesothelin,protein-coding,-2.493069239865799,2.493069239865799
163126,EID2,EP300 interacting inhibitor of differentiation 2,protein-coding,-2.4915508615355204,2.4915508615355204
3118,HLA-DQA2,"major histocompatibility complex, class II, DQ alpha 2",protein-coding,-2.3903738771045964,2.3903738771045964
10347,ABCA7,ATP binding cassette subfamily A member 7,protein-coding,-2.345305971015931,2.345305971015931
56729,RETN,resistin,protein-coding,2.3287686947741615,2.3287686947741615
11007,CCDC85B,coiled-coil domain containing 85B,protein-coding,-2.319789031985987,2.319789031985987
1397,CRIP2,cysteine rich protein 2,protein-coding,-2.3186671802265333,2.3186671802265333
170487,ACTL10,actin like 10,protein-coding,-2.3122942341833514,2.3122942341833514
79368,FCRL2,Fc receptor like 2,protein-coding,-2.296038404888003,2.296038404888003
931,MS4A1,membrane spanning 4-domains A1,protein-coding,-2.2859761438094597,2.2859761438094597
1964,EIF1AX,eukaryotic translation initiation factor 1A X-linked,protein-coding,-2.285563179966874,2.285563179966874
3119,HLA-DQB1,"major histocompatibility complex, class II, DQ beta 1",protein-coding,-2.2439168394103244,2.2439168394103244
29909,GPR171,G protein-coupled receptor 171,protein-coding,-2.2438153728578536,2.2438153728578536
84518,CNFN,cornifelin,protein-coding,-2.222207480838909,2.222207480838909
105371932,LOC105371932,uncharacterized LOC105371932,protein-coding,-2.2067163821643305,2.2067163821643305
