GeneID,Symbol,Description,GeneType,score,abs_score
6192,RPS4Y1,ribosomal protein S4 Y-linked 1,protein-coding,-5.100265676196496,5.100265676196496
4057,LTF,lactotransferrin,protein-coding,2.5180236875597384,2.5180236875597384
3934,LCN2,lipocalin 2,protein-coding,2.2040756543397277,2.2040756543397277
3002,GZMB,granzyme B,protein-coding,1.9839944941243228,1.9839944941243228
3812,KIR3DL2,"killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2",protein-coding,1.9279217493921421,1.9279217493921421
10398,MYL9,myosin light chain 9,protein-coding,-1.7995321294220321,1.7995321294220321
3512,JCHAIN,joining chain of multimeric IgA and IgM,protein-coding,-1.7876334461200971,1.7876334461200971
2812,GP1BB,glycoprotein Ib platelet subunit beta,protein-coding,-1.7196425193753058,1.7196425193753058
3118,HLA-DQA2,"major histocompatibility complex, class II, DQ alpha 2",protein-coding,1.7133529406738295,1.7133529406738295
133,ADM,adrenomedullin,protein-coding,-1.700021666836837,1.700021666836837
6286,S100P,S100 calcium binding protein P,protein-coding,-1.6912049152573647,1.6912049152573647
6231,RPS26,ribosomal protein S26,protein-coding,1.6599739290394018,1.6599739290394018
8334,H2AC6,H2A clustered histone 6,protein-coding,-1.6232452768847727,1.6232452768847727
4818,NKG7,natural killer cell granule protein 7,protein-coding,1.5647486047001176,1.5647486047001176
925,CD8A,CD8a molecule,protein-coding,1.5620736092364087,1.5620736092364087
4493,MT1E,metallothionein 1E,protein-coding,1.5503521323560288,1.5503521323560288
100130520,CD300H,CD300H molecule (gene/pseudogene),protein-coding,1.5427610969872776,1.5427610969872776
284013,VMO1,vitelline membrane outer layer 1 homolog,protein-coding,1.5375586575350073,1.5375586575350073
1844,DUSP2,dual specificity phosphatase 2,protein-coding,1.5281748212873132,1.5281748212873132
445347,TARP,TCR gamma alternate reading frame protein,protein-coding,1.5091978826699808,1.5091978826699808
1669,DEFA4,defensin alpha 4,protein-coding,1.4898524517319465,1.4898524517319465
60675,PROK2,prokineticin 2,protein-coding,-1.4773479624095567,1.4773479624095567
3001,GZMA,granzyme A,protein-coding,1.4728083959470724,1.4728083959470724
2180,ACSL1,acyl-CoA synthetase long chain family member 1,protein-coding,-1.4597741085162956,1.4597741085162956
5819,NECTIN2,nectin cell adhesion molecule 2,protein-coding,-1.4595609917322068,1.4595609917322068
820,CAMP,cathelicidin antimicrobial peptide,protein-coding,1.4590239140159413,1.4590239140159413
10409,BASP1,brain abundant membrane attached signal protein 1,protein-coding,-1.4557626178434337,1.4557626178434337
64386,MMP25,matrix metallopeptidase 25,protein-coding,-1.444717332481468,1.444717332481468
3579,CXCR2,C-X-C motif chemokine receptor 2,protein-coding,-1.443372655979707,1.443372655979707
100423062,IGLL5,immunoglobulin lambda like polypeptide 5,protein-coding,-1.436052241320124,1.436052241320124
366,AQP9,aquaporin 9,protein-coding,-1.4342227664274962,1.4342227664274962
1521,CTSW,cathepsin W,protein-coding,1.418487812720031,1.418487812720031
6352,CCL5,C-C motif chemokine ligand 5,protein-coding,1.4157614582378133,1.4157614582378133
83888,FGFBP2,fibroblast growth factor binding protein 2,protein-coding,1.4128779332060837,1.4128779332060837
84649,DGAT2,diacylglycerol O-acyltransferase 2,protein-coding,-1.4101059190151233,1.4101059190151233
3902,LAG3,lymphocyte activating 3,protein-coding,1.4044928651696151,1.4044928651696151
2999,GZMH,granzyme H,protein-coding,1.3940047337029031,1.3940047337029031
2215,FCGR3B,Fc gamma receptor IIIb,protein-coding,-1.392036931177478,1.392036931177478
