GeneID,Symbol,Description,GeneType,score,abs_score
3050,HBZ,hemoglobin subunit zeta,protein-coding,-9.237015787933222,9.237015787933222
6192,RPS4Y1,ribosomal protein S4 Y-linked 1,protein-coding,-5.100265676196496,5.100265676196496
3046,HBE1,hemoglobin subunit epsilon 1,protein-coding,-4.515696553016961,4.515696553016961
28959,TMEM176B,transmembrane protein 176B,protein-coding,-3.7264356302372605,3.7264356302372605
55365,TMEM176A,transmembrane protein 176A,protein-coding,-3.394987193848911,3.394987193848911
925,CD8A,CD8a molecule,protein-coding,-2.8006771350345603,2.8006771350345603
3575,IL7R,interleukin 7 receptor,protein-coding,-2.3145987356208946,2.3145987356208946
5266,PI3,peptidase inhibitor 3,protein-coding,-2.295244640023857,2.295244640023857
3118,HLA-DQA2,"major histocompatibility complex, class II, DQ alpha 2",protein-coding,-2.243452760955017,2.243452760955017
1668,DEFA3,defensin alpha 3,protein-coding,-2.2265239868577944,2.2265239868577944
100423062,IGLL5,immunoglobulin lambda like polypeptide 5,protein-coding,-2.2033649544028537,2.2033649544028537
923,CD6,CD6 molecule,protein-coding,-2.1305218666438983,2.1305218666438983
2944,GSTM1,glutathione S-transferase mu 1,protein-coding,-2.1047955990823572,2.1047955990823572
6846,XCL2,X-C motif chemokine ligand 2,protein-coding,-2.0845205140453134,2.0845205140453134
257101,ZNF683,zinc finger protein 683,protein-coding,-2.039174484540006,2.039174484540006
8718,TNFRSF25,TNF receptor superfamily member 25,protein-coding,-1.9820698543207877,1.9820698543207877
55423,SIRPG,signal regulatory protein gamma,protein-coding,-1.9731391446599427,1.9731391446599427
926,CD8B,CD8b molecule,protein-coding,-1.9491494963719218,1.9491494963719218
728358,DEFA1B,defensin alpha 1B,protein-coding,-1.9178131191388454,1.9178131191388454
1667,DEFA1,defensin alpha 1,protein-coding,-1.90934089500123,1.90934089500123
3127,HLA-DRB5,"major histocompatibility complex, class II, DR beta 5",protein-coding,-1.857286688967819,1.857286688967819
921,CD5,CD5 molecule,protein-coding,-1.8169502882754878,1.8169502882754878
1669,DEFA4,defensin alpha 4,protein-coding,-1.813843354583971,1.813843354583971
917,CD3G,CD3 gamma subunit of T-cell receptor complex,protein-coding,-1.8082140809221026,1.8082140809221026
915,CD3D,CD3 delta subunit of T-cell receptor complex,protein-coding,-1.7985092486368683,1.7985092486368683
3119,HLA-DQB1,"major histocompatibility complex, class II, DQ beta 1",protein-coding,-1.7837295593673825,1.7837295593673825
84433,CARD11,caspase recruitment domain family member 11,protein-coding,-1.764442910121925,1.764442910121925
399665,EEIG1,estrogen-induced osteoclastogenesis regulator 1,protein-coding,-1.752273075495296,1.752273075495296
3003,GZMK,granzyme K,protein-coding,-1.7358351514273709,1.7358351514273709
154467,CCDC167,coiled-coil domain containing 167,protein-coding,-1.7227916861167085,1.7227916861167085
79090,TRAPPC6A,trafficking protein particle complex subunit 6A,protein-coding,-1.7212672347429296,1.7212672347429296
5037,PEBP1,phosphatidylethanolamine binding protein 1,protein-coding,-1.7107392433017101,1.7107392433017101
26119,LDLRAP1,low density lipoprotein receptor adaptor protein 1,protein-coding,-1.701020303192916,1.701020303192916
113791,PIK3IP1,phosphoinositide-3-kinase interacting protein 1,protein-coding,-1.6799365282475822,1.6799365282475822
3512,JCHAIN,joining chain of multimeric IgA and IgM,protein-coding,-1.6766399496195061,1.6766399496195061
50861,STMN3,stathmin 3,protein-coding,-1.671005662655262,1.671005662655262
3048,HBG2,hemoglobin subunit gamma 2,protein-coding,1.6619857123279218,1.6619857123279218
27040,LAT,linker for activation of T cells,protein-coding,-1.661901623585085,1.661901623585085
9806,SPOCK2,"SPARC (osteonectin), cwcv and kazal like domains proteoglycan 2",protein-coding,-1.6599697939313562,1.6599697939313562
146206,CARMIL2,capping protein regulator and myosin 1 linker 2,protein-coding,-1.654320452682473,1.654320452682473
3932,LCK,"LCK proto-oncogene, Src family tyrosine kinase",protein-coding,-1.6492639840883925,1.6492639840883925
6932,TCF7,transcription factor 7,protein-coding,-1.6354524443418201,1.6354524443418201
25864,ABHD14A,abhydrolase domain containing 14A,protein-coding,-1.6350168345901623,1.6350168345901623
1236,CCR7,C-C motif chemokine receptor 7,protein-coding,-1.634364053397811,1.634364053397811
51466,EVL,Enah/Vasp-like,protein-coding,-1.6321550343970403,1.6321550343970403
26519,TIMM10,translocase of inner mitochondrial membrane 10,protein-coding,-1.6248191073332132,1.6248191073332132
8685,MARCO,macrophage receptor with collagenous structure,protein-coding,-1.6184014486271092,1.6184014486271092
9636,ISG15,ISG15 ubiquitin like modifier,protein-coding,-1.6158914426431354,1.6158914426431354
2026,ENO2,enolase 2,protein-coding,-1.6104196415373033,1.6104196415373033
389289,ANXA2R,annexin A2 receptor,protein-coding,-1.6091913700306129,1.6091913700306129
57198,ATP8B2,ATPase phospholipid transporting 8B2,protein-coding,-1.6046300003280878,1.6046300003280878
51372,TMA7,translation machinery associated 7 homolog,protein-coding,-1.6040188211607296,1.6040188211607296
3004,GZMM,granzyme M,protein-coding,-1.5874478369851983,1.5874478369851983
1731,SEPTIN1,septin 1,protein-coding,-1.5773226406768108,1.5773226406768108
7535,ZAP70,zeta chain of T cell receptor associated protein kinase 70,protein-coding,-1.5765996656875112,1.5765996656875112
578,BAK1,BCL2 antagonist/killer 1,protein-coding,-1.5745033832914361,1.5745033832914361
4061,LY6E,lymphocyte antigen 6 family member E,protein-coding,-1.5695418685362275,1.5695418685362275
129293,TRABD2A,TraB domain containing 2A,protein-coding,-1.567108555954973,1.567108555954973
7280,TUBB2A,tubulin beta 2A class IIa,protein-coding,-1.5655525211337122,1.5655525211337122
26229,B3GAT3,"beta-1,3-glucuronyltransferase 3",protein-coding,-1.5646995039226623,1.5646995039226623
338440,ANO9,anoctamin 9,protein-coding,-1.5644896771023264,1.5644896771023264
6415,SELENOW,selenoprotein W,protein-coding,-1.5625006354966737,1.5625006354966737
81606,LBH,LBH regulator of WNT signaling pathway,protein-coding,-1.5573572981752868,1.5573572981752868
113246,C12orf57,chromosome 12 open reading frame 57,protein-coding,-1.5552056219974708,1.5552056219974708
916,CD3E,CD3 epsilon subunit of T-cell receptor complex,protein-coding,-1.545406618885138,1.545406618885138
64428,CIAO3,cytosolic iron-sulfur assembly component 3,protein-coding,-1.544645427334784,1.544645427334784
471,ATIC,5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase,protein-coding,-1.5429411683574799,1.5429411683574799
150223,YDJC,YdjC chitooligosaccharide deacetylase homolog,protein-coding,-1.5424844967036688,1.5424844967036688
994,CDC25B,cell division cycle 25B,protein-coding,-1.537548406404622,1.537548406404622
1524,CX3CR1,C-X3-C motif chemokine receptor 1,protein-coding,-1.5317150388063947,1.5317150388063947
2882,GPX7,glutathione peroxidase 7,protein-coding,-1.5292158967358342,1.5292158967358342
10682,EBP,EBP cholestenol delta-isomerase,protein-coding,-1.527962292734657,1.527962292734657
3695,ITGB7,integrin subunit beta 7,protein-coding,-1.5258161035637963,1.5258161035637963
10591,DNPH1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,protein-coding,-1.5221523640997145,1.5221523640997145
10410,IFITM3,interferon induced transmembrane protein 3,protein-coding,-1.5170470225789563,1.5170470225789563
51070,NOSIP,nitric oxide synthase interacting protein,protein-coding,-1.5158744870837306,1.5158744870837306
914,CD2,CD2 molecule,protein-coding,-1.5111296987518215,1.5111296987518215
5790,PTPRCAP,protein tyrosine phosphatase receptor type C associated protein,protein-coding,-1.5064228430026225,1.5064228430026225
55340,GIMAP5,"GTPase, IMAP family member 5",protein-coding,-1.503159766875949,1.503159766875949
64975,MRPL41,mitochondrial ribosomal protein L41,protein-coding,-1.5018725769493098,1.5018725769493098
27240,SIT1,signaling threshold regulating transmembrane adaptor 1,protein-coding,-1.5002520997622038,1.5002520997622038
5934,RBL2,RB transcriptional corepressor like 2,protein-coding,-1.4985919913438563,1.4985919913438563
820,CAMP,cathelicidin antimicrobial peptide,protein-coding,-1.4952645489717054,1.4952645489717054
5335,PLCG1,phospholipase C gamma 1,protein-coding,-1.4915883216627037,1.4915883216627037
6880,TAF9,TATA-box binding protein associated factor 9,protein-coding,-1.4871488692480672,1.4871488692480672
2592,GALT,galactose-1-phosphate uridylyltransferase,protein-coding,-1.486537754379996,1.486537754379996
3945,LDHB,lactate dehydrogenase B,protein-coding,-1.4757436355614937,1.4757436355614937
1521,CTSW,cathepsin W,protein-coding,-1.4729084844788642,1.4729084844788642
59307,SIGIRR,single Ig and TIR domain containing,protein-coding,-1.471376991664855,1.471376991664855
6468,FBXW4,F-box and WD repeat domain containing 4,protein-coding,-1.4700262080906745,1.4700262080906745
360,AQP3,aquaporin 3 (Gill blood group),protein-coding,-1.469343613671333,1.469343613671333
10750,GRAP,GRB2 related adaptor protein,protein-coding,-1.465651861353809,1.465651861353809
3560,IL2RB,interleukin 2 receptor subunit beta,protein-coding,-1.4653314847143688,1.4653314847143688
22826,DNAJC8,DnaJ heat shock protein family (Hsp40) member C8,protein-coding,-1.4652088052950087,1.4652088052950087
6480,ST6GAL1,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1",protein-coding,-1.4631102149399482,1.4631102149399482
828,CAPS,calcyphosine,protein-coding,-1.4630623536582998,1.4630623536582998
4057,LTF,lactotransferrin,protein-coding,-1.4624194214598731,1.4624194214598731
5900,RALGDS,ral guanine nucleotide dissociation stimulator,protein-coding,-1.4577375332614724,1.4577375332614724
