GeneID,Symbol,Description,GeneType,score,abs_score
100049587,SIGLEC14,sialic acid binding Ig like lectin 14,protein-coding,-4.048725155497971,4.048725155497971
6286,S100P,S100 calcium binding protein P,protein-coding,-3.978802158805043,3.978802158805043
3848,KRT1,keratin 1,protein-coding,-3.6417502508998103,3.6417502508998103
57535,ELAPOR1,endosome-lysosome associated apoptosis and autophagy regulator 1,protein-coding,-3.060696853718646,3.060696853718646
55365,TMEM176A,transmembrane protein 176A,protein-coding,-2.7489315022344867,2.7489315022344867
102723407,LOC102723407,immunoglobulin heavy variable 4-38-2-like,protein-coding,-2.733898154971392,2.733898154971392
7280,TUBB2A,tubulin beta 2A class IIa,protein-coding,-2.683139030901963,2.683139030901963
28959,TMEM176B,transmembrane protein 176B,protein-coding,-2.559492844121195,2.559492844121195
10232,MSLN,mesothelin,protein-coding,-2.493069239865799,2.493069239865799
3067,HDC,histidine decarboxylase,protein-coding,-2.421754754360428,2.421754754360428
9172,MYOM2,myomesin 2,protein-coding,2.377448054339211,2.377448054339211
4824,NKX3-1,NK3 homeobox 1,protein-coding,-2.2988257369280283,2.2988257369280283
1663,DDX11,DEAD/H-box helicase 11,protein-coding,-2.0916681767975724,2.0916681767975724
712,C1QA,complement C1q A chain,protein-coding,-2.088057386954533,2.088057386954533
100507436,MICA,MHC class I polypeptide-related sequence A,protein-coding,-2.0726086643181993,2.0726086643181993
10398,MYL9,myosin light chain 9,protein-coding,-1.994334149721149,1.994334149721149
4856,CCN3,cellular communication network factor 3,protein-coding,-1.988951311722612,1.988951311722612
347733,TUBB2B,tubulin beta 2B class IIb,protein-coding,-1.9840598488631893,1.9840598488631893
25907,TMEM158,transmembrane protein 158,protein-coding,-1.941125053996023,1.941125053996023
713,C1QB,complement C1q B chain,protein-coding,-1.9342386418865387,1.9342386418865387
2050,EPHB4,EPH receptor B4,protein-coding,-1.9284533578879537,1.9284533578879537
200958,MUC20,"mucin 20, cell surface associated",protein-coding,-1.8789559632004087,1.8789559632004087
120224,TMEM45B,transmembrane protein 45B,protein-coding,-1.846462591119592,1.846462591119592
11240,PADI2,peptidyl arginine deiminase 2,protein-coding,-1.83209354945275,1.83209354945275
105369787,LOC105369787,endogenous retrovirus group K member 21 Env polyprotein,protein-coding,1.829080298117689,1.829080298117689
3240,HP,haptoglobin,protein-coding,-1.7540077066438686,1.7540077066438686
2205,FCER1A,Fc epsilon receptor Ia,protein-coding,-1.7472991662381439,1.7472991662381439
165530,CLEC4F,C-type lectin domain family 4 member F,protein-coding,-1.7448949187224079,1.7448949187224079
79168,LILRA6,leukocyte immunoglobulin like receptor A6,protein-coding,-1.743926444151706,1.743926444151706
255919,CNEP1R1,CTD nuclear envelope phosphatase 1 regulatory subunit 1,protein-coding,-1.7389164995761681,1.7389164995761681
359787,DPPA3,developmental pluripotency associated 3,protein-coding,1.735601984025501,1.735601984025501
3120,HLA-DQB2,"major histocompatibility complex, class II, DQ beta 2",protein-coding,-1.7339859072971215,1.7339859072971215
113835,ZNF257,zinc finger protein 257,protein-coding,1.7253357932368132,1.7253357932368132
84968,PNMA6A,PNMA family member 6A,protein-coding,-1.7158823598364135,1.7158823598364135
5819,NECTIN2,nectin cell adhesion molecule 2,protein-coding,-1.7049311241846277,1.7049311241846277
4318,MMP9,matrix metallopeptidase 9,protein-coding,-1.6997981516521559,1.6997981516521559
2624,GATA2,GATA binding protein 2,protein-coding,-1.6880022314970886,1.6880022314970886
284486,THEM5,thioesterase superfamily member 5,protein-coding,-1.6796913007483032,1.6796913007483032
3007,H1-3,"H1.3 linker histone, cluster member",protein-coding,1.6401859053730286,1.6401859053730286
4608,MYBPH,myosin binding protein H,protein-coding,-1.6367830912699028,1.6367830912699028
64843,ISL2,ISL LIM homeobox 2,protein-coding,-1.631037523578311,1.631037523578311
3486,IGFBP3,insulin like growth factor binding protein 3,protein-coding,-1.6186754394480256,1.6186754394480256
83999,KREMEN1,kringle containing transmembrane protein 1,protein-coding,-1.604540514611088,1.604540514611088
59,ACTA2,"actin alpha 2, smooth muscle",protein-coding,-1.5951191539906995,1.5951191539906995
9625,AATK,apoptosis associated tyrosine kinase,protein-coding,-1.5840992726460066,1.5840992726460066
138307,LCN8,lipocalin 8,protein-coding,-1.56499287904732,1.56499287904732
6696,SPP1,secreted phosphoprotein 1,protein-coding,-1.5622302084265691,1.5622302084265691
102724334,LOC102724334,histone H2B type F-S-like,protein-coding,-1.5497310136211344,1.5497310136211344
346171,ZFP57,ZFP57 zinc finger protein,protein-coding,-1.5442699327265068,1.5442699327265068
117286,CIB3,calcium and integrin binding family member 3,protein-coding,-1.5432727980417789,1.5432727980417789
114609,TIRAP,TIR domain containing adaptor protein,protein-coding,-1.5381085129010732,1.5381085129010732
3118,HLA-DQA2,"major histocompatibility complex, class II, DQ alpha 2",protein-coding,-1.537875188385996,1.537875188385996
1669,DEFA4,defensin alpha 4,protein-coding,-1.530907536831027,1.530907536831027
10597,TRAPPC2B,trafficking protein particle complex subunit 2B,protein-coding,1.5284673405517184,1.5284673405517184
1028,CDKN1C,cyclin dependent kinase inhibitor 1C,protein-coding,-1.5257895322121717,1.5257895322121717
6285,S100B,S100 calcium binding protein B,protein-coding,-1.511107415336834,1.511107415336834
79616,CCNJL,cyclin J like,protein-coding,-1.5084993798527784,1.5084993798527784
3009,H1-5,"H1.5 linker histone, cluster member",protein-coding,1.5070846134190765,1.5070846134190765
8778,SIGLEC5,sialic acid binding Ig like lectin 5,protein-coding,-1.4991507603020835,1.4991507603020835
23639,DNAAF11,dynein axonemal assembly factor 11,protein-coding,-1.486083247257181,1.486083247257181
8968,H3C7,H3 clustered histone 7,protein-coding,1.4848674169435432,1.4848674169435432
212,ALAS2,5'-aminolevulinate synthase 2,protein-coding,-1.4826200190545364,1.4826200190545364
29944,PNMA3,PNMA family member 3,protein-coding,-1.4786316692818884,1.4786316692818884
5197,PF4V1,platelet factor 4 variant 1,protein-coding,-1.4751743087431526,1.4751743087431526
1230,CCR1,C-C motif chemokine receptor 1,protein-coding,-1.4640821620010047,1.4640821620010047
284021,MILR1,mast cell immunoglobulin like receptor 1,protein-coding,-1.460149239870039,1.460149239870039
8436,CAVIN2,caveolae associated protein 2,protein-coding,-1.4590016110453885,1.4590016110453885
3925,STMN1,stathmin 1,protein-coding,1.4575805053225852,1.4575805053225852
727800,RNF208,ring finger protein 208,protein-coding,-1.4533488991542634,1.4533488991542634
3674,ITGA2B,integrin subunit alpha 2b,protein-coding,-1.4469199447734635,1.4469199447734635
284759,SIRPB2,signal regulatory protein beta 2,protein-coding,-1.4444004009914526,1.4444004009914526
9415,FADS2,fatty acid desaturase 2,protein-coding,-1.4429428986270874,1.4429428986270874
440712,RHEX,regulator of hemoglobinization and erythroid cell expansion,protein-coding,-1.4408167833240533,1.4408167833240533
5909,RAP1GAP,RAP1 GTPase activating protein,protein-coding,-1.4352675738218441,1.4352675738218441
1178,CLC,Charcot-Leyden crystal galectin,protein-coding,1.4329877867389884,1.4329877867389884
