GeneID,Symbol,Description,GeneType,score,abs_score
1668,DEFA3,defensin alpha 3,protein-coding,-4.846597766638307,4.846597766638307
728358,DEFA1B,defensin alpha 1B,protein-coding,-4.344667237657269,4.344667237657269
1667,DEFA1,defensin alpha 1,protein-coding,-4.321485746328201,4.321485746328201
1669,DEFA4,defensin alpha 4,protein-coding,-3.6252905742633885,3.6252905742633885
4057,LTF,lactotransferrin,protein-coding,-3.515928349870609,3.515928349870609
3429,IFI27,interferon alpha inducible protein 27,protein-coding,-3.454643694311071,3.454643694311071
151516,ASPRV1,aspartic peptidase retroviral like 1,protein-coding,-2.726171738340685,2.726171738340685
671,BPI,bactericidal permeability increasing protein,protein-coding,-2.681355250659116,2.681355250659116
55365,TMEM176A,transmembrane protein 176A,protein-coding,-2.6765160110542405,2.6765160110542405
56729,RETN,resistin,protein-coding,2.4201950680522253,2.4201950680522253
8339,H2BC8,H2B clustered histone 8,protein-coding,-2.4182491383283358,2.4182491383283358
8991,SELENBP1,selenium binding protein 1,protein-coding,-2.415918197095998,2.415918197095998
820,CAMP,cathelicidin antimicrobial peptide,protein-coding,-2.4159108776619775,2.4159108776619775
6846,XCL2,X-C motif chemokine ligand 2,protein-coding,-2.3482371999436267,2.3482371999436267
28959,TMEM176B,transmembrane protein 176B,protein-coding,-2.3437564837083245,2.3437564837083245
1663,DDX11,DEAD/H-box helicase 11,protein-coding,-2.289543743980008,2.289543743980008
102723407,LOC102723407,immunoglobulin heavy variable 4-38-2-like,protein-coding,-2.278698868259494,2.278698868259494
5984,RFC4,replication factor C subunit 4,protein-coding,-2.2770961389968827,2.2770961389968827
9172,MYOM2,myomesin 2,protein-coding,-2.235927875449386,2.235927875449386
149345,SHISA4,shisa family member 4,protein-coding,2.22203253697581,2.22203253697581
389860,PAGE2B,PAGE family member 2B,protein-coding,-2.1658158654213095,2.1658158654213095
2352,FOLR3,folate receptor gamma,protein-coding,-2.1521246203610658,2.1521246203610658
6285,S100B,S100 calcium binding protein B,protein-coding,-2.1037474956903957,2.1037474956903957
257101,ZNF683,zinc finger protein 683,protein-coding,-2.0894238568449572,2.0894238568449572
759,CA1,carbonic anhydrase 1,protein-coding,-2.081240696514976,2.081240696514976
54543,TOMM7,translocase of outer mitochondrial membrane 7,protein-coding,-2.062664194982676,2.062664194982676
29944,PNMA3,PNMA family member 3,protein-coding,-2.0508324289451876,2.0508324289451876
212,ALAS2,5'-aminolevulinate synthase 2,protein-coding,-2.0331295915961785,2.0331295915961785
9623,TCL1B,TCL1 family AKT coactivator B,protein-coding,-1.9777332873617002,1.9777332873617002
92304,SCGB3A1,secretoglobin family 3A member 1,protein-coding,-1.9706882874739238,1.9706882874739238
60491,NIF3L1,NGG1 interacting factor 3 like 1,protein-coding,-1.9619846179105351,1.9619846179105351
8348,H2BC17,H2B clustered histone 17,protein-coding,-1.9327865655191068,1.9327865655191068
666,BOK,BCL2 family apoptosis regulator BOK,protein-coding,-1.922564232807917,1.922564232807917
