GeneID,Symbol,Description,GeneType,score,abs_score
3050,HBZ,hemoglobin subunit zeta,protein-coding,-7.535598563520731,7.535598563520731
3046,HBE1,hemoglobin subunit epsilon 1,protein-coding,-4.404059300600242,4.404059300600242
3120,HLA-DQB2,"major histocompatibility complex, class II, DQ beta 2",protein-coding,-2.594003383557233,2.594003383557233
1675,CFD,complement factor D,protein-coding,-2.5716226254835797,2.5716226254835797
8115,TCL1A,TCL1 family AKT coactivator A,protein-coding,-2.3579314484965272,2.3579314484965272
1669,DEFA4,defensin alpha 4,protein-coding,2.2799211949261164,2.2799211949261164
3047,HBG1,hemoglobin subunit gamma 1,protein-coding,-2.267892716318086,2.267892716318086
11007,CCDC85B,coiled-coil domain containing 85B,protein-coding,-2.0970989827488906,2.0970989827488906
3118,HLA-DQA2,"major histocompatibility complex, class II, DQ alpha 2",protein-coding,-2.0894110625028928,2.0894110625028928
1668,DEFA3,defensin alpha 3,protein-coding,2.070285823206088,2.070285823206088
100128071,FAM229A,family with sequence similarity 229 member A,protein-coding,-2.022571886888732,2.022571886888732
388588,SMIM1,small integral membrane protein 1 (Vel blood group),protein-coding,-1.998539778109565,1.998539778109565
91978,TPGS1,tubulin polyglutamylase complex subunit 1,protein-coding,-1.993422608996148,1.993422608996148
6037,RNASE3,ribonuclease A family member 3,protein-coding,1.9638082519031057,1.9638082519031057
9997,SCO2,synthesis of cytochrome C oxidase 2,protein-coding,-1.9471931139061363,1.9471931139061363
257101,ZNF683,zinc finger protein 683,protein-coding,-1.8702332506372716,1.8702332506372716
3048,HBG2,hemoglobin subunit gamma 2,protein-coding,-1.8559217387728528,1.8559217387728528
5819,NECTIN2,nectin cell adhesion molecule 2,protein-coding,-1.81361723500963,1.81361723500963
1052,CEBPD,CCAAT enhancer binding protein delta,protein-coding,-1.7529201492954662,1.7529201492954662
10410,IFITM3,interferon induced transmembrane protein 3,protein-coding,-1.7317093216125319,1.7317093216125319
30848,CTAG2,cancer/testis antigen 2,protein-coding,1.7165544100260288,1.7165544100260288
55365,TMEM176A,transmembrane protein 176A,protein-coding,-1.680013864530396,1.680013864530396
4832,NME3,NME/NM23 nucleoside diphosphate kinase 3,protein-coding,-1.6608983696520447,1.6608983696520447
3127,HLA-DRB5,"major histocompatibility complex, class II, DR beta 5",protein-coding,1.6605159978005088,1.6605159978005088
2812,GP1BB,glycoprotein Ib platelet subunit beta,protein-coding,-1.6429535386097385,1.6429535386097385
54958,TMEM160,transmembrane protein 160,protein-coding,-1.6236039927346755,1.6236039927346755
1397,CRIP2,cysteine rich protein 2,protein-coding,-1.6187396606197344,1.6187396606197344
2944,GSTM1,glutathione S-transferase mu 1,protein-coding,-1.6046639386410853,1.6046639386410853
8357,H3C10,H3 clustered histone 10,protein-coding,-1.57945902779861,1.57945902779861
3117,HLA-DQA1,"major histocompatibility complex, class II, DQ alpha 1",protein-coding,1.5761015384994692,1.5761015384994692
820,CAMP,cathelicidin antimicrobial peptide,protein-coding,1.5330244954597183,1.5330244954597183
3934,LCN2,lipocalin 2,protein-coding,1.5249108443839485,1.5249108443839485
671,BPI,bactericidal permeability increasing protein,protein-coding,1.5034393799874053,1.5034393799874053
55049,REX1BD,required for excision 1-B domain containing,protein-coding,-1.491782751215519,1.491782751215519
79176,FBXL15,F-box and leucine rich repeat protein 15,protein-coding,-1.4787112442837949,1.4787112442837949
1831,TSC22D3,TSC22 domain family member 3,protein-coding,-1.4765680028578214,1.4765680028578214
728358,DEFA1B,defensin alpha 1B,protein-coding,1.4718084218194587,1.4718084218194587
64847,SPATA20,spermatogenesis associated 20,protein-coding,-1.4548791863119486,1.4548791863119486
1667,DEFA1,defensin alpha 1,protein-coding,1.4393617521172704,1.4393617521172704
28959,TMEM176B,transmembrane protein 176B,protein-coding,-1.4345703951482363,1.4345703951482363
440836,ODF3B,outer dense fiber of sperm tails 3B,protein-coding,-1.4305135507315476,1.4305135507315476
8807,IL18RAP,interleukin 18 receptor accessory protein,protein-coding,-1.4261149035904468,1.4261149035904468
9636,ISG15,ISG15 ubiquitin like modifier,protein-coding,-1.4066428215355207,1.4066428215355207
388564,TMEM238,transmembrane protein 238,protein-coding,-1.3854990892368104,1.3854990892368104
645191,LINGO3,leucine rich repeat and Ig domain containing 3,protein-coding,-1.3816036231340174,1.3816036231340174
