GeneID,Symbol,Description,GeneType,score,abs_score
3050,HBZ,hemoglobin subunit zeta,protein-coding,-8.439848398686498,8.439848398686498
28959,TMEM176B,transmembrane protein 176B,protein-coding,2.9915547506599034,2.9915547506599034
3049,HBQ1,hemoglobin subunit theta 1,protein-coding,-2.6220156623902433,2.6220156623902433
3118,HLA-DQA2,"major histocompatibility complex, class II, DQ alpha 2",protein-coding,2.3786929027435586,2.3786929027435586
3809,KIR2DS4,"killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 4",protein-coding,2.2000252351735035,2.2000252351735035
55365,TMEM176A,transmembrane protein 176A,protein-coding,2.1206291015758585,2.1206291015758585
3811,KIR3DL1,"killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1",protein-coding,2.115082708235957,2.115082708235957
3802,KIR2DL1,"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1",protein-coding,2.037092131383766,2.037092131383766
3042,HBM,hemoglobin subunit mu,protein-coding,-2.0170319125561336,2.0170319125561336
3120,HLA-DQB2,"major histocompatibility complex, class II, DQ beta 2",protein-coding,1.9240426683835603,1.9240426683835603
654346,LGALS9C,galectin 9C,protein-coding,1.9101913973634037,1.9101913973634037
8644,AKR1C3,aldo-keto reductase family 1 member C3,protein-coding,1.9023497795519386,1.9023497795519386
1675,CFD,complement factor D,protein-coding,-1.891839676437361,1.891839676437361
5551,PRF1,perforin 1,protein-coding,1.8857067412008681,1.8857067412008681
3002,GZMB,granzyme B,protein-coding,1.8453263661150758,1.8453263661150758
22846,VASH1,vasohibin 1,protein-coding,1.8281851671305611,1.8281851671305611
6348,CCL3,C-C motif chemokine ligand 3,protein-coding,1.8180601002989423,1.8180601002989423
3560,IL2RB,interleukin 2 receptor subunit beta,protein-coding,1.7980956890653481,1.7980956890653481
23209,MLC1,modulator of VRAC current 1,protein-coding,1.7978748447631194,1.7978748447631194
102723407,LOC102723407,immunoglobulin heavy variable 4-38-2-like,protein-coding,1.78386513344843,1.78386513344843
2944,GSTM1,glutathione S-transferase mu 1,protein-coding,1.7600097950891824,1.7600097950891824
51348,KLRF1,killer cell lectin like receptor F1,protein-coding,1.7132368909621711,1.7132368909621711
