GeneID,Symbol,Description,GeneType,score,abs_score
257101,ZNF683,zinc finger protein 683,protein-coding,-3.853126935027515,3.853126935027515
28959,TMEM176B,transmembrane protein 176B,protein-coding,-3.577138128137687,3.577138128137687
8284,KDM5D,lysine demethylase 5D,protein-coding,-3.2244066156172244,3.2244066156172244
9086,EIF1AY,eukaryotic translation initiation factor 1A Y-linked,protein-coding,-3.1519675945186374,3.1519675945186374
55365,TMEM176A,transmembrane protein 176A,protein-coding,-3.087606794889207,3.087606794889207
3429,IFI27,interferon alpha inducible protein 27,protein-coding,-3.007114185508371,3.007114185508371
5730,PTGDS,prostaglandin D2 synthase,protein-coding,-2.9733730151245967,2.9733730151245967
91543,RSAD2,radical S-adenosyl methionine domain containing 2,protein-coding,-2.7422222089173744,2.7422222089173744
10917,BTNL3,butyrophilin like 3,protein-coding,-2.536221657072786,2.536221657072786
8190,MIA,MIA SH3 domain containing,protein-coding,-2.5081878693939657,2.5081878693939657
722,C4BPA,complement component 4 binding protein alpha,protein-coding,2.5080108020277656,2.5080108020277656
10232,MSLN,mesothelin,protein-coding,-2.493069239865799,2.493069239865799
1511,CTSG,cathepsin G,protein-coding,-2.4822648018133844,2.4822648018133844
9172,MYOM2,myomesin 2,protein-coding,-2.467006710503575,2.467006710503575
1668,DEFA3,defensin alpha 3,protein-coding,-2.448164950693426,2.448164950693426
11145,PLAAT3,phospholipase A and acyltransferase 3,protein-coding,-2.4261109923498196,2.4261109923498196
10417,SPON2,spondin 2,protein-coding,-2.4212494598588954,2.4212494598588954
654346,LGALS9C,galectin 9C,protein-coding,-2.3671112504554377,2.3671112504554377
5266,PI3,peptidase inhibitor 3,protein-coding,2.3315907942243577,2.3315907942243577
4599,MX1,MX dynamin like GTPase 1,protein-coding,-2.331458216876611,2.331458216876611
343413,FCRL6,Fc receptor like 6,protein-coding,-2.32159592041207,2.32159592041207
6590,SLPI,secretory leukocyte peptidase inhibitor,protein-coding,2.2738731116632436,2.2738731116632436
3119,HLA-DQB1,"major histocompatibility complex, class II, DQ beta 1",protein-coding,-2.2576340949349505,2.2576340949349505
5819,NECTIN2,nectin cell adhesion molecule 2,protein-coding,-2.255550588310216,2.255550588310216
196792,FAM24B,family with sequence similarity 24 member B,protein-coding,-2.2524418390808405,2.2524418390808405
3117,HLA-DQA1,"major histocompatibility complex, class II, DQ alpha 1",protein-coding,-2.2477639834830176,2.2477639834830176
3804,KIR2DL3,"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3",protein-coding,-2.23522077172145,2.23522077172145
255061,TAC4,tachykinin precursor 4,protein-coding,-2.1728859201017774,2.1728859201017774
8968,H3C7,H3 clustered histone 7,protein-coding,2.1654293905834185,2.1654293905834185
54958,TMEM160,transmembrane protein 160,protein-coding,-2.132701609745853,2.132701609745853
59352,LGR6,leucine rich repeat containing G protein-coupled receptor 6,protein-coding,-2.1300717809635508,2.1300717809635508
4818,NKG7,natural killer cell granule protein 7,protein-coding,-2.0624284031258897,2.0624284031258897
