GeneID,Symbol,Description,GeneType,score,abs_score
28959,TMEM176B,transmembrane protein 176B,protein-coding,-4.671095454530143,4.671095454530143
55365,TMEM176A,transmembrane protein 176A,protein-coding,-3.639503401725748,3.639503401725748
91978,TPGS1,tubulin polyglutamylase complex subunit 1,protein-coding,-3.3170898832315854,3.3170898832315854
388588,SMIM1,small integral membrane protein 1 (Vel blood group),protein-coding,-3.0213491242723918,3.0213491242723918
100423062,IGLL5,immunoglobulin lambda like polypeptide 5,protein-coding,2.9764921302960126,2.9764921302960126
3118,HLA-DQA2,"major histocompatibility complex, class II, DQ alpha 2",protein-coding,-2.7964395364424277,2.7964395364424277
92304,SCGB3A1,secretoglobin family 3A member 1,protein-coding,-2.655756148836156,2.655756148836156
81796,SLCO5A1,solute carrier organic anion transporter family member 5A1,protein-coding,-2.543303766032063,2.543303766032063
10038,PARP2,poly(ADP-ribose) polymerase 2,protein-coding,-2.5291711999882884,2.5291711999882884
2352,FOLR3,folate receptor gamma,protein-coding,2.432283881769932,2.432283881769932
137797,LYPD2,LY6/PLAUR domain containing 2,protein-coding,-2.424945467179891,2.424945467179891
27344,PCSK1N,proprotein convertase subtilisin/kexin type 1 inhibitor,protein-coding,-2.400696030513475,2.400696030513475
1668,DEFA3,defensin alpha 3,protein-coding,-2.2818605376591727,2.2818605376591727
55007,FAM118A,family with sequence similarity 118 member A,protein-coding,2.278982474369886,2.278982474369886
89858,SIGLEC12,sialic acid binding Ig like lectin 12,protein-coding,2.223880831238369,2.223880831238369
27065,NSG1,neuronal vesicle trafficking associated 1,protein-coding,-2.208399356267971,2.208399356267971
100129216,DEFB131B,defensin beta 131B,protein-coding,2.0788541225477672,2.0788541225477672
6285,S100B,S100 calcium binding protein B,protein-coding,-2.059319376773535,2.059319376773535
6007,RHD,Rh blood group D antigen,protein-coding,-2.024138435378446,2.024138435378446
4608,MYBPH,myosin binding protein H,protein-coding,-2.0133954398220273,2.0133954398220273
441150,C6orf226,chromosome 6 open reading frame 226,protein-coding,-2.0123678252478703,2.0123678252478703
9172,MYOM2,myomesin 2,protein-coding,-2.012186674413258,2.012186674413258
10597,TRAPPC2B,trafficking protein particle complex subunit 2B,protein-coding,-2.004262984103155,2.004262984103155
10232,MSLN,mesothelin,protein-coding,-1.9940185415696015,1.9940185415696015
64499,TPSB2,tryptase beta 2,protein-coding,-1.9881957915068673,1.9881957915068673
713,C1QB,complement C1q B chain,protein-coding,-1.9831827886944786,1.9831827886944786
102724971,LOC102724971,putative V-set and immunoglobulin domain-containing-like protein IGHV4OR15-8,protein-coding,1.9775966853409994,1.9775966853409994
107983983,LOC107983983,uncharacterized LOC107983983,protein-coding,1.9757511177696065,1.9757511177696065
1675,CFD,complement factor D,protein-coding,-1.9735018127178665,1.9735018127178665
138307,LCN8,lipocalin 8,protein-coding,1.9726024478910145,1.9726024478910145
1163,CKS1B,CDC28 protein kinase regulatory subunit 1B,protein-coding,-1.9702192313774551,1.9702192313774551
11007,CCDC85B,coiled-coil domain containing 85B,protein-coding,-1.959449464914751,1.959449464914751
728358,DEFA1B,defensin alpha 1B,protein-coding,-1.956651227265217,1.956651227265217
388564,TMEM238,transmembrane protein 238,protein-coding,-1.9493024197847362,1.9493024197847362
57801,HES4,hes family bHLH transcription factor 4,protein-coding,-1.9476162929375822,1.9476162929375822
1667,DEFA1,defensin alpha 1,protein-coding,-1.9150142798873018,1.9150142798873018
6884,TAF13,TATA-box binding protein associated factor 13,protein-coding,-1.8758278740411038,1.8758278740411038
54855,TENT5C,terminal nucleotidyltransferase 5C,protein-coding,-1.8558663697778996,1.8558663697778996
112268067,LOC112268067,uncharacterized LOC112268067,protein-coding,-1.8527206174395818,1.8527206174395818
5657,PRTN3,proteinase 3,protein-coding,-1.851696790618603,1.851696790618603
9636,ISG15,ISG15 ubiquitin like modifier,protein-coding,-1.839835020116433,1.839835020116433
212,ALAS2,5'-aminolevulinate synthase 2,protein-coding,-1.828692910541286,1.828692910541286
10661,KLF1,KLF transcription factor 1,protein-coding,-1.8159069277995956,1.8159069277995956
28,ABO,"ABO, alpha 1-3-N-acetylgalactosaminyltransferase and alpha 1-3-galactosyltransferase",protein-coding,1.8109487668776068,1.8109487668776068
113179,ADAT3,adenosine deaminase tRNA specific 3,protein-coding,-1.7946055970622397,1.7946055970622397
7033,TFF3,trefoil factor 3,protein-coding,-1.792281718264199,1.792281718264199
1511,CTSG,cathepsin G,protein-coding,-1.764214755990217,1.764214755990217
8807,IL18RAP,interleukin 18 receptor accessory protein,protein-coding,-1.753357404008992,1.753357404008992
8338,H2AC20,H2A clustered histone 20,protein-coding,-1.7438353000132536,1.7438353000132536
1116,CHI3L1,chitinase 3 like 1,protein-coding,-1.7424266068167082,1.7424266068167082
1991,ELANE,"elastase, neutrophil expressed",protein-coding,-1.736981317407288,1.736981317407288
4068,SH2D1A,SH2 domain containing 1A,protein-coding,-1.7290926781419536,1.7290926781419536
23480,SEC61G,SEC61 translocon subunit gamma,protein-coding,-1.7260786620833986,1.7260786620833986
91543,RSAD2,radical S-adenosyl methionine domain containing 2,protein-coding,-1.725977829469841,1.725977829469841
439996,IFIT1B,interferon induced protein with tetratricopeptide repeats 1B,protein-coding,-1.7147261192582057,1.7147261192582057
3429,IFI27,interferon alpha inducible protein 27,protein-coding,-1.6943938723584109,1.6943938723584109
100128071,FAM229A,family with sequence similarity 229 member A,protein-coding,-1.6886059795904949,1.6886059795904949
79838,TMC5,transmembrane channel like 5,protein-coding,-1.676242291943246,1.676242291943246
84707,BEX2,brain expressed X-linked 2,protein-coding,-1.6720820992418897,1.6720820992418897
669,BPGM,bisphosphoglycerate mutase,protein-coding,-1.6687947635246005,1.6687947635246005
56971,CEACAM19,CEA cell adhesion molecule 19,protein-coding,1.6265907795904382,1.6265907795904382
51327,AHSP,alpha hemoglobin stabilizing protein,protein-coding,-1.622357381715821,1.622357381715821
1669,DEFA4,defensin alpha 4,protein-coding,-1.6201509776139602,1.6201509776139602
8487,GEMIN2,gem nuclear organelle associated protein 2,protein-coding,-1.6198601266365946,1.6198601266365946
8036,SHOC2,SHOC2 leucine rich repeat scaffold protein,protein-coding,-1.616871821617347,1.616871821617347
84817,TXNDC17,thioredoxin domain containing 17,protein-coding,-1.6133276131081093,1.6133276131081093
1028,CDKN1C,cyclin dependent kinase inhibitor 1C,protein-coding,-1.6113618261278042,1.6113618261278042
3904,LAIR2,leukocyte associated immunoglobulin like receptor 2,protein-coding,-1.6009036626619733,1.6009036626619733
120534,ARL14EP,ADP ribosylation factor like GTPase 14 effector protein,protein-coding,-1.5979660888792886,1.5979660888792886
3386,ICAM4,intercellular adhesion molecule 4 (Landsteiner-Wiener blood group),protein-coding,-1.5876326296886496,1.5876326296886496
26240,FAM50B,family with sequence similarity 50 member B,protein-coding,-1.58753433705835,1.58753433705835
55600,ITLN1,intelectin 1,protein-coding,-1.586697315913817,1.586697315913817
401115,C4orf48,chromosome 4 open reading frame 48,protein-coding,-1.5838109139943306,1.5838109139943306
3512,JCHAIN,joining chain of multimeric IgA and IgM,protein-coding,1.5744081625395088,1.5744081625395088
645191,LINGO3,leucine rich repeat and Ig domain containing 3,protein-coding,-1.5659971731885276,1.5659971731885276
128,ADH5,"alcohol dehydrogenase 5 (class III), chi polypeptide",protein-coding,-1.5566033991464827,1.5566033991464827
1350,COX7C,cytochrome c oxidase subunit 7C,protein-coding,-1.5474987421797177,1.5474987421797177
54958,TMEM160,transmembrane protein 160,protein-coding,-1.5471724231683517,1.5471724231683517
534,ATP6V1G2,ATPase H+ transporting V1 subunit G2,protein-coding,1.5392542061573393,1.5392542061573393
219333,USP12,ubiquitin specific peptidase 12,protein-coding,-1.5347200287405984,1.5347200287405984
3007,H1-3,"H1.3 linker histone, cluster member",protein-coding,-1.5321074020496754,1.5321074020496754
5004,ORM1,orosomucoid 1,protein-coding,-1.5230174749306031,1.5230174749306031
2537,IFI6,interferon alpha inducible protein 6,protein-coding,-1.5040661377685427,1.5040661377685427
10964,IFI44L,interferon induced protein 44 like,protein-coding,-1.5033691729133805,1.5033691729133805
54529,ASNSD1,asparagine synthetase domain containing 1,protein-coding,-1.497145389768669,1.497145389768669
80020,FOXRED2,FAD dependent oxidoreductase domain containing 2,protein-coding,1.4952140576009243,1.4952140576009243
8370,H4C14,H4 clustered histone 14,protein-coding,-1.4922477844557664,1.4922477844557664
554313,H4C15,H4 clustered histone 15,protein-coding,-1.4852213244487347,1.4852213244487347
6441,SFTPD,surfactant protein D,protein-coding,-1.4802704920819911,1.4802704920819911
6799,SULT1A2,sulfotransferase family 1A member 2,protein-coding,1.4762924013855805,1.4762924013855805
9284,NPIPA1,nuclear pore complex interacting protein family member A1,protein-coding,1.4751174945244725,1.4751174945244725
64180,DPEP3,dipeptidase 3,protein-coding,1.470157985839068,1.470157985839068
140809,SRXN1,sulfiredoxin 1,protein-coding,-1.4623386307555342,1.4623386307555342
79176,FBXL15,F-box and leucine rich repeat protein 15,protein-coding,-1.461547150730525,1.461547150730525
4807,NHLH1,nescient helix-loop-helix 1,protein-coding,1.4610450397195416,1.4610450397195416
80097,MZT2B,mitotic spindle organizing protein 2B,protein-coding,-1.450539436309605,1.450539436309605
3822,KLRC2,killer cell lectin like receptor C2,protein-coding,-1.448092345975587,1.448092345975587
6286,S100P,S100 calcium binding protein P,protein-coding,-1.439620882976663,1.439620882976663
2848,GPR25,G protein-coupled receptor 25,protein-coding,-1.4279375615770176,1.4279375615770176
836,CASP3,caspase 3,protein-coding,-1.427886362038364,1.427886362038364
6622,SNCA,synuclein alpha,protein-coding,-1.4210208812050704,1.4210208812050704
51097,SCCPDH,saccharopine dehydrogenase (putative),protein-coding,-1.4158939348043964,1.4158939348043964
11335,CBX3,chromobox 3,protein-coding,-1.4145868892015834,1.4145868892015834
58475,MS4A7,membrane spanning 4-domains A7,protein-coding,-1.4083700736913487,1.4083700736913487
94241,TP53INP1,tumor protein p53 inducible nuclear protein 1,protein-coding,-1.406523200879972,1.406523200879972
4190,MDH1,malate dehydrogenase 1,protein-coding,-1.4062083935163063,1.4062083935163063
9241,NOG,noggin,protein-coding,-1.400195689706278,1.400195689706278
100129407,FAM236A,family with sequence similarity 235 member A,protein-coding,1.3957299998234762,1.3957299998234762
5909,RAP1GAP,RAP1 GTPase activating protein,protein-coding,-1.395726960645476,1.395726960645476
55251,PCMTD2,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2,protein-coding,-1.3937526686158868,1.3937526686158868
100132304,FAM236B,family with sequence similarity 236 member B,protein-coding,1.3818425595383366,1.3818425595383366
84520,GON7,GON7 subunit of KEOPS complex,protein-coding,-1.378052547009264,1.378052547009264
60675,PROK2,prokineticin 2,protein-coding,-1.3739898601507006,1.3739898601507006
102724473,GAGE10,G antigen 10,protein-coding,1.37081072256271,1.37081072256271
441161,OOEP,oocyte expressed protein,protein-coding,1.3642985685508267,1.3642985685508267
10219,KLRG1,killer cell lectin like receptor G1,protein-coding,-1.3578988725323704,1.3578988725323704
3945,LDHB,lactate dehydrogenase B,protein-coding,-1.3556079296152455,1.3556079296152455
4493,MT1E,metallothionein 1E,protein-coding,1.3520457536507204,1.3520457536507204
654346,LGALS9C,galectin 9C,protein-coding,1.347673448219784,1.347673448219784
10942,PRSS21,serine protease 21,protein-coding,1.3472108391169784,1.3472108391169784
54543,TOMM7,translocase of outer mitochondrial membrane 7,protein-coding,-1.3465100594926642,1.3465100594926642
54951,COMMD8,COMM domain containing 8,protein-coding,-1.346289390474656,1.346289390474656
