GeneID,Symbol,Description,GeneType,score,abs_score
728358,DEFA1B,defensin alpha 1B,protein-coding,-3.7009781540506435,3.7009781540506435
1667,DEFA1,defensin alpha 1,protein-coding,-3.6854549001398857,3.6854549001398857
56654,NPDC1,"neural proliferation, differentiation and control 1",protein-coding,-3.495628367068197,3.495628367068197
8284,KDM5D,lysine demethylase 5D,protein-coding,-3.2244066156172244,3.2244066156172244
54958,TMEM160,transmembrane protein 160,protein-coding,-3.188153309954211,3.188153309954211
9086,EIF1AY,eukaryotic translation initiation factor 1A Y-linked,protein-coding,-3.1519675945186374,3.1519675945186374
342931,RFPL4A,ret finger protein like 4A,protein-coding,3.1334774647030827,3.1334774647030827
10917,BTNL3,butyrophilin like 3,protein-coding,2.985651367223656,2.985651367223656
11007,CCDC85B,coiled-coil domain containing 85B,protein-coding,-2.9840837070720285,2.9840837070720285
91978,TPGS1,tubulin polyglutamylase complex subunit 1,protein-coding,-2.9550870520457035,2.9550870520457035
27344,PCSK1N,proprotein convertase subtilisin/kexin type 1 inhibitor,protein-coding,-2.953886890501018,2.953886890501018
388564,TMEM238,transmembrane protein 238,protein-coding,-2.8980311225697615,2.8980311225697615
1669,DEFA4,defensin alpha 4,protein-coding,-2.7155917270402647,2.7155917270402647
388588,SMIM1,small integral membrane protein 1 (Vel blood group),protein-coding,-2.6648888727103763,2.6648888727103763
100128071,FAM229A,family with sequence similarity 229 member A,protein-coding,-2.628997696894253,2.628997696894253
401115,C4orf48,chromosome 4 open reading frame 48,protein-coding,-2.568893218242662,2.568893218242662
65990,ANTKMT,adenine nucleotide translocase lysine methyltransferase,protein-coding,-2.4628373156336583,2.4628373156336583
1668,DEFA3,defensin alpha 3,protein-coding,-2.4557101123201117,2.4557101123201117
729974,RFPL4AL1,ret finger protein like 4A like 1,protein-coding,2.4527935248388246,2.4527935248388246
10232,MSLN,mesothelin,protein-coding,-2.3106001359274235,2.3106001359274235
1164,CKS2,CDC28 protein kinase regulatory subunit 2,protein-coding,-2.307460330155059,2.307460330155059
8360,H4C4,H4 clustered histone 4,protein-coding,-2.257946446768651,2.257946446768651
80097,MZT2B,mitotic spindle organizing protein 2B,protein-coding,-2.2374700684709974,2.2374700684709974
84518,CNFN,cornifelin,protein-coding,-2.222207480838909,2.222207480838909
4706,NDUFAB1,NADH:ubiquinone oxidoreductase subunit AB1,protein-coding,-2.2187392500555387,2.2187392500555387
55502,HES6,hes family bHLH transcription factor 6,protein-coding,-2.2132537690724705,2.2132537690724705
4856,CCN3,cellular communication network factor 3,protein-coding,2.1941634599631947,2.1941634599631947
729857,RGPD2,RANBP2 like and GRIP domain containing 2,protein-coding,2.1796593538969846,2.1796593538969846
5819,NECTIN2,nectin cell adhesion molecule 2,protein-coding,2.1361977857213583,2.1361977857213583
2848,GPR25,G protein-coupled receptor 25,protein-coding,-2.12203951772695,2.12203951772695
1511,CTSG,cathepsin G,protein-coding,-2.1007082787104783,2.1007082787104783
55194,EVA1B,eva-1 homolog B,protein-coding,-2.098468081741702,2.098468081741702
92815,H2AC25,H2A clustered histone 25,protein-coding,-2.0899026958161775,2.0899026958161775
5816,PVALB,parvalbumin,protein-coding,2.0782781687141796,2.0782781687141796
