GeneID,Symbol,Description,GeneType,score,abs_score
388588,SMIM1,small integral membrane protein 1 (Vel blood group),protein-coding,-3.615762132553782,3.615762132553782
3809,KIR2DS4,"killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 4",protein-coding,-3.4071138364259275,3.4071138364259275
57126,CD177,CD177 molecule,protein-coding,-3.137540485426249,3.137540485426249
8345,H2BC9,H2B clustered histone 9,protein-coding,-3.1374308627486163,3.1374308627486163
57817,HAMP,hepcidin antimicrobial peptide,protein-coding,2.704327134140298,2.704327134140298
102723407,LOC102723407,immunoglobulin heavy variable 4-38-2-like,protein-coding,-2.672873919962832,2.672873919962832
92304,SCGB3A1,secretoglobin family 3A member 1,protein-coding,-2.655756148836156,2.655756148836156
8367,H4C5,H4 clustered histone 5,protein-coding,-2.4976135040740495,2.4976135040740495
10232,MSLN,mesothelin,protein-coding,-2.493069239865799,2.493069239865799
115650,TNFRSF13C,TNF receptor superfamily member 13C,protein-coding,-2.4897785249486155,2.4897785249486155
3008,H1-4,"H1.4 linker histone, cluster member",protein-coding,-2.452911488806115,2.452911488806115
8339,H2BC8,H2B clustered histone 8,protein-coding,-2.4182491383283358,2.4182491383283358
5730,PTGDS,prostaglandin D2 synthase,protein-coding,2.4133232200430217,2.4133232200430217
284422,SMIM24,small integral membrane protein 24,protein-coding,-2.262089232899149,2.262089232899149
9172,MYOM2,myomesin 2,protein-coding,-2.193718090836183,2.193718090836183
1675,CFD,complement factor D,protein-coding,-2.1346437746435494,2.1346437746435494
760,CA2,carbonic anhydrase 2,protein-coding,-2.128217304513519,2.128217304513519
81796,SLCO5A1,solute carrier organic anion transporter family member 5A1,protein-coding,-2.1215499079267883,2.1215499079267883
100128071,FAM229A,family with sequence similarity 229 member A,protein-coding,-2.075120434559843,2.075120434559843
3012,H2AC8,H2A clustered histone 8,protein-coding,-1.9443703680606486,1.9443703680606486
844,CASQ1,calsequestrin 1,protein-coding,1.9377147427211963,1.9377147427211963
10917,BTNL3,butyrophilin like 3,protein-coding,1.9031224818028527,1.9031224818028527
402682,UFSP1,UFM1 specific peptidase 1 (inactive),protein-coding,-1.8841263734529803,1.8841263734529803
5266,PI3,peptidase inhibitor 3,protein-coding,1.8599613814783655,1.8599613814783655
6696,SPP1,secreted phosphoprotein 1,protein-coding,1.8243118635187356,1.8243118635187356
8991,SELENBP1,selenium binding protein 1,protein-coding,-1.810289720177578,1.810289720177578
115350,FCRL1,Fc receptor like 1,protein-coding,-1.7881021986516257,1.7881021986516257
57124,CD248,CD248 molecule,protein-coding,-1.7757276704832414,1.7757276704832414
10597,TRAPPC2B,trafficking protein particle complex subunit 2B,protein-coding,1.7495637828669468,1.7495637828669468
6512,SLC1A7,solute carrier family 1 member 7,protein-coding,1.7481561371741803,1.7481561371741803
3804,KIR2DL3,"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3",protein-coding,1.731924853751219,1.731924853751219
3135,HLA-G,"major histocompatibility complex, class I, G",protein-coding,-1.7262715836216451,1.7262715836216451
1633,DCK,deoxycytidine kinase,protein-coding,-1.7216675346123547,1.7216675346123547
2172,FABP6,fatty acid binding protein 6,protein-coding,-1.7087046202113245,1.7087046202113245
27344,PCSK1N,proprotein convertase subtilisin/kexin type 1 inhibitor,protein-coding,-1.695518273078722,1.695518273078722
117156,SCGB3A2,secretoglobin family 3A member 2,protein-coding,1.6883434857416149,1.6883434857416149
2944,GSTM1,glutathione S-transferase mu 1,protein-coding,-1.684186281378983,1.684186281378983
3855,KRT7,keratin 7,protein-coding,1.6733433560886644,1.6733433560886644
1386,ATF2,activating transcription factor 2,protein-coding,-1.666238661478863,1.666238661478863
6368,CCL23,C-C motif chemokine ligand 23,protein-coding,-1.6654977343274133,1.6654977343274133
653486,SCGB1C2,secretoglobin family 1C member 2,protein-coding,-1.6586159540744851,1.6586159540744851
9241,NOG,noggin,protein-coding,-1.6566122624426824,1.6566122624426824
10990,LILRB5,leukocyte immunoglobulin like receptor B5,protein-coding,1.6467419542993147,1.6467419542993147
388327,C17orf100,chromosome 17 open reading frame 100,protein-coding,-1.6427127421143146,1.6427127421143146
8277,TKTL1,transketolase like 1,protein-coding,1.6267392328997443,1.6267392328997443
158800,RHOXF1,Rhox homeobox family member 1,protein-coding,-1.6118704780303101,1.6118704780303101
83888,FGFBP2,fibroblast growth factor binding protein 2,protein-coding,1.593672435314752,1.593672435314752
400668,PRSS57,serine protease 57,protein-coding,1.5870887024584281,1.5870887024584281
11272,PRR4,proline rich 4,protein-coding,-1.5816420136614864,1.5816420136614864
2810,SFN,stratifin,protein-coding,1.5777045090466766,1.5777045090466766
1875,E2F5,E2F transcription factor 5,protein-coding,-1.5698516676721597,1.5698516676721597
2999,GZMH,granzyme H,protein-coding,1.5665016467979156,1.5665016467979156
3728,JUP,junction plakoglobin,protein-coding,1.5574981960223335,1.5574981960223335
346171,ZFP57,ZFP57 zinc finger protein,protein-coding,-1.5442699327265068,1.5442699327265068
91543,RSAD2,radical S-adenosyl methionine domain containing 2,protein-coding,-1.5361105358661051,1.5361105358661051
10417,SPON2,spondin 2,protein-coding,1.5191374215262554,1.5191374215262554
2815,GP9,glycoprotein IX platelet,protein-coding,-1.511172592052212,1.511172592052212
126695,KDF1,keratinocyte differentiation factor 1,protein-coding,-1.499509514104048,1.499509514104048
3957,LGALS2,galectin 2,protein-coding,-1.4936795547598836,1.4936795547598836
255758,DYNLT2B,dynein light chain Tctex-type 2B,protein-coding,-1.4936466428289334,1.4936466428289334
116211,TM4SF19,transmembrane 4 L six family member 19,protein-coding,1.492762454534994,1.492762454534994
2948,GSTM4,glutathione S-transferase mu 4,protein-coding,-1.4860553383355173,1.4860553383355173
359787,DPPA3,developmental pluripotency associated 3,protein-coding,1.4860356852024812,1.4860356852024812
2852,GPER1,G protein-coupled estrogen receptor 1,protein-coding,1.4799881921464373,1.4799881921464373
10678,B3GNT2,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2",protein-coding,-1.4757486737298577,1.4757486737298577
127550,A3GALT2,"alpha 1,3-galactosyltransferase 2",protein-coding,1.4721303785072308,1.4721303785072308
10964,IFI44L,interferon induced protein 44 like,protein-coding,-1.4672144672993106,1.4672144672993106
8341,H2BC15,H2B clustered histone 15,protein-coding,-1.4641997823908974,1.4641997823908974
222642,TSPO2,translocator protein 2,protein-coding,-1.4594632894123827,1.4594632894123827
3242,HPD,4-hydroxyphenylpyruvate dioxygenase,protein-coding,-1.4567972036752614,1.4567972036752614
79957,PAQR6,progestin and adipoQ receptor family member 6,protein-coding,1.453637955470235,1.453637955470235
3486,IGFBP3,insulin like growth factor binding protein 3,protein-coding,-1.4508019685310334,1.4508019685310334
9133,CCNB2,cyclin B2,protein-coding,-1.4502805776868515,1.4502805776868515
11135,CDC42EP1,CDC42 effector protein 1,protein-coding,-1.4480520535009884,1.4480520535009884
4753,NELL2,neural EGFL like 2,protein-coding,-1.4466145975101314,1.4466145975101314
282618,IFNL1,interferon lambda 1,protein-coding,1.4460568459183447,1.4460568459183447
11123,RCAN3,RCAN family member 3,protein-coding,-1.4399823668114267,1.4399823668114267
414062,CCL3L3,C-C motif chemokine ligand 3 like 3,protein-coding,-1.433243672914475,1.433243672914475
160364,CLEC12A,C-type lectin domain family 12 member A,protein-coding,1.4269536900222497,1.4269536900222497
6590,SLPI,secretory leukocyte peptidase inhibitor,protein-coding,1.4257006598573605,1.4257006598573605
340542,BEX5,brain expressed X-linked 5,protein-coding,-1.4252564105861596,1.4252564105861596
100506581,C16orf95,chromosome 16 open reading frame 95,protein-coding,-1.4222535100295415,1.4222535100295415
3118,HLA-DQA2,"major histocompatibility complex, class II, DQ alpha 2",protein-coding,1.4204847457100667,1.4204847457100667
259215,LY6G6F,lymphocyte antigen 6 family member G6F,protein-coding,-1.4158786846513807,1.4158786846513807
714,C1QC,complement C1q C chain,protein-coding,1.396207552686846,1.396207552686846
117144,CATSPER1,cation channel sperm associated 1,protein-coding,1.3958495486277203,1.3958495486277203
112770,GLMP,glycosylated lysosomal membrane protein,protein-coding,1.394768068239957,1.394768068239957
8938,BAIAP3,BAI1 associated protein 3,protein-coding,-1.3882089434860094,1.3882089434860094
9518,GDF15,growth differentiation factor 15,protein-coding,1.3823925212729133,1.3823925212729133
1901,S1PR1,sphingosine-1-phosphate receptor 1,protein-coding,-1.37354375749789,1.37354375749789
84245,MRI1,methylthioribose-1-phosphate isomerase 1,protein-coding,-1.3710896978507225,1.3710896978507225
51440,HPCAL4,hippocalcin like 4,protein-coding,-1.3665230923119618,1.3665230923119618
4493,MT1E,metallothionein 1E,protein-coding,1.363855219194684,1.363855219194684
284194,LGALS9B,galectin 9B,protein-coding,-1.3633384036841638,1.3633384036841638
57111,RAB25,"RAB25, member RAS oncogene family",protein-coding,-1.3541309139553552,1.3541309139553552
2764,GMFB,glia maturation factor beta,protein-coding,-1.3471283203639097,1.3471283203639097
8644,AKR1C3,aldo-keto reductase family 1 member C3,protein-coding,1.345225573673546,1.345225573673546
8343,H2BC7,H2B clustered histone 7,protein-coding,-1.3399706901498456,1.3399706901498456
51148,CERCAM,cerebral endothelial cell adhesion molecule,protein-coding,1.328129634180555,1.328129634180555
648,BMI1,"BMI1 proto-oncogene, polycomb ring finger",protein-coding,-1.3237501015542223,1.3237501015542223
54989,ZNF770,zinc finger protein 770,protein-coding,-1.323252574192542,1.323252574192542
10484,SEC23A,"SEC23 homolog A, COPII coat complex component",protein-coding,-1.319870777575356,1.319870777575356
605,BCL7A,BAF chromatin remodeling complex subunit BCL7A,protein-coding,-1.3183177704415894,1.3183177704415894
401562,LCNL1,lipocalin like 1,protein-coding,1.3163778446680643,1.3163778446680643
147798,TMC4,transmembrane channel like 4,protein-coding,1.307667448371136,1.307667448371136
27087,B3GAT1,"beta-1,3-glucuronyltransferase 1",protein-coding,1.305201086754502,1.305201086754502
