GeneID,Symbol,Description,GeneType,score,abs_score
55365,TMEM176A,transmembrane protein 176A,protein-coding,-3.7433966391479,3.7433966391479
28959,TMEM176B,transmembrane protein 176B,protein-coding,-3.732845954848259,3.732845954848259
414062,CCL3L3,C-C motif chemokine ligand 3 like 3,protein-coding,-3.3227342954203065,3.3227342954203065
164668,APOBEC3H,apolipoprotein B mRNA editing enzyme catalytic subunit 3H,protein-coding,-3.2315076074502227,3.2315076074502227
257101,ZNF683,zinc finger protein 683,protein-coding,-3.221130291995625,3.221130291995625
140807,KRT72,keratin 72,protein-coding,-3.077875580485785,3.077875580485785
2999,GZMH,granzyme H,protein-coding,-2.6882595608568014,2.6882595608568014
10232,MSLN,mesothelin,protein-coding,-2.493069239865799,2.493069239865799
4057,LTF,lactotransferrin,protein-coding,-2.432802061627017,2.432802061627017
22895,RPH3A,rabphilin 3A,protein-coding,-2.3399964012373817,2.3399964012373817
5355,PLP2,proteolipid protein 2,protein-coding,-2.3300480179550473,2.3300480179550473
6425,SFRP5,secreted frizzled related protein 5,protein-coding,2.2279938291342427,2.2279938291342427
1668,DEFA3,defensin alpha 3,protein-coding,-2.2022604038069256,2.2022604038069256
1514,CTSL,cathepsin L,protein-coding,-2.178833597759864,2.178833597759864
3812,KIR3DL2,"killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2",protein-coding,-2.1776869403057675,2.1776869403057675
57124,CD248,CD248 molecule,protein-coding,2.1772739563206285,2.1772739563206285
3135,HLA-G,"major histocompatibility complex, class I, G",protein-coding,-2.1326448699342806,2.1326448699342806
317772,H2AC21,H2A clustered histone 21,protein-coding,2.129339473837917,2.129339473837917
160364,CLEC12A,C-type lectin domain family 12 member A,protein-coding,-2.1117840523404072,2.1117840523404072
57126,CD177,CD177 molecule,protein-coding,-2.110420441617566,2.110420441617566
149699,GTSF1L,gametocyte specific factor 1 like,protein-coding,2.084137639969297,2.084137639969297
9172,MYOM2,myomesin 2,protein-coding,-2.0518622658236816,2.0518622658236816
27087,B3GAT1,"beta-1,3-glucuronyltransferase 1",protein-coding,-2.0420382264097356,2.0420382264097356
6007,RHD,Rh blood group D antigen,protein-coding,-2.024138435378446,2.024138435378446
5445,PON2,paraoxonase 2,protein-coding,-2.011258781021301,2.011258781021301
6557,SLC12A1,solute carrier family 12 member 1,protein-coding,2.008616451625003,2.008616451625003
440348,NPIPB15,nuclear pore complex interacting protein family member B15,protein-coding,-1.9811069112216395,1.9811069112216395
9623,TCL1B,TCL1 family AKT coactivator B,protein-coding,-1.9777332873617002,1.9777332873617002
728358,DEFA1B,defensin alpha 1B,protein-coding,-1.9240270468661886,1.9240270468661886
83888,FGFBP2,fibroblast growth factor binding protein 2,protein-coding,-1.9235135489428696,1.9235135489428696
