GeneID,Symbol,Description,GeneType,score,abs_score
28959,TMEM176B,transmembrane protein 176B,protein-coding,-4.386859830523833,4.386859830523833
140807,KRT72,keratin 72,protein-coding,-4.010195657388809,4.010195657388809
246,ALOX15,arachidonate 15-lipoxygenase,protein-coding,-3.2388866584993004,3.2388866584993004
8284,KDM5D,lysine demethylase 5D,protein-coding,-3.2244066156172244,3.2244066156172244
9086,EIF1AY,eukaryotic translation initiation factor 1A Y-linked,protein-coding,-3.1519675945186374,3.1519675945186374
3119,HLA-DQB1,"major histocompatibility complex, class II, DQ beta 1",protein-coding,-3.101744990052939,3.101744990052939
3429,IFI27,interferon alpha inducible protein 27,protein-coding,-3.035848569346124,3.035848569346124
10917,BTNL3,butyrophilin like 3,protein-coding,-2.979805544798259,2.979805544798259
342931,RFPL4A,ret finger protein like 4A,protein-coding,2.844800094975134,2.844800094975134
3117,HLA-DQA1,"major histocompatibility complex, class II, DQ alpha 1",protein-coding,-2.7484224220809486,2.7484224220809486
6846,XCL2,X-C motif chemokine ligand 2,protein-coding,-2.72292940930336,2.72292940930336
51002,TPRKB,TP53RK binding protein,protein-coding,-2.6837949841747712,2.6837949841747712
55365,TMEM176A,transmembrane protein 176A,protein-coding,-2.652941903855953,2.652941903855953
23212,RRS1,ribosome biogenesis regulator 1 homolog,protein-coding,-2.646831121728702,2.646831121728702
5004,ORM1,orosomucoid 1,protein-coding,-2.6084501057969907,2.6084501057969907
5464,PPA1,inorganic pyrophosphatase 1,protein-coding,-2.5840582110612287,2.5840582110612287
1615,DARS1,aspartyl-tRNA synthetase 1,protein-coding,-2.559077493908696,2.559077493908696
10671,DCTN6,dynactin subunit 6,protein-coding,-2.5496163333928763,2.5496163333928763
729974,RFPL4AL1,ret finger protein like 4A like 1,protein-coding,2.506782607252466,2.506782607252466
2643,GCH1,GTP cyclohydrolase 1,protein-coding,-2.482121296431841,2.482121296431841
3127,HLA-DRB5,"major histocompatibility complex, class II, DR beta 5",protein-coding,-2.437825181529121,2.437825181529121
55717,WDR11,WD repeat domain 11,protein-coding,-2.3898733307657616,2.3898733307657616
932,MS4A3,membrane spanning 4-domains A3,protein-coding,-2.3835447284295714,2.3835447284295714
83483,PLVAP,plasmalemma vesicle associated protein,protein-coding,-2.3461327196636823,2.3461327196636823
6271,S100A1,S100 calcium binding protein A1,protein-coding,-2.331589090741231,2.331589090741231
5621,PRNP,prion protein,protein-coding,-2.313355686463948,2.313355686463948
642,BLMH,bleomycin hydrolase,protein-coding,-2.2809065026189907,2.2809065026189907
7071,KLF10,KLF transcription factor 10,protein-coding,-2.273746336157154,2.273746336157154
79752,ZFAND1,zinc finger AN1-type containing 1,protein-coding,-2.2635521283374844,2.2635521283374844
8360,H4C4,H4 clustered histone 4,protein-coding,-2.257946446768651,2.257946446768651
79145,CHCHD7,coiled-coil-helix-coiled-coil-helix domain containing 7,protein-coding,-2.2539963779585404,2.2539963779585404
160364,CLEC12A,C-type lectin domain family 12 member A,protein-coding,-2.243874666493841,2.243874666493841
29909,GPR171,G protein-coupled receptor 171,protein-coding,-2.2438153728578536,2.2438153728578536
23531,MMD,monocyte to macrophage differentiation associated,protein-coding,-2.2424077263244544,2.2424077263244544
9559,VPS26A,VPS26 retromer complex component A,protein-coding,-2.2242066862361507,2.2242066862361507
57466,SCAF4,SR-related CTD associated factor 4,protein-coding,-2.214297922947626,2.214297922947626
2944,GSTM1,glutathione S-transferase mu 1,protein-coding,-2.2059188823109372,2.2059188823109372
7280,TUBB2A,tubulin beta 2A class IIa,protein-coding,-2.195048226189203,2.195048226189203
4499,MT1M,metallothionein 1M,protein-coding,2.193015459824666,2.193015459824666
712,C1QA,complement C1q A chain,protein-coding,-2.184605821673816,2.184605821673816
2878,GPX3,glutathione peroxidase 3,protein-coding,2.183185413864808,2.183185413864808
54433,GAR1,GAR1 ribonucleoprotein,protein-coding,-2.1778287972366237,2.1778287972366237
51163,DBR1,debranching RNA lariats 1,protein-coding,-2.163323481180893,2.163323481180893
360,AQP3,aquaporin 3 (Gill blood group),protein-coding,-2.154362656952006,2.154362656952006
83695,RHNO1,RAD9-HUS1-RAD1 interacting nuclear orphan 1,protein-coding,-2.1475773945065337,2.1475773945065337
64215,DNAJC1,DnaJ heat shock protein family (Hsp40) member C1,protein-coding,-2.1193016060802132,2.1193016060802132
9241,NOG,noggin,protein-coding,-2.114613822405905,2.114613822405905
10232,MSLN,mesothelin,protein-coding,-2.088308946328036,2.088308946328036
260429,PRSS33,serine protease 33,protein-coding,-2.0880973664155857,2.0880973664155857
5716,PSMD10,"proteasome 26S subunit, non-ATPase 10",protein-coding,-2.0874410203244533,2.0874410203244533
102723407,LOC102723407,immunoglobulin heavy variable 4-38-2-like,protein-coding,-2.0787853535665173,2.0787853535665173
