GeneID,Symbol,Description,GeneType,score,abs_score
8284,KDM5D,lysine demethylase 5D,protein-coding,-3.2244066156172244,3.2244066156172244
9086,EIF1AY,eukaryotic translation initiation factor 1A Y-linked,protein-coding,-3.1519675945186374,3.1519675945186374
6037,RNASE3,ribonuclease A family member 3,protein-coding,-2.6892396777575236,2.6892396777575236
10917,BTNL3,butyrophilin like 3,protein-coding,-2.5739812940054145,2.5739812940054145
1669,DEFA4,defensin alpha 4,protein-coding,-2.532217005350665,2.532217005350665
1299,COL9A3,collagen type IX alpha 3 chain,protein-coding,-2.468307076449611,2.468307076449611
1668,DEFA3,defensin alpha 3,protein-coding,-2.449210272388985,2.449210272388985
383,ARG1,arginase 1,protein-coding,-2.3963009139144447,2.3963009139144447
1667,DEFA1,defensin alpha 1,protein-coding,-2.340214497744905,2.340214497744905
5443,POMC,proopiomelanocortin,protein-coding,2.3349171773992614,2.3349171773992614
728358,DEFA1B,defensin alpha 1B,protein-coding,-2.3121098266046025,2.3121098266046025
4057,LTF,lactotransferrin,protein-coding,-2.2388507395532677,2.2388507395532677
1511,CTSG,cathepsin G,protein-coding,-2.1618165674965337,2.1618165674965337
10232,MSLN,mesothelin,protein-coding,-2.098842225024928,2.098842225024928
8991,SELENBP1,selenium binding protein 1,protein-coding,-1.9903679797023819,1.9903679797023819
5819,NECTIN2,nectin cell adhesion molecule 2,protein-coding,1.954256297756377,1.954256297756377
926,CD8B,CD8b molecule,protein-coding,1.943857343741238,1.943857343741238
6036,RNASE2,ribonuclease A family member 2,protein-coding,-1.9428034297458139,1.9428034297458139
22895,RPH3A,rabphilin 3A,protein-coding,-1.8608437649081686,1.8608437649081686
760,CA2,carbonic anhydrase 2,protein-coding,-1.8441190903221183,1.8441190903221183
6521,SLC4A1,solute carrier family 4 member 1 (Diego blood group),protein-coding,-1.8349096936554339,1.8349096936554339
3060,HCRT,hypocretin neuropeptide precursor,protein-coding,1.7960714455304247,1.7960714455304247
4824,NKX3-1,NK3 homeobox 1,protein-coding,-1.7870040061564034,1.7870040061564034
8336,H2AC17,H2A clustered histone 17,protein-coding,1.7859912751944078,1.7859912751944078
1164,CKS2,CDC28 protein kinase regulatory subunit 2,protein-coding,-1.7858098460871072,1.7858098460871072
8353,H3C6,H3 clustered histone 6,protein-coding,1.7582159674655655,1.7582159674655655
8653,DDX3Y,DEAD-box helicase 3 Y-linked,protein-coding,-1.7350065497535103,1.7350065497535103
105379554,LOC105379554,maFF-interacting protein,protein-coding,1.7342662838031484,1.7342662838031484
26499,PLEK2,pleckstrin 2,protein-coding,-1.7316372939725055,1.7316372939725055
440348,NPIPB15,nuclear pore complex interacting protein family member B15,protein-coding,-1.7213023681239115,1.7213023681239115
4493,MT1E,metallothionein 1E,protein-coding,1.7041273657924507,1.7041273657924507
6097,RORC,RAR related orphan receptor C,protein-coding,-1.6934408635092357,1.6934408635092357
2038,EPB42,erythrocyte membrane protein band 4.2,protein-coding,-1.6901354953707992,1.6901354953707992
7404,UTY,"ubiquitously transcribed tetratricopeptide repeat containing, Y-linked",protein-coding,-1.6876589906587085,1.6876589906587085
9415,FADS2,fatty acid desaturase 2,protein-coding,-1.6800126479987976,1.6800126479987976
729597,SPDYE6,speedy/RINGO cell cycle regulator family member E6,protein-coding,-1.677371020745394,1.677371020745394
284194,LGALS9B,galectin 9B,protein-coding,-1.665866046449684,1.665866046449684
3934,LCN2,lipocalin 2,protein-coding,-1.6444144701199017,1.6444144701199017
11240,PADI2,peptidyl arginine deiminase 2,protein-coding,-1.6436169195789412,1.6436169195789412
137797,LYPD2,LY6/PLAUR domain containing 2,protein-coding,-1.6185178830791769,1.6185178830791769
820,CAMP,cathelicidin antimicrobial peptide,protein-coding,-1.6125923288116293,1.6125923288116293
4069,LYZ,lysozyme,protein-coding,-1.6052457162784075,1.6052457162784075
9536,PTGES,prostaglandin E synthase,protein-coding,-1.597866020269672,1.597866020269672
100506374,EDDM13,epididymal protein 13,protein-coding,1.5886153210593112,1.5886153210593112
6799,SULT1A2,sulfotransferase family 1A member 2,protein-coding,-1.5831304651809834,1.5831304651809834
5909,RAP1GAP,RAP1 GTPase activating protein,protein-coding,-1.5692926960070213,1.5692926960070213
389860,PAGE2B,PAGE family member 2B,protein-coding,-1.5531200129836722,1.5531200129836722
3485,IGFBP2,insulin like growth factor binding protein 2,protein-coding,1.542995457520873,1.542995457520873
759,CA1,carbonic anhydrase 1,protein-coding,-1.536871196810452,1.536871196810452
55600,ITLN1,intelectin 1,protein-coding,-1.5197897892507295,1.5197897892507295
339390,CLEC4G,C-type lectin domain family 4 member G,protein-coding,-1.5189014754011145,1.5189014754011145
7849,PAX8,paired box 8,protein-coding,1.4953644026971704,1.4953644026971704
160364,CLEC12A,C-type lectin domain family 12 member A,protein-coding,-1.4880566537970015,1.4880566537970015
8969,H2AC11,H2A clustered histone 11,protein-coding,1.4815843677850387,1.4815843677850387
8277,TKTL1,transketolase like 1,protein-coding,-1.481371968121106,1.481371968121106
669,BPGM,bisphosphoglycerate mutase,protein-coding,-1.4522517102955934,1.4522517102955934
23630,KCNE5,potassium voltage-gated channel subfamily E regulatory subunit 5,protein-coding,1.4507866467965593,1.4507866467965593
6285,S100B,S100 calcium binding protein B,protein-coding,-1.4443561803227225,1.4443561803227225
54145,H2BC12L,H2B clustered histone 12 like,protein-coding,-1.4413384370230387,1.4413384370230387
671,BPI,bactericidal permeability increasing protein,protein-coding,-1.4364935429941605,1.4364935429941605
93979,CPA5,carboxypeptidase A5,protein-coding,-1.4192558289212027,1.4192558289212027
10562,OLFM4,olfactomedin 4,protein-coding,-1.415338969360537,1.415338969360537
1346,COX7A1,cytochrome c oxidase subunit 7A1,protein-coding,1.4023182749101457,1.4023182749101457
91543,RSAD2,radical S-adenosyl methionine domain containing 2,protein-coding,1.399781490447313,1.399781490447313
55156,ARMC1,armadillo repeat containing 1,protein-coding,-1.3984072961022462,1.3984072961022462
100133941,CD24,CD24 molecule,protein-coding,-1.398127953424286,1.398127953424286
3092,HIP1,huntingtin interacting protein 1,protein-coding,-1.397540278976642,1.397540278976642
3957,LGALS2,galectin 2,protein-coding,-1.3868218525893863,1.3868218525893863
1088,CEACAM8,CEA cell adhesion molecule 8,protein-coding,-1.3836849771429909,1.3836849771429909
8360,H4C4,H4 clustered histone 4,protein-coding,1.3774424497990816,1.3774424497990816
84417,ECRG4,ECRG4 augurin precursor,protein-coding,-1.3645227616948106,1.3645227616948106
6622,SNCA,synuclein alpha,protein-coding,-1.3534032797547257,1.3534032797547257
102723407,LOC102723407,immunoglobulin heavy variable 4-38-2-like,protein-coding,1.34444713084407,1.34444713084407
925,CD8A,CD8a molecule,protein-coding,1.3426944000348227,1.3426944000348227
1339,COX6A2,cytochrome c oxidase subunit 6A2,protein-coding,1.3387348353525905,1.3387348353525905
55437,STRADB,STE20 related adaptor beta,protein-coding,-1.3305499749889114,1.3305499749889114
83882,TSPAN10,tetraspanin 10,protein-coding,1.3217602286419872,1.3217602286419872
388722,C1orf53,chromosome 1 open reading frame 53,protein-coding,1.3117016598650721,1.3117016598650721
116151,FAM210B,family with sequence similarity 210 member B,protein-coding,-1.3029512059335229,1.3029512059335229
138307,LCN8,lipocalin 8,protein-coding,-1.3007912909194665,1.3007912909194665
117156,SCGB3A2,secretoglobin family 3A member 2,protein-coding,-1.2979334743525301,1.2979334743525301
8294,H4C9,H4 clustered histone 9,protein-coding,-1.289117649927174,1.289117649927174
4495,MT1G,metallothionein 1G,protein-coding,1.2881947203762816,1.2881947203762816
6535,SLC6A8,solute carrier family 6 member 8,protein-coding,-1.2862925572591097,1.2862925572591097
29089,UBE2T,ubiquitin conjugating enzyme E2 T,protein-coding,-1.2830171361165181,1.2830171361165181
55432,YOD1,YOD1 deubiquitinase,protein-coding,-1.2772072369656404,1.2772072369656404
2537,IFI6,interferon alpha inducible protein 6,protein-coding,1.2762983470820555,1.2762983470820555
4317,MMP8,matrix metallopeptidase 8,protein-coding,-1.272520081886179,1.272520081886179
55217,TMLHE,"trimethyllysine hydroxylase, epsilon",protein-coding,-1.2695714348701397,1.2695714348701397
51218,GLRX5,glutaredoxin 5,protein-coding,-1.2682445124845205,1.2682445124845205
3135,HLA-G,"major histocompatibility complex, class I, G",protein-coding,-1.266697701770294,1.266697701770294
4599,MX1,MX dynamin like GTPase 1,protein-coding,1.2562392677287313,1.2562392677287313
4608,MYBPH,myosin binding protein H,protein-coding,-1.250081369875272,1.250081369875272
3581,IL9R,interleukin 9 receptor,protein-coding,-1.244041836447073,1.244041836447073
9636,ISG15,ISG15 ubiquitin like modifier,protein-coding,1.2415772725009762,1.2415772725009762
1675,CFD,complement factor D,protein-coding,1.23909063241553,1.23909063241553
666,BOK,BCL2 family apoptosis regulator BOK,protein-coding,1.238002658779396,1.238002658779396
3003,GZMK,granzyme K,protein-coding,1.2337997788963533,1.2337997788963533
2944,GSTM1,glutathione S-transferase mu 1,protein-coding,-1.2331614647462636,1.2331614647462636
10661,KLF1,KLF transcription factor 1,protein-coding,-1.230479399757815,1.230479399757815
128312,H2BC26,H2B clustered histone 26,protein-coding,-1.230460160854786,1.230460160854786
100310812,SPDYE2B,speedy/RINGO cell cycle regulator family member E2B,protein-coding,-1.2230855443070021,1.2230855443070021
493861,EID3,EP300 interacting inhibitor of differentiation 3,protein-coding,1.2209746113908588,1.2209746113908588
26519,TIMM10,translocase of inner mitochondrial membrane 10,protein-coding,1.2196348073763643,1.2196348073763643
3242,HPD,4-hydroxyphenylpyruvate dioxygenase,protein-coding,-1.2176721907577512,1.2176721907577512
79971,WLS,Wnt ligand secretion mediator,protein-coding,-1.2146750164160056,1.2146750164160056
9637,FEZ2,fasciculation and elongation protein zeta 2,protein-coding,-1.2120564339525182,1.2120564339525182
3812,KIR3DL2,"killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2",protein-coding,1.2099897633025483,1.2099897633025483
25893,TRIM58,tripartite motif containing 58,protein-coding,-1.2095545935385397,1.2095545935385397
168620,BHLHA15,basic helix-loop-helix family member a15,protein-coding,1.2046199393872346,1.2046199393872346
212,ALAS2,5'-aminolevulinate synthase 2,protein-coding,-1.2008235178548605,1.2008235178548605
5042,PABPC3,poly(A) binding protein cytoplasmic 3,protein-coding,-1.199814075316945,1.199814075316945
57124,CD248,CD248 molecule,protein-coding,1.1955725607201242,1.1955725607201242
222642,TSPO2,translocator protein 2,protein-coding,-1.1887834791371148,1.1887834791371148
7145,TNS1,tensin 1,protein-coding,-1.1832171911491305,1.1832171911491305
5217,PFN2,profilin 2,protein-coding,-1.1822508103575378,1.1822508103575378
5222,PGA5,pepsinogen A5,protein-coding,-1.1799109164031916,1.1799109164031916
441273,SPDYE2,speedy/RINGO cell cycle regulator family member E2,protein-coding,-1.1796824984432477,1.1796824984432477
126410,CYP4F22,cytochrome P450 family 4 subfamily F member 22,protein-coding,1.1727840718657438,1.1727840718657438
3118,HLA-DQA2,"major histocompatibility complex, class II, DQ alpha 2",protein-coding,1.1660466687587294,1.1660466687587294
7122,CLDN5,claudin 5,protein-coding,1.1588594540114714,1.1588594540114714
89872,AQP10,aquaporin 10,protein-coding,1.158472558870353,1.158472558870353
51001,MTERF3,mitochondrial transcription termination factor 3,protein-coding,-1.1552003421435806,1.1552003421435806
79624,ARMT1,acidic residue methyltransferase 1,protein-coding,-1.1470164701166652,1.1470164701166652
8362,H4C12,H4 clustered histone 12,protein-coding,1.14644973291066,1.14644973291066
3007,H1-3,"H1.3 linker histone, cluster member",protein-coding,1.1449465661362257,1.1449465661362257
729967,MORN2,MORN repeat containing 2,protein-coding,1.1414401077406364,1.1414401077406364
94240,EPSTI1,epithelial stromal interaction 1,protein-coding,1.1396161016196085,1.1396161016196085
27075,TSPAN13,tetraspanin 13,protein-coding,-1.1377452315385121,1.1377452315385121
81796,SLCO5A1,solute carrier organic anion transporter family member 5A1,protein-coding,-1.1324960275793754,1.1324960275793754
2780,GNAT2,G protein subunit alpha transducin 2,protein-coding,-1.1308767413664662,1.1308767413664662
8348,H2BC17,H2B clustered histone 17,protein-coding,-1.1267967691886462,1.1267967691886462
387733,IFITM5,interferon induced transmembrane protein 5,protein-coding,-1.1217469123312938,1.1217469123312938
646627,LYPD8,LY6/PLAUR domain containing 8,protein-coding,-1.1180484997246891,1.1180484997246891
717,C2,complement C2,protein-coding,1.116960228578324,1.116960228578324
9997,SCO2,synthesis of cytochrome C oxidase 2,protein-coding,1.1165338684793444,1.1165338684793444
2766,GMPR,guanosine monophosphate reductase,protein-coding,-1.114501381666962,1.114501381666962
112464,CAVIN3,caveolae associated protein 3,protein-coding,-1.1135348878049274,1.1135348878049274
8531,YBX3,Y-box binding protein 3,protein-coding,-1.1122746444732596,1.1122746444732596
1118,CHIT1,chitinase 1,protein-coding,-1.1113546706982058,1.1113546706982058
165530,CLEC4F,C-type lectin domain family 4 member F,protein-coding,-1.1113130403560203,1.1113130403560203
136227,COL26A1,collagen type XXVI alpha 1 chain,protein-coding,1.1091372618576247,1.1091372618576247
5657,PRTN3,proteinase 3,protein-coding,-1.108440049327153,1.108440049327153
3434,IFIT1,interferon induced protein with tetratricopeptide repeats 1,protein-coding,1.1082529905838774,1.1082529905838774
29785,CYP2S1,cytochrome P450 family 2 subfamily S member 1,protein-coding,1.09379768684189,1.09379768684189
6343,SCT,secretin,protein-coding,1.0929405756179233,1.0929405756179233
6696,SPP1,secreted phosphoprotein 1,protein-coding,-1.0921055560050723,1.0921055560050723
79722,ANKRD55,ankyrin repeat domain 55,protein-coding,-1.0877875905563723,1.0877875905563723
2878,GPX3,glutathione peroxidase 3,protein-coding,-1.0848675524882445,1.0848675524882445
135154,SDHAF4,succinate dehydrogenase complex assembly factor 4,protein-coding,1.0847222611450629,1.0847222611450629
27033,ZBTB32,zinc finger and BTB domain containing 32,protein-coding,1.0837119266900284,1.0837119266900284
23376,UFL1,UFM1 specific ligase 1,protein-coding,-1.082040820547503,1.082040820547503
6039,RNASE6,ribonuclease A family member k6,protein-coding,-1.0809015825488555,1.0809015825488555
147685,C19orf18,chromosome 19 open reading frame 18,protein-coding,-1.0791793095082662,1.0791793095082662
55312,RFK,riboflavin kinase,protein-coding,1.0791645602098596,1.0791645602098596
2815,GP9,glycoprotein IX platelet,protein-coding,1.0768590787289078,1.0768590787289078
4601,MXI1,"MAX interactor 1, dimerization protein",protein-coding,-1.0763389973003632,1.0763389973003632
113452,TMEM54,transmembrane protein 54,protein-coding,1.0722611904495942,1.0722611904495942
285093,RTP5,receptor transporter protein 5 (putative),protein-coding,1.069526734060118,1.069526734060118
647087,STMP1,short transmembrane mitochondrial protein 1,protein-coding,-1.0681458020274004,1.0681458020274004
6441,SFTPD,surfactant protein D,protein-coding,1.0669381949960748,1.0669381949960748
387778,SPDYC,speedy/RINGO cell cycle regulator family member C,protein-coding,1.0663466210815205,1.0663466210815205
100505767,SPDYE18,speedy/RINGO cell cycle regulator family member E18,protein-coding,-1.063810347698297,1.063810347698297
199675,MCEMP1,mast cell expressed membrane protein 1,protein-coding,-1.0627548190755678,1.0627548190755678
149345,SHISA4,shisa family member 4,protein-coding,-1.0627422667654662,1.0627422667654662
